Name = NACA 4412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18641	-0.043	0.504	0.001	0.993	0.048	-3.573	0.217	0.186
-19.0	-0.694	0.16697	-0.044	0.459	0.001	0.993	0.051	-4.154	0.202	0.187
-18.0	-0.717	0.14951	-0.045	0.423	0.002	0.993	0.059	-4.793	0.167	0.187
-17.0	-0.733	0.13155	-0.047	0.407	0.002	0.994	0.068	-5.572	-0.021	0.186
-16.0	-0.731	0.11576	-0.049	0.399	0.003	0.994	0.081	-6.315	0.915	0.183
-15.0	-0.724	0.09613	-0.053	0.367	0.005	0.994	0.117	-7.527	0.508	0.176
-14.0	-0.704	0.08267	-0.056	0.353	0.005	0.994	0.142	-8.519	0.393	0.171
-13.0	-0.677	0.06854	-0.060	0.347	0.005	0.994	0.189	-9.883	0.397	0.162
-12.0	-0.643	0.05340	-0.065	0.317	0.006	0.994	0.268	-12.050	0.473	0.149
-11.0	-0.615	0.03232	-0.074	0.302	0.006	0.994	0.479	-19.030	0.709	0.130
-10.0	-0.599	0.01478	-0.085	0.294	0.006	0.994	0.932	-40.539	0.387	0.108
-9.0	-0.516	0.01019	-0.087	0.259	0.006	0.994	0.985	-50.608	0.268	0.081
-8.0	-0.418	0.01047	-0.089	0.249	0.007	0.994	0.990	-39.882	0.262	0.038
-7.0	-0.311	0.00998	-0.090	0.219	0.007	0.994	0.993	-31.207	0.261	-0.038
-6.0	-0.200	0.00968	-0.091	0.206	0.009	0.994	0.995	-20.606	0.261	-0.206
-5.0	-0.084	0.00953	-0.092	0.182	0.013	0.994	0.996	-8.766	0.261	-0.854
-4.0	0.035	0.01021	-0.094	0.165	0.016	0.993	0.997	3.435	0.261	2.918
-3.0	0.155	0.01014	-0.095	0.143	0.019	0.993	0.997	15.284	0.261	0.863
-2.0	0.275	0.01013	-0.096	0.126	0.026	0.993	0.998	27.191	0.262	0.600
-1.0	0.396	0.01022	-0.098	0.102	0.035	0.993	0.998	38.738	0.262	0.497
0.0	0.515	0.01040	-0.099	0.090	0.049	0.993	0.998	49.507	0.262	0.442
1.0	0.634	0.01072	-0.101	0.066	0.059	0.992	0.998	59.160	0.262	0.409
2.0	0.753	0.01114	-0.102	0.048	0.079	0.992	0.999	67.609	0.263	0.386
3.0	0.871	0.01163	-0.104	0.036	0.102	0.991	0.998	74.900	0.263	0.369
4.0	0.988	0.01227	-0.105	0.023	0.116	0.990	0.998	80.546	0.263	0.356
5.0	1.102	0.01134	-0.107	0.015	0.141	0.987	0.999	97.120	0.264	0.347
6.0	1.210	0.01207	-0.108	0.010	0.170	0.983	0.999	100.317	0.264	0.339
7.0	1.315	0.01761	-0.110	0.009	0.188	0.979	0.999	74.668	0.265	0.333
8.0	1.409	0.01911	-0.111	0.006	0.218	0.972	0.999	73.748	0.266	0.329
9.0	1.490	0.02085	-0.113	0.004	0.255	0.961	0.999	71.432	0.269	0.326
10.0	1.556	0.02278	-0.114	0.003	0.278	0.948	0.999	68.289	0.272	0.323
11.0	1.606	0.02499	-0.115	0.002	0.317	0.931	0.999	64.248	0.279	0.322
12.0	1.637	0.02743	-0.116	0.002	0.408	0.908	0.999	59.675	0.298	0.321
13.0	1.649	0.03030	-0.117	0.002	0.454	0.881	1.000	54.418	0.772	0.321
14.0	1.640	0.03430	-0.118	0.002	0.469	0.843	0.999	47.805	0.220	0.322
15.0	1.613	0.03887	-0.118	0.002	0.504	0.801	1.000	41.494	0.244	0.323
16.0	1.567	0.04528	-0.118	0.002	0.534	0.746	1.000	34.620	0.257	0.326
17.0	1.505	0.05473	-0.118	0.001	0.573	0.675	1.000	27.492	0.266	0.328
18.0	1.430	0.06735	-0.116	0.001	0.621	0.594	1.000	21.234	0.269	0.331
19.0	1.352	0.08208	-0.115	0.002	0.677	0.522	1.000	16.472	0.295	0.335
20.0	1.244	0.11991	-0.108	0.001	0.751	0.358	1.000	10.379	0.314	0.337

Name = NACA 4412
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18644	-0.043	0.479	0.001	0.993	0.049	-3.573	0.210	0.186
-19.0	-0.694	0.16725	-0.044	0.449	0.001	0.993	0.053	-4.149	0.206	0.187
-18.0	-0.717	0.15040	-0.045	0.413	0.001	0.994	0.058	-4.764	0.178	0.187
-17.0	-0.733	0.13317	-0.047	0.402	0.002	0.994	0.067	-5.503	-0.017	0.186
-16.0	-0.731	0.11615	-0.049	0.385	0.003	0.994	0.080	-6.291	0.801	0.183
-15.0	-0.722	0.09782	-0.053	0.359	0.004	0.994	0.110	-7.384	0.545	0.177
-14.0	-0.705	0.08163	-0.056	0.350	0.005	0.994	0.148	-8.639	0.427	0.170
-13.0	-0.678	0.06745	-0.060	0.342	0.005	0.994	0.196	-10.060	0.386	0.161
-12.0	-0.643	0.05344	-0.065	0.308	0.005	0.994	0.266	-12.037	0.500	0.149
-11.0	-0.620	0.02986	-0.075	0.298	0.006	0.994	0.517	-20.772	0.728	0.129
-10.0	-0.600	0.01456	-0.085	0.271	0.006	0.994	0.941	-41.208	0.369	0.108
-9.0	-0.516	0.01004	-0.087	0.254	0.006	0.994	0.986	-51.379	0.267	0.081
-8.0	-0.418	0.01028	-0.089	0.246	0.007	0.994	0.991	-40.605	0.262	0.038
-7.0	-0.311	0.00993	-0.090	0.212	0.007	0.994	0.993	-31.370	0.261	-0.038
-6.0	-0.200	0.00963	-0.091	0.203	0.009	0.994	0.995	-20.709	0.261	-0.206
-5.0	-0.084	0.00950	-0.092	0.173	0.012	0.994	0.996	-8.789	0.261	-0.854
-4.0	0.035	0.01002	-0.094	0.162	0.016	0.994	0.997	3.501	0.261	2.918
-3.0	0.155	0.01003	-0.095	0.134	0.019	0.993	0.997	15.447	0.261	0.863
-2.0	0.275	0.01001	-0.096	0.123	0.025	0.993	0.998	27.513	0.262	0.600
-1.0	0.396	0.01018	-0.098	0.098	0.033	0.993	0.998	38.873	0.262	0.497
0.0	0.515	0.01035	-0.099	0.083	0.046	0.993	0.998	49.773	0.262	0.442
1.0	0.634	0.01061	-0.101	0.064	0.057	0.992	0.998	59.757	0.262	0.409
2.0	0.753	0.01100	-0.102	0.045	0.077	0.992	0.999	68.484	0.263	0.386
3.0	0.871	0.01154	-0.104	0.032	0.095	0.992	0.998	75.501	0.263	0.369
4.0	0.988	0.01216	-0.105	0.022	0.113	0.990	0.998	81.270	0.263	0.356
5.0	1.102	0.01126	-0.107	0.014	0.138	0.988	0.999	97.881	0.264	0.347
6.0	1.211	0.01194	-0.108	0.010	0.158	0.984	0.999	101.364	0.264	0.339
7.0	1.315	0.01743	-0.110	0.009	0.183	0.980	0.999	75.421	0.265	0.333
8.0	1.409	0.01891	-0.111	0.006	0.215	0.973	0.999	74.523	0.267	0.329
9.0	1.490	0.02061	-0.113	0.004	0.237	0.963	0.999	72.304	0.269	0.326
10.0	1.556	0.02253	-0.114	0.002	0.268	0.949	0.999	69.096	0.273	0.323
11.0	1.606	0.02465	-0.115	0.002	0.307	0.933	0.999	65.166	0.280	0.322
12.0	1.638	0.02710	-0.116	0.002	0.363	0.911	0.999	60.424	0.299	0.321
13.0	1.650	0.02988	-0.117	0.002	0.449	0.884	1.000	55.219	0.726	0.321
14.0	1.641	0.03376	-0.118	0.002	0.460	0.847	0.999	48.601	0.218	0.322
15.0	1.614	0.03825	-0.119	0.002	0.485	0.806	1.000	42.209	0.244	0.323
16.0	1.568	0.04481	-0.118	0.002	0.514	0.749	1.000	35.001	0.256	0.326
17.0	1.507	0.05362	-0.118	0.001	0.556	0.682	1.000	28.106	0.264	0.328
18.0	1.433	0.06589	-0.117	0.001	0.601	0.603	1.000	21.748	0.268	0.331
19.0	1.355	0.08012	-0.115	0.002	0.647	0.531	1.000	16.910	0.303	0.335
20.0	1.237	0.12574	-0.106	0.001	0.705	0.331	1.000	9.835	0.326	0.336

Name = NACA 4412
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18568	-0.043	0.460	0.001	0.993	0.049	-3.588	0.213	0.186
-19.0	-0.694	0.16598	-0.044	0.426	0.001	0.993	0.053	-4.181	0.206	0.187
-18.0	-0.717	0.14847	-0.045	0.407	0.001	0.994	0.059	-4.827	0.176	0.187
-17.0	-0.733	0.13159	-0.047	0.399	0.002	0.994	0.068	-5.570	-0.002	0.186
-16.0	-0.730	0.11653	-0.049	0.369	0.002	0.994	0.078	-6.268	0.680	0.183
-15.0	-0.721	0.09914	-0.052	0.354	0.003	0.994	0.103	-7.274	0.583	0.178
-14.0	-0.706	0.08068	-0.057	0.347	0.005	0.994	0.153	-8.750	0.460	0.170
-13.0	-0.679	0.06653	-0.061	0.321	0.005	0.994	0.202	-10.213	0.391	0.161
-12.0	-0.645	0.05221	-0.065	0.303	0.005	0.994	0.277	-12.351	0.530	0.149
-11.0	-0.625	0.02768	-0.076	0.295	0.006	0.994	0.552	-22.587	0.712	0.129
-10.0	-0.601	0.01433	-0.086	0.261	0.006	0.994	0.949	-41.951	0.355	0.108
-9.0	-0.516	0.00997	-0.087	0.250	0.006	0.994	0.986	-51.736	0.266	0.081
-8.0	-0.418	0.01030	-0.089	0.225	0.006	0.994	0.991	-40.546	0.262	0.038
-7.0	-0.311	0.00990	-0.090	0.208	0.007	0.994	0.993	-31.466	0.261	-0.038
-6.0	-0.200	0.00961	-0.091	0.195	0.008	0.994	0.995	-20.753	0.261	-0.206
-5.0	-0.084	0.00940	-0.092	0.168	0.011	0.994	0.996	-8.887	0.261	-0.854
-4.0	0.035	0.00998	-0.094	0.160	0.015	0.994	0.997	3.513	0.261	2.918
-3.0	0.155	0.01000	-0.095	0.130	0.018	0.993	0.997	15.493	0.261	0.863
-2.0	0.275	0.00993	-0.096	0.119	0.024	0.993	0.998	27.744	0.262	0.600
-1.0	0.396	0.01001	-0.098	0.095	0.033	0.993	0.998	39.517	0.262	0.497
0.0	0.515	0.01024	-0.099	0.075	0.043	0.993	0.998	50.289	0.262	0.442
1.0	0.634	0.01053	-0.101	0.062	0.056	0.992	0.998	60.231	0.262	0.409
2.0	0.753	0.01095	-0.102	0.043	0.076	0.992	0.999	68.798	0.263	0.386
3.0	0.871	0.01146	-0.104	0.030	0.090	0.992	0.998	76.015	0.263	0.369
4.0	0.988	0.01202	-0.105	0.022	0.110	0.991	0.998	82.207	0.263	0.356
5.0	1.102	0.01117	-0.107	0.013	0.136	0.988	0.999	98.666	0.264	0.347
6.0	1.211	0.01182	-0.108	0.010	0.151	0.985	0.999	102.470	0.264	0.339
7.0	1.315	0.01723	-0.110	0.009	0.179	0.980	0.999	76.326	0.265	0.333
8.0	1.410	0.01874	-0.111	0.005	0.209	0.974	0.999	75.243	0.267	0.329
9.0	1.490	0.02042	-0.113	0.003	0.228	0.963	0.999	72.981	0.269	0.326
10.0	1.557	0.02227	-0.114	0.002	0.262	0.951	0.999	69.923	0.273	0.323
11.0	1.607	0.02435	-0.115	0.002	0.301	0.935	0.999	66.004	0.280	0.322
12.0	1.638	0.02681	-0.116	0.002	0.332	0.913	0.999	61.113	0.299	0.321
13.0	1.651	0.02962	-0.117	0.002	0.418	0.886	1.000	55.724	0.689	0.321
14.0	1.642	0.03331	-0.118	0.002	0.454	0.851	0.999	49.309	0.215	0.322
15.0	1.616	0.03768	-0.119	0.002	0.470	0.810	1.000	42.884	0.243	0.323
16.0	1.570	0.04408	-0.119	0.002	0.504	0.755	1.000	35.628	0.256	0.326
17.0	1.509	0.05262	-0.118	0.001	0.533	0.689	1.000	28.680	0.263	0.328
18.0	1.435	0.06453	-0.117	0.001	0.570	0.611	1.000	22.243	0.277	0.331
19.0	1.344	0.08596	-0.114	0.001	0.616	0.496	1.000	15.639	0.307	0.334
20.0	1.234	0.12754	-0.105	0.000	0.667	0.321	1.000	9.674	0.323	0.335

Name = NACA 4412
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.666	0.18452	-0.043	0.451	0.001	0.993	0.049	-3.610	0.207	0.186
-19.0	-0.694	0.16540	-0.044	0.415	0.001	0.994	0.054	-4.196	0.203	0.186
-18.0	-0.717	0.14795	-0.045	0.403	0.001	0.994	0.060	-4.845	0.177	0.187
-17.0	-0.733	0.13122	-0.047	0.396	0.002	0.994	0.069	-5.587	-0.013	0.186
-16.0	-0.731	0.11569	-0.049	0.361	0.002	0.994	0.081	-6.319	0.571	0.183
-15.0	-0.720	0.10092	-0.051	0.351	0.003	0.994	0.096	-7.134	0.581	0.179
-14.0	-0.707	0.07982	-0.057	0.345	0.005	0.994	0.157	-8.855	0.496	0.169
-13.0	-0.680	0.06568	-0.061	0.311	0.005	0.994	0.208	-10.359	0.394	0.160
-12.0	-0.646	0.05108	-0.066	0.299	0.005	0.994	0.287	-12.653	0.565	0.148
-11.0	-0.630	0.02571	-0.077	0.280	0.006	0.994	0.588	-24.506	0.698	0.128
-10.0	-0.602	0.01414	-0.086	0.256	0.006	0.994	0.955	-42.560	0.342	0.108
-9.0	-0.516	0.00982	-0.087	0.248	0.006	0.994	0.988	-52.542	0.265	0.081
-8.0	-0.418	0.01013	-0.089	0.216	0.006	0.994	0.991	-41.204	0.262	0.038
-7.0	-0.311	0.00973	-0.090	0.205	0.007	0.994	0.993	-32.011	0.261	-0.038
-6.0	-0.200	0.00949	-0.091	0.180	0.008	0.994	0.995	-21.036	0.261	-0.206
-5.0	-0.084	0.00938	-0.092	0.164	0.011	0.994	0.996	-8.910	0.261	-0.854
-4.0	0.035	0.00999	-0.094	0.145	0.015	0.994	0.997	3.511	0.261	2.918
-3.0	0.155	0.00991	-0.095	0.127	0.018	0.994	0.997	15.635	0.261	0.863
-2.0	0.275	0.00993	-0.096	0.108	0.023	0.993	0.998	27.738	0.262	0.600
-1.0	0.396	0.00998	-0.098	0.093	0.032	0.993	0.998	39.667	0.262	0.497
0.0	0.515	0.01022	-0.099	0.071	0.042	0.993	0.998	50.398	0.262	0.442
1.0	0.634	0.01043	-0.101	0.061	0.054	0.993	0.998	60.838	0.262	0.409
2.0	0.753	0.01081	-0.102	0.042	0.075	0.992	0.999	69.695	0.263	0.386
3.0	0.871	0.01135	-0.104	0.028	0.086	0.992	0.998	76.768	0.263	0.369
4.0	0.988	0.01196	-0.105	0.021	0.108	0.991	0.998	82.618	0.263	0.356
5.0	1.102	0.01104	-0.107	0.012	0.132	0.989	0.999	99.808	0.264	0.347
6.0	1.211	0.01173	-0.108	0.010	0.147	0.985	0.999	103.261	0.264	0.339
7.0	1.315	0.01708	-0.110	0.008	0.176	0.981	0.999	76.998	0.265	0.333
8.0	1.410	0.01858	-0.111	0.005	0.197	0.975	0.999	75.867	0.267	0.329
9.0	1.491	0.02025	-0.113	0.003	0.222	0.964	0.999	73.613	0.269	0.326
10.0	1.557	0.02203	-0.114	0.002	0.258	0.952	0.999	70.681	0.273	0.323
11.0	1.607	0.02416	-0.115	0.002	0.282	0.936	0.999	66.545	0.280	0.322
12.0	1.639	0.02651	-0.117	0.002	0.317	0.915	0.999	61.825	0.299	0.321
13.0	1.651	0.02926	-0.118	0.002	0.392	0.889	1.000	56.433	0.646	0.321
14.0	1.643	0.03287	-0.118	0.002	0.450	0.854	0.999	49.999	0.213	0.322
15.0	1.617	0.03714	-0.119	0.002	0.461	0.814	1.000	43.544	0.243	0.323
16.0	1.572	0.04337	-0.119	0.002	0.489	0.760	1.000	36.248	0.255	0.326
17.0	1.511	0.05175	-0.118	0.001	0.515	0.695	1.000	29.202	0.262	0.328
18.0	1.438	0.06332	-0.117	0.001	0.557	0.619	1.000	22.706	0.285	0.331
19.0	1.335	0.09118	-0.112	0.001	0.600	0.464	1.000	14.639	0.310	0.334
20.0	1.231	0.12947	-0.105	0.000	0.642	0.311	1.000	9.508	0.320	0.335


