Name = NACA 2414
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
Name = NACA 2414
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.993	0.15706	-0.016	0.514	0.003	0.995	0.123	-6.323	0.186	0.234
-19.0	-1.018	0.13155	-0.017	0.489	0.004	0.995	0.164	-7.737	0.178	0.233
-18.0	-1.032	0.11498	-0.018	0.455	0.004	0.995	0.190	-8.974	0.132	0.232
-17.0	-1.040	0.09817	-0.020	0.419	0.004	0.995	0.228	-10.597	-0.043	0.231
-16.0	-1.042	0.08144	-0.022	0.403	0.004	0.995	0.279	-12.801	-0.493	0.229
-15.0	-1.046	0.06117	-0.024	0.382	0.005	0.995	0.381	-17.093	1.700	0.227
-14.0	-1.039	0.04512	-0.026	0.357	0.005	0.995	0.495	-23.037	0.692	0.225
-13.0	-1.034	0.02943	-0.029	0.347	0.005	0.995	0.676	-35.135	0.424	0.222
-12.0	-1.009	0.02122	-0.031	0.315	0.005	0.995	0.838	-47.560	0.305	0.219
-11.0	-0.954	0.01787	-0.033	0.300	0.005	0.995	0.927	-53.378	0.276	0.215
-10.0	-0.876	0.01599	-0.035	0.273	0.006	0.995	0.964	-54.778	0.268	0.210
-9.0	-0.784	0.01466	-0.036	0.255	0.007	0.995	0.979	-53.473	0.265	0.204
-8.0	-0.682	0.01020	-0.038	0.235	0.010	0.995	0.987	-66.859	0.264	0.195
-7.0	-0.573	0.01064	-0.039	0.211	0.014	0.995	0.991	-53.847	0.263	0.182
-6.0	-0.458	0.01028	-0.041	0.196	0.015	0.995	0.992	-44.596	0.263	0.161
-5.0	-0.341	0.01000	-0.042	0.170	0.017	0.994	0.993	-34.102	0.263	0.126
-4.0	-0.222	0.00969	-0.044	0.156	0.021	0.994	0.994	-22.902	0.263	0.053
-3.0	-0.101	0.00961	-0.045	0.131	0.030	0.994	0.995	-10.536	0.263	-0.197
-2.0	0.020	0.00959	-0.047	0.113	0.035	0.994	0.996	2.117	0.263	2.554
-1.0	0.142	0.00957	-0.048	0.096	0.048	0.993	0.997	14.862	0.263	0.590
0.0	0.264	0.01047	-0.050	0.075	0.058	0.993	0.997	25.205	0.263	0.439
1.0	0.385	0.01054	-0.052	0.064	0.076	0.992	0.997	36.536	0.263	0.384
2.0	0.506	0.01081	-0.053	0.046	0.094	0.991	0.997	46.824	0.264	0.355
3.0	0.626	0.01111	-0.055	0.036	0.109	0.991	0.998	56.379	0.264	0.338
4.0	0.746	0.01153	-0.057	0.025	0.135	0.990	0.998	64.656	0.264	0.326
5.0	0.862	0.01065	-0.058	0.021	0.150	0.988	0.998	80.964	0.264	0.317
6.0	0.976	0.01113	-0.060	0.014	0.176	0.984	0.998	87.676	0.265	0.311
7.0	1.085	0.01623	-0.061	0.011	0.199	0.979	0.998	66.851	0.265	0.307
8.0	1.189	0.01735	-0.063	0.010	0.220	0.973	0.998	68.537	0.266	0.303
9.0	1.287	0.01866	-0.065	0.009	0.254	0.963	0.998	68.963	0.267	0.300
10.0	1.372	0.02063	-0.066	0.005	0.271	0.947	0.998	66.484	0.268	0.298
11.0	1.442	0.02271	-0.067	0.004	0.305	0.927	0.998	63.492	0.271	0.297
12.0	1.497	0.02516	-0.069	0.003	0.335	0.899	0.999	59.495	0.275	0.296
13.0	1.535	0.02825	-0.070	0.003	0.371	0.862	0.999	54.322	0.283	0.295
14.0	1.553	0.03236	-0.071	0.003	0.412	0.813	0.999	47.997	0.317	0.295
15.0	1.555	0.03751	-0.071	0.003	0.453	0.758	0.999	41.463	0.204	0.296
16.0	1.538	0.04538	-0.071	0.003	0.469	0.687	0.999	33.881	0.250	0.296
17.0	1.505	0.05563	-0.071	0.003	0.505	0.612	0.999	27.061	0.258	0.297
18.0	1.461	0.06899	-0.071	0.003	0.533	0.535	0.999	21.182	0.263	0.298
19.0	1.408	0.08613	-0.070	0.002	0.567	0.457	0.999	16.347	0.264	0.300
20.0	1.352	0.10435	-0.069	0.002	0.610	0.394	0.999	12.956	0.263	0.301

Name = NACA 2414
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.992	0.15924	-0.015	0.506	0.002	0.995	0.119	-6.231	0.185	0.234
-19.0	-1.017	0.13286	-0.017	0.466	0.004	0.996	0.160	-7.655	0.177	0.233
-18.0	-1.033	0.11347	-0.019	0.443	0.004	0.996	0.195	-9.106	0.136	0.232
-17.0	-1.042	0.09665	-0.020	0.410	0.004	0.995	0.235	-10.782	-0.027	0.231
-16.0	-1.044	0.07992	-0.022	0.399	0.004	0.995	0.287	-13.070	-0.362	0.229
-15.0	-1.049	0.05949	-0.024	0.366	0.005	0.995	0.393	-17.624	3.257	0.227
-14.0	-1.043	0.04352	-0.026	0.352	0.005	0.995	0.510	-23.964	0.618	0.225
-13.0	-1.035	0.02908	-0.029	0.337	0.005	0.995	0.680	-35.596	0.412	0.222
-12.0	-1.011	0.02079	-0.031	0.307	0.005	0.995	0.847	-48.630	0.304	0.219
-11.0	-0.955	0.01760	-0.033	0.296	0.005	0.995	0.932	-54.254	0.275	0.215
-10.0	-0.876	0.01583	-0.035	0.263	0.006	0.995	0.965	-55.352	0.268	0.210
-9.0	-0.784	0.01446	-0.036	0.251	0.007	0.995	0.980	-54.198	0.265	0.204
-8.0	-0.682	0.01014	-0.038	0.222	0.009	0.995	0.988	-67.306	0.264	0.195
-7.0	-0.573	0.01054	-0.039	0.208	0.014	0.995	0.991	-54.351	0.263	0.182
-6.0	-0.458	0.01011	-0.041	0.182	0.015	0.995	0.992	-45.368	0.263	0.161
-5.0	-0.341	0.00988	-0.042	0.167	0.017	0.994	0.993	-34.551	0.263	0.126
-4.0	-0.222	0.00969	-0.044	0.144	0.020	0.994	0.994	-22.896	0.263	0.053
-3.0	-0.101	0.00951	-0.045	0.129	0.029	0.994	0.995	-10.641	0.263	-0.197
-2.0	0.020	0.00951	-0.047	0.105	0.034	0.994	0.996	2.134	0.263	2.554
-1.0	0.142	0.01029	-0.048	0.094	0.048	0.993	0.997	13.826	0.263	0.590
0.0	0.264	0.01036	-0.050	0.072	0.056	0.993	0.997	25.466	0.263	0.439
1.0	0.385	0.01051	-0.052	0.061	0.074	0.992	0.997	36.658	0.263	0.384
2.0	0.506	0.01064	-0.053	0.044	0.088	0.992	0.998	47.567	0.264	0.355
3.0	0.626	0.01101	-0.055	0.033	0.106	0.991	0.998	56.927	0.264	0.338
4.0	0.746	0.01144	-0.057	0.025	0.134	0.990	0.998	65.179	0.264	0.326
5.0	0.863	0.01055	-0.058	0.019	0.145	0.988	0.998	81.777	0.264	0.317
6.0	0.976	0.01109	-0.060	0.013	0.173	0.984	0.998	87.971	0.265	0.311
7.0	1.085	0.01605	-0.061	0.011	0.188	0.980	0.998	67.647	0.265	0.307
8.0	1.190	0.01718	-0.063	0.010	0.215	0.974	0.998	69.228	0.266	0.303
9.0	1.287	0.01855	-0.065	0.008	0.239	0.964	0.998	69.396	0.267	0.300
10.0	1.372	0.02043	-0.066	0.005	0.263	0.949	0.998	67.161	0.268	0.298
11.0	1.443	0.02248	-0.067	0.003	0.300	0.929	0.998	64.171	0.271	0.297
12.0	1.498	0.02482	-0.069	0.003	0.318	0.902	0.999	60.363	0.275	0.296
13.0	1.536	0.02783	-0.070	0.003	0.357	0.866	0.999	55.186	0.283	0.295
14.0	1.555	0.03184	-0.071	0.003	0.401	0.818	0.999	48.848	0.317	0.295
15.0	1.557	0.03684	-0.071	0.003	0.440	0.764	0.999	42.275	0.197	0.296
16.0	1.540	0.04446	-0.071	0.003	0.460	0.695	0.999	34.641	0.248	0.296
17.0	1.508	0.05442	-0.071	0.003	0.489	0.621	0.999	27.714	0.259	0.297
18.0	1.463	0.06821	-0.071	0.002	0.515	0.539	0.999	21.444	0.263	0.298
19.0	1.411	0.08421	-0.070	0.002	0.555	0.466	0.999	16.752	0.262	0.300
20.0	1.355	0.10226	-0.069	0.002	0.586	0.403	0.999	13.246	0.262	0.301

Name = NACA 2414
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.991	0.16055	-0.015	0.492	0.002	0.996	0.115	-6.175	0.188	0.234
-19.0	-1.013	0.13720	-0.017	0.456	0.003	0.996	0.145	-7.385	0.176	0.233
-18.0	-1.034	0.11221	-0.019	0.422	0.004	0.996	0.201	-9.219	0.141	0.232
-17.0	-1.043	0.09520	-0.020	0.404	0.004	0.995	0.240	-10.960	-0.015	0.231
-16.0	-1.046	0.07852	-0.022	0.390	0.004	0.995	0.295	-13.325	-0.233	0.229
-15.0	-1.052	0.05771	-0.024	0.359	0.005	0.995	0.406	-18.226	-48.687	0.227
-14.0	-1.046	0.04208	-0.026	0.349	0.005	0.995	0.525	-24.870	0.608	0.225
-13.0	-1.038	0.02820	-0.029	0.319	0.005	0.995	0.694	-36.807	0.401	0.222
-12.0	-1.013	0.02038	-0.031	0.302	0.005	0.995	0.856	-49.698	0.302	0.219
-11.0	-0.955	0.01738	-0.033	0.283	0.005	0.995	0.935	-54.976	0.275	0.215
-10.0	-0.876	0.01569	-0.035	0.258	0.006	0.995	0.967	-55.852	0.267	0.210
-9.0	-0.784	0.01432	-0.036	0.248	0.007	0.995	0.981	-54.742	0.265	0.204
-8.0	-0.682	0.01008	-0.038	0.215	0.008	0.995	0.988	-67.686	0.264	0.195
-7.0	-0.573	0.01039	-0.039	0.205	0.014	0.995	0.991	-55.161	0.263	0.182
-6.0	-0.458	0.01008	-0.041	0.175	0.015	0.995	0.992	-45.465	0.263	0.161
-5.0	-0.341	0.00974	-0.042	0.164	0.017	0.995	0.993	-35.012	0.263	0.126
-4.0	-0.222	0.00959	-0.044	0.137	0.019	0.994	0.994	-23.137	0.263	0.053
-3.0	-0.101	0.00940	-0.045	0.127	0.028	0.994	0.996	-10.768	0.263	-0.197
-2.0	0.020	0.00942	-0.047	0.101	0.033	0.994	0.997	2.155	0.263	2.554
-1.0	0.142	0.01025	-0.048	0.092	0.047	0.993	0.997	13.877	0.263	0.590
0.0	0.264	0.01026	-0.050	0.069	0.054	0.993	0.997	25.707	0.263	0.439
1.0	0.385	0.01035	-0.052	0.056	0.073	0.993	0.997	37.220	0.263	0.384
2.0	0.506	0.01061	-0.053	0.043	0.084	0.992	0.998	47.718	0.264	0.355
3.0	0.626	0.01093	-0.055	0.031	0.105	0.991	0.998	57.323	0.264	0.338
4.0	0.746	0.01133	-0.057	0.024	0.123	0.991	0.998	65.794	0.264	0.326
5.0	0.863	0.01048	-0.058	0.018	0.141	0.989	0.998	82.337	0.264	0.317
6.0	0.976	0.01098	-0.060	0.012	0.170	0.984	0.998	88.928	0.265	0.311
7.0	1.086	0.01591	-0.061	0.011	0.182	0.980	0.998	68.238	0.265	0.307
8.0	1.190	0.01698	-0.063	0.010	0.212	0.975	0.998	70.088	0.266	0.303
9.0	1.287	0.01845	-0.065	0.007	0.228	0.965	0.998	69.788	0.267	0.300
10.0	1.373	0.02025	-0.066	0.004	0.258	0.950	0.998	67.801	0.268	0.298
11.0	1.443	0.02224	-0.067	0.003	0.282	0.931	0.998	64.904	0.271	0.297
12.0	1.499	0.02452	-0.069	0.003	0.310	0.905	0.999	61.137	0.275	0.296
13.0	1.537	0.02746	-0.070	0.003	0.349	0.870	0.999	55.983	0.283	0.295
14.0	1.557	0.03136	-0.071	0.003	0.381	0.823	0.999	49.642	0.318	0.295
15.0	1.558	0.03648	-0.071	0.003	0.416	0.767	0.999	42.723	0.192	0.296
16.0	1.542	0.04361	-0.072	0.003	0.453	0.701	0.999	35.358	0.246	0.296
17.0	1.511	0.05333	-0.071	0.003	0.470	0.628	0.999	28.325	0.258	0.297
18.0	1.465	0.06683	-0.071	0.002	0.506	0.547	0.999	21.923	0.262	0.298
19.0	1.413	0.08253	-0.070	0.002	0.533	0.474	0.999	17.126	0.262	0.300
20.0	1.357	0.10028	-0.070	0.002	0.566	0.410	0.999	13.531	0.262	0.301

Name = NACA 2414
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.991	0.16017	-0.015	0.470	0.002	0.996	0.115	-6.188	0.189	0.234
-19.0	-1.012	0.13839	-0.017	0.450	0.002	0.996	0.141	-7.315	0.176	0.234
-18.0	-1.035	0.11089	-0.019	0.412	0.004	0.996	0.205	-9.338	0.143	0.232
-17.0	-1.045	0.09394	-0.020	0.400	0.004	0.995	0.246	-11.123	-0.000	0.231
-16.0	-1.048	0.07717	-0.022	0.371	0.004	0.995	0.302	-13.583	-0.654	0.229
-15.0	-1.049	0.05895	-0.024	0.354	0.005	0.995	0.395	-17.796	-3.270	0.227
-14.0	-1.049	0.04078	-0.027	0.346	0.005	0.995	0.539	-25.738	0.883	0.225
-13.0	-1.041	0.02739	-0.029	0.310	0.005	0.995	0.707	-38.006	0.393	0.222
-12.0	-1.014	0.02001	-0.032	0.299	0.005	0.995	0.864	-50.698	0.299	0.219
-11.0	-0.956	0.01727	-0.033	0.269	0.005	0.995	0.936	-55.327	0.274	0.215
-10.0	-0.877	0.01550	-0.035	0.254	0.006	0.995	0.968	-56.549	0.267	0.210
-9.0	-0.784	0.01426	-0.036	0.232	0.007	0.995	0.981	-54.968	0.265	0.204
-8.0	-0.682	0.00999	-0.038	0.210	0.008	0.995	0.988	-68.310	0.264	0.195
-7.0	-0.573	0.01038	-0.039	0.200	0.013	0.995	0.991	-55.198	0.263	0.182
-6.0	-0.458	0.01006	-0.041	0.170	0.014	0.995	0.992	-45.581	0.263	0.161
-5.0	-0.341	0.00972	-0.042	0.163	0.016	0.995	0.993	-35.116	0.263	0.126
-4.0	-0.222	0.00951	-0.044	0.133	0.019	0.995	0.994	-23.339	0.263	0.053
-3.0	-0.101	0.00931	-0.045	0.125	0.028	0.994	0.996	-10.878	0.263	-0.197
-2.0	0.020	0.00940	-0.047	0.098	0.032	0.994	0.997	2.161	0.263	2.554
-1.0	0.142	0.01010	-0.048	0.085	0.043	0.994	0.997	14.078	0.263	0.590
0.0	0.264	0.01023	-0.050	0.068	0.052	0.993	0.997	25.785	0.263	0.439
1.0	0.385	0.01033	-0.052	0.052	0.072	0.993	0.997	37.293	0.263	0.384
2.0	0.506	0.01050	-0.053	0.042	0.081	0.992	0.998	48.190	0.264	0.355
3.0	0.627	0.01082	-0.055	0.029	0.103	0.992	0.998	57.895	0.264	0.338
4.0	0.746	0.01126	-0.057	0.024	0.116	0.991	0.998	66.215	0.264	0.326
5.0	0.863	0.01037	-0.058	0.017	0.138	0.989	0.998	83.182	0.264	0.317
6.0	0.976	0.01087	-0.060	0.012	0.160	0.985	0.998	89.826	0.265	0.311
7.0	1.086	0.01573	-0.061	0.011	0.178	0.981	0.998	69.016	0.265	0.307
8.0	1.190	0.01684	-0.063	0.010	0.210	0.976	0.998	70.681	0.266	0.303
9.0	1.287	0.01828	-0.065	0.007	0.221	0.965	0.998	70.435	0.267	0.300
10.0	1.373	0.02003	-0.066	0.004	0.255	0.951	0.998	68.552	0.269	0.298
11.0	1.444	0.02202	-0.068	0.003	0.271	0.933	0.998	65.565	0.271	0.297
12.0	1.499	0.02428	-0.069	0.003	0.305	0.907	0.999	61.755	0.275	0.296
13.0	1.538	0.02720	-0.070	0.003	0.330	0.872	0.999	56.536	0.284	0.295
14.0	1.558	0.03093	-0.071	0.003	0.364	0.827	0.999	50.371	0.317	0.295
15.0	1.560	0.03592	-0.071	0.003	0.405	0.773	0.999	43.435	0.184	0.296
16.0	1.544	0.04284	-0.072	0.003	0.449	0.707	0.999	36.047	0.245	0.296
17.0	1.513	0.05231	-0.072	0.003	0.461	0.635	0.999	28.921	0.257	0.297
18.0	1.467	0.06554	-0.071	0.002	0.496	0.554	0.999	22.390	0.261	0.298
19.0	1.416	0.08098	-0.071	0.002	0.517	0.482	0.999	17.481	0.261	0.300
20.0	1.359	0.09847	-0.070	0.002	0.556	0.417	0.999	13.801	0.262	0.301


