Name = NACA 1410
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
19.0	0.739	0.18363	-0.023	0.001	0.620	0.037	0.999	4.023	0.250	0.282
20.0	0.679	0.20816	-0.023	0.000	0.664	0.033	0.999	3.263	0.250	0.284

Name = NACA 1410
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.20411	-0.003	0.576	0.001	1.000	0.030	-2.833	0.241	0.245
-19.0	-0.626	0.18564	-0.003	0.554	0.001	1.000	0.034	-3.371	0.241	0.245
-18.0	-0.673	0.16411	-0.004	0.512	0.001	1.000	0.037	-4.104	0.240	0.244
-17.0	-0.720	0.14472	-0.004	0.478	0.001	1.000	0.043	-4.974	0.237	0.244
-16.0	-0.762	0.12891	-0.005	0.451	0.001	1.000	0.051	-5.914	0.234	0.243
-15.0	-0.798	0.11337	-0.006	0.413	0.001	1.000	0.061	-7.042	0.221	0.243
-14.0	-0.827	0.09264	-0.007	0.399	0.002	1.000	0.106	-8.930	0.196	0.242
-13.0	-0.862	0.05970	-0.009	0.363	0.004	1.000	0.295	-14.431	0.200	0.239
-12.0	-0.923	0.02702	-0.012	0.349	0.004	1.000	0.689	-34.157	0.195	0.237
-11.0	-0.937	0.01853	-0.013	0.315	0.004	1.000	0.934	-50.561	0.349	0.236
-10.0	-0.895	0.01638	-0.014	0.299	0.004	1.000	0.980	-54.658	0.270	0.234
-9.0	-0.832	0.01298	-0.015	0.265	0.004	1.000	0.990	-64.094	0.264	0.232
-8.0	-0.753	0.01221	-0.016	0.251	0.004	1.000	0.992	-61.705	0.262	0.228
-7.0	-0.663	0.01156	-0.017	0.218	0.005	1.000	0.994	-57.338	0.261	0.224
-6.0	-0.563	0.01107	-0.018	0.206	0.006	1.000	0.996	-50.832	0.260	0.217
-5.0	-0.455	0.01072	-0.019	0.173	0.008	1.000	0.997	-42.469	0.259	0.207
-4.0	-0.343	0.01133	-0.020	0.150	0.013	1.000	0.998	-30.257	0.259	0.190
-3.0	-0.227	0.01105	-0.021	0.131	0.017	1.000	0.998	-20.545	0.259	0.155
-2.0	-0.110	0.01087	-0.023	0.105	0.026	1.000	0.998	-10.092	0.259	0.044
-1.0	0.008	0.01080	-0.024	0.085	0.036	1.000	0.998	0.774	0.259	3.076
0.0	0.127	0.01080	-0.025	0.068	0.052	1.000	0.998	11.729	0.259	0.445
1.0	0.245	0.01096	-0.026	0.046	0.073	1.000	0.998	22.339	0.259	0.355
2.0	0.363	0.01121	-0.027	0.030	0.098	1.000	0.998	32.347	0.259	0.324
3.0	0.479	0.01157	-0.028	0.020	0.114	1.000	0.999	41.423	0.259	0.308
4.0	0.594	0.01083	-0.029	0.013	0.138	0.997	0.999	54.851	0.260	0.299
5.0	0.705	0.01125	-0.030	0.010	0.168	0.996	0.998	62.708	0.260	0.293
6.0	0.811	0.01182	-0.031	0.006	0.184	0.995	0.999	68.547	0.261	0.289
7.0	0.908	0.01249	-0.032	0.005	0.213	0.993	0.999	72.635	0.262	0.286
8.0	0.994	0.01336	-0.033	0.004	0.240	0.992	0.998	74.389	0.264	0.284
9.0	1.067	0.01286	-0.035	0.003	0.263	0.988	0.999	82.996	0.266	0.282
10.0	1.123	0.01827	-0.036	0.003	0.300	0.978	0.999	61.491	0.271	0.282
11.0	1.161	0.02018	-0.037	0.003	0.322	0.959	0.999	57.527	0.282	0.281
12.0	1.175	0.02256	-0.037	0.003	0.358	0.915	0.999	52.089	0.173	0.282
13.0	1.152	0.02845	-0.037	0.003	0.400	0.787	0.999	40.513	0.270	0.282
14.0	1.088	0.04502	-0.036	0.003	0.430	0.548	0.999	24.165	0.301	0.283
15.0	0.974	0.09842	-0.028	0.002	0.459	0.149	0.999	9.900	0.312	0.279
16.0	0.918	0.12459	-0.025	0.001	0.495	0.073	0.999	7.368	0.286	0.277
17.0	0.860	0.14406	-0.024	0.001	0.521	0.052	0.999	5.967	0.263	0.278
18.0	0.799	0.16298	-0.023	0.001	0.560	0.041	0.999	4.904	0.253	0.279
19.0	0.739	0.18086	-0.024	0.000	0.604	0.039	0.999	4.087	0.250	0.282
20.0	0.679	0.20385	-0.023	0.000	0.636	0.034	0.999	3.332	0.253	0.285

Name = NACA 1410
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.20465	-0.003	0.561	0.001	1.000	0.031	-2.826	0.241	0.245
-19.0	-0.626	0.18367	-0.003	0.525	0.001	1.000	0.034	-3.407	0.241	0.245
-18.0	-0.674	0.16447	-0.004	0.502	0.001	1.000	0.038	-4.096	0.239	0.244
-17.0	-0.720	0.14523	-0.004	0.461	0.001	1.000	0.044	-4.958	0.237	0.244
-16.0	-0.763	0.12648	-0.005	0.430	0.001	1.000	0.055	-6.034	0.233	0.243
-15.0	-0.800	0.11064	-0.006	0.405	0.001	1.000	0.068	-7.227	0.223	0.243
-14.0	-0.825	0.09411	-0.007	0.380	0.002	1.000	0.097	-8.770	0.198	0.242
-13.0	-0.867	0.05678	-0.009	0.355	0.004	1.000	0.321	-15.267	0.201	0.239
-12.0	-0.925	0.02635	-0.012	0.338	0.004	1.000	0.701	-35.120	0.194	0.237
-11.0	-0.938	0.01823	-0.013	0.306	0.004	1.000	0.940	-51.462	0.340	0.236
-10.0	-0.896	0.01616	-0.014	0.288	0.004	1.000	0.981	-55.429	0.269	0.234
-9.0	-0.832	0.01280	-0.015	0.258	0.004	1.000	0.990	-65.007	0.264	0.232
-8.0	-0.753	0.01208	-0.016	0.238	0.004	1.000	0.993	-62.367	0.262	0.228
-7.0	-0.663	0.01147	-0.017	0.213	0.005	1.000	0.994	-57.779	0.261	0.224
-6.0	-0.563	0.01098	-0.018	0.189	0.006	1.000	0.996	-51.242	0.260	0.217
-5.0	-0.455	0.01161	-0.019	0.169	0.008	1.000	0.997	-39.205	0.259	0.207
-4.0	-0.343	0.01120	-0.020	0.142	0.013	1.000	0.998	-30.617	0.259	0.190
-3.0	-0.227	0.01093	-0.021	0.128	0.016	1.000	0.998	-20.774	0.259	0.155
-2.0	-0.110	0.01080	-0.023	0.101	0.025	1.000	0.998	-10.154	0.259	0.044
-1.0	0.008	0.01076	-0.024	0.080	0.035	1.000	0.998	0.777	0.259	3.076
0.0	0.127	0.01070	-0.025	0.065	0.051	1.000	0.998	11.838	0.259	0.445
1.0	0.245	0.01080	-0.026	0.045	0.071	1.000	0.998	22.666	0.259	0.355
2.0	0.363	0.01112	-0.027	0.029	0.091	1.000	0.998	32.611	0.259	0.324
3.0	0.479	0.01148	-0.028	0.019	0.109	1.000	0.999	41.733	0.260	0.308
4.0	0.594	0.01070	-0.029	0.013	0.135	1.000	0.999	55.558	0.260	0.299
5.0	0.705	0.01112	-0.030	0.010	0.157	0.996	0.998	63.420	0.260	0.293
6.0	0.811	0.01171	-0.031	0.006	0.177	0.995	0.999	69.208	0.261	0.289
7.0	0.908	0.01239	-0.032	0.005	0.210	0.993	0.999	73.233	0.262	0.286
8.0	0.994	0.01326	-0.033	0.004	0.226	0.992	0.999	74.983	0.264	0.284
9.0	1.067	0.01274	-0.035	0.003	0.258	0.989	0.999	83.780	0.266	0.282
10.0	1.124	0.01807	-0.036	0.003	0.286	0.979	0.999	62.200	0.271	0.282
11.0	1.161	0.01993	-0.037	0.003	0.310	0.960	0.999	58.272	0.282	0.281
12.0	1.176	0.02223	-0.037	0.003	0.350	0.920	0.999	52.928	0.109	0.282
13.0	1.156	0.02767	-0.037	0.003	0.379	0.801	0.999	41.778	0.269	0.282
14.0	1.090	0.04406	-0.036	0.002	0.411	0.558	0.999	24.740	0.303	0.283
15.0	0.971	0.10063	-0.028	0.001	0.451	0.135	0.999	9.649	0.311	0.278
16.0	0.919	0.12339	-0.025	0.001	0.471	0.077	0.999	7.447	0.277	0.277
17.0	0.861	0.14146	-0.025	0.001	0.508	0.059	0.999	6.088	0.265	0.278
18.0	0.799	0.16251	-0.024	0.001	0.542	0.043	0.999	4.920	0.257	0.279
19.0	0.739	0.18134	-0.024	0.000	0.573	0.040	0.999	4.077	0.248	0.282
20.0	0.680	0.20431	-0.024	0.000	0.614	0.036	0.999	3.327	0.249	0.285

Name = NACA 1410
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.578	0.20197	-0.003	0.552	0.001	1.000	0.032	-2.864	0.241	0.245
-19.0	-0.626	0.18465	-0.003	0.511	0.001	1.000	0.035	-3.390	0.241	0.244
-18.0	-0.674	0.16335	-0.004	0.479	0.001	1.000	0.040	-4.126	0.240	0.244
-17.0	-0.720	0.14607	-0.004	0.452	0.001	1.000	0.042	-4.927	0.237	0.244
-16.0	-0.763	0.12644	-0.005	0.415	0.001	1.000	0.056	-6.037	0.233	0.243
-15.0	-0.800	0.11060	-0.006	0.399	0.001	1.000	0.068	-7.230	0.224	0.243
-14.0	-0.825	0.09502	-0.007	0.365	0.002	1.000	0.093	-8.678	0.198	0.242
-13.0	-0.866	0.05718	-0.009	0.351	0.003	1.000	0.316	-15.143	0.202	0.239
-12.0	-0.931	0.02491	-0.012	0.319	0.004	1.000	0.733	-37.391	0.194	0.237
-11.0	-0.939	0.01797	-0.013	0.301	0.004	1.000	0.945	-52.247	0.322	0.236
-10.0	-0.896	0.01235	-0.014	0.271	0.004	1.000	0.982	-72.548	0.269	0.234
-9.0	-0.832	0.01264	-0.015	0.254	0.004	1.000	0.990	-65.808	0.264	0.232
-8.0	-0.753	0.01200	-0.016	0.225	0.004	1.000	0.993	-62.797	0.262	0.228
-7.0	-0.663	0.01135	-0.017	0.209	0.005	1.000	0.995	-58.391	0.261	0.224
-6.0	-0.563	0.01093	-0.018	0.180	0.005	1.000	0.996	-51.484	0.260	0.217
-5.0	-0.455	0.01156	-0.019	0.167	0.007	1.000	0.997	-39.397	0.259	0.207
-4.0	-0.343	0.01110	-0.020	0.137	0.013	1.000	0.998	-30.882	0.259	0.190
-3.0	-0.227	0.01087	-0.021	0.122	0.016	1.000	0.998	-20.887	0.259	0.155
-2.0	-0.110	0.01069	-0.023	0.099	0.024	1.000	0.998	-10.257	0.259	0.044
-1.0	0.008	0.01060	-0.024	0.076	0.033	1.000	0.998	0.789	0.259	3.076
0.0	0.127	0.01063	-0.025	0.059	0.049	1.000	0.998	11.913	0.259	0.445
1.0	0.245	0.01075	-0.026	0.044	0.070	1.000	0.998	22.759	0.259	0.355
2.0	0.363	0.01098	-0.027	0.028	0.085	1.000	0.998	33.001	0.259	0.324
3.0	0.479	0.01138	-0.028	0.018	0.105	1.000	0.999	42.107	0.260	0.308
4.0	0.594	0.01064	-0.029	0.013	0.133	1.000	0.999	55.889	0.260	0.299
5.0	0.705	0.01104	-0.030	0.009	0.148	0.996	0.998	63.895	0.260	0.293
6.0	0.811	0.01165	-0.031	0.006	0.174	0.995	0.999	69.565	0.261	0.289
7.0	0.908	0.01225	-0.032	0.005	0.202	0.994	0.999	74.092	0.262	0.286
8.0	0.994	0.01308	-0.033	0.004	0.219	0.992	0.999	76.022	0.264	0.284
9.0	1.067	0.01259	-0.035	0.003	0.253	0.990	0.999	84.741	0.266	0.282
10.0	1.124	0.01788	-0.036	0.003	0.271	0.981	0.999	62.866	0.271	0.282
11.0	1.162	0.01968	-0.037	0.003	0.304	0.962	0.999	59.039	0.282	0.281
12.0	1.178	0.02194	-0.037	0.003	0.333	0.925	0.999	53.681	-0.031	0.282
13.0	1.159	0.02702	-0.037	0.003	0.362	0.813	0.999	42.880	0.274	0.282
14.0	1.076	0.04903	-0.035	0.002	0.402	0.497	0.999	21.937	0.302	0.282
15.0	0.972	0.09998	-0.028	0.001	0.434	0.138	0.999	9.720	0.310	0.278
16.0	0.920	0.12238	-0.026	0.001	0.459	0.081	0.999	7.517	0.281	0.278
17.0	0.860	0.14237	-0.024	0.001	0.496	0.056	0.999	6.044	0.265	0.278
18.0	0.800	0.16219	-0.024	0.000	0.519	0.045	0.999	4.932	0.254	0.280
19.0	0.739	0.18193	-0.024	0.000	0.559	0.040	0.999	4.064	0.249	0.282
20.0	0.680	0.20153	-0.024	0.000	0.596	0.037	0.999	3.373	0.248	0.285

Name = NACA 1410
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.579	0.20037	-0.003	0.525	0.001	1.000	0.036	-2.890	0.242	0.245
-19.0	-0.626	0.18123	-0.003	0.504	0.001	1.000	0.036	-3.455	0.241	0.244
-18.0	-0.674	0.16314	-0.004	0.463	0.001	1.000	0.038	-4.130	0.240	0.244
-17.0	-0.720	0.14485	-0.004	0.438	0.001	1.000	0.043	-4.970	0.237	0.244
-16.0	-0.764	0.12600	-0.005	0.407	0.001	1.000	0.057	-6.060	0.232	0.243
-15.0	-0.800	0.10965	-0.006	0.391	0.001	1.000	0.071	-7.297	0.224	0.243
-14.0	-0.825	0.09434	-0.007	0.357	0.002	1.000	0.096	-8.747	0.195	0.242
-13.0	-0.857	0.06179	-0.009	0.347	0.003	1.000	0.274	-13.874	0.204	0.240
-12.0	-0.937	0.02375	-0.012	0.310	0.004	1.000	0.760	-39.441	0.197	0.237
-11.0	-0.940	0.01772	-0.013	0.298	0.004	1.000	0.950	-53.046	0.311	0.236
-10.0	-0.896	0.01226	-0.014	0.263	0.004	1.000	0.983	-73.098	0.269	0.234
-9.0	-0.832	0.01255	-0.015	0.251	0.004	1.000	0.990	-66.288	0.264	0.232
-8.0	-0.753	0.01187	-0.016	0.218	0.004	1.000	0.993	-63.484	0.262	0.228
-7.0	-0.663	0.01126	-0.017	0.207	0.004	1.000	0.995	-58.847	0.261	0.224
-6.0	-0.563	0.01078	-0.018	0.174	0.005	1.000	0.996	-52.174	0.260	0.217
-5.0	-0.455	0.01142	-0.019	0.162	0.007	1.000	0.997	-39.870	0.259	0.207
-4.0	-0.343	0.01102	-0.020	0.134	0.012	1.000	0.998	-31.126	0.259	0.190
-3.0	-0.227	0.01078	-0.021	0.112	0.015	1.000	0.998	-21.054	0.259	0.155
-2.0	-0.110	0.01061	-0.023	0.097	0.022	1.000	0.998	-10.340	0.259	0.044
-1.0	0.008	0.01056	-0.024	0.073	0.032	1.000	0.998	0.792	0.259	3.076
0.0	0.127	0.01058	-0.025	0.055	0.048	1.000	0.998	11.972	0.259	0.445
1.0	0.245	0.01066	-0.026	0.043	0.067	1.000	0.998	22.969	0.259	0.355
2.0	0.363	0.01094	-0.027	0.027	0.081	1.000	0.998	33.132	0.259	0.324
3.0	0.479	0.01129	-0.028	0.017	0.103	1.000	0.999	42.467	0.260	0.308
4.0	0.594	0.01168	-0.029	0.012	0.130	1.000	0.999	50.894	0.260	0.299
5.0	0.705	0.01100	-0.030	0.009	0.142	0.996	0.998	64.115	0.260	0.293
6.0	0.811	0.01150	-0.031	0.005	0.171	0.995	0.999	70.501	0.261	0.289
7.0	0.908	0.01216	-0.032	0.004	0.189	0.994	0.999	74.653	0.262	0.286
8.0	0.994	0.01300	-0.033	0.004	0.215	0.992	0.999	76.489	0.264	0.284
9.0	1.067	0.01392	-0.035	0.003	0.246	0.990	0.999	76.685	0.266	0.282
10.0	1.124	0.01770	-0.036	0.003	0.263	0.981	0.999	63.504	0.271	0.282
11.0	1.162	0.01946	-0.037	0.003	0.300	0.964	0.999	59.717	0.282	0.281
12.0	1.179	0.02164	-0.037	0.003	0.318	0.929	0.999	54.455	-0.871	0.282
13.0	1.161	0.02642	-0.038	0.003	0.354	0.824	0.999	43.956	0.279	0.282
14.0	1.063	0.05381	-0.034	0.002	0.393	0.444	0.999	19.753	0.301	0.282
15.0	0.974	0.09831	-0.028	0.001	0.415	0.147	0.999	9.907	0.309	0.279
16.0	0.920	0.12119	-0.026	0.001	0.453	0.084	0.999	7.595	0.282	0.278
17.0	0.861	0.14163	-0.024	0.001	0.473	0.058	0.999	6.078	0.265	0.278
18.0	0.800	0.16125	-0.024	0.000	0.508	0.046	0.999	4.963	0.256	0.280
19.0	0.739	0.18186	-0.024	0.000	0.544	0.039	0.999	4.064	0.251	0.282
20.0	0.680	0.19986	-0.024	0.000	0.572	0.036	0.999	3.401	0.247	0.285


