Name = NACA 1408
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
19.0	0.426	0.18345	-0.021	0.001	0.660	0.033	0.999	2.324	0.241	0.299
20.0	0.381	0.20074	-0.021	0.001	0.708	0.033	0.999	1.896	0.241	0.306

Name = NACA 1408
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.19947	-0.005	0.609	0.001	1.000	0.034	-1.614	0.244	0.235
-19.0	-0.358	0.18368	-0.005	0.567	0.001	1.000	0.031	-1.950	0.244	0.236
-18.0	-0.398	0.16868	-0.005	0.535	0.001	1.000	0.030	-2.359	0.245	0.237
-17.0	-0.441	0.15462	-0.005	0.505	0.000	1.000	0.026	-2.851	0.245	0.238
-16.0	-0.486	0.13850	-0.006	0.464	0.000	1.000	0.025	-3.512	0.244	0.238
-15.0	-0.533	0.12668	-0.006	0.432	0.000	1.000	0.025	-4.204	0.243	0.239
-14.0	-0.577	0.11530	-0.006	0.405	0.001	1.000	0.024	-5.002	0.239	0.239
-13.0	-0.616	0.09856	-0.007	0.377	0.001	1.000	0.029	-6.251	0.233	0.239
-12.0	-0.646	0.08647	-0.007	0.354	0.001	1.000	0.034	-7.468	0.217	0.238
-11.0	-0.662	0.07405	-0.008	0.330	0.001	1.000	0.048	-8.945	0.157	0.237
-10.0	-0.705	0.04082	-0.013	0.304	0.002	1.000	0.335	-17.272	0.173	0.232
-9.0	-0.773	0.01300	-0.017	0.276	0.004	1.000	0.992	-59.467	-0.502	0.228
-8.0	-0.711	0.01213	-0.018	0.255	0.004	1.000	0.995	-58.647	0.262	0.225
-7.0	-0.634	0.01261	-0.019	0.225	0.005	1.000	0.998	-50.258	0.260	0.221
-6.0	-0.544	0.01191	-0.019	0.208	0.005	1.000	0.998	-45.662	0.259	0.214
-5.0	-0.443	0.01148	-0.020	0.176	0.005	1.000	0.998	-38.626	0.258	0.204
-4.0	-0.336	0.01098	-0.021	0.157	0.007	1.000	0.998	-30.571	0.258	0.187
-3.0	-0.223	0.01074	-0.022	0.132	0.011	1.000	0.998	-20.803	0.258	0.152
-2.0	-0.108	0.01059	-0.023	0.105	0.018	1.000	0.998	-10.247	0.258	0.040
-1.0	0.008	0.01046	-0.024	0.083	0.030	1.000	0.998	0.727	0.258	3.361
0.0	0.124	0.01047	-0.025	0.063	0.049	1.000	0.999	11.840	0.258	0.448
1.0	0.240	0.01062	-0.025	0.041	0.071	1.000	0.998	22.625	0.258	0.356
2.0	0.356	0.01089	-0.026	0.023	0.096	1.000	0.999	32.681	0.258	0.324
3.0	0.471	0.01123	-0.027	0.014	0.114	1.000	0.999	41.890	0.258	0.308
4.0	0.581	0.01172	-0.028	0.008	0.139	1.000	0.999	49.592	0.258	0.298
5.0	0.687	0.01234	-0.029	0.005	0.169	1.000	0.999	55.665	0.259	0.292
6.0	0.784	0.01304	-0.030	0.004	0.191	1.000	0.999	60.147	0.260	0.288
7.0	0.870	0.01389	-0.031	0.004	0.218	1.000	0.999	62.660	0.261	0.285
8.0	0.942	0.01328	-0.032	0.004	0.254	1.000	0.999	70.913	0.264	0.284
9.0	0.995	0.01431	-0.033	0.003	0.274	0.994	0.999	69.550	0.269	0.283
10.0	1.030	0.01421	-0.033	0.003	0.307	0.986	0.999	72.514	0.285	0.282
11.0	0.950	0.03166	-0.031	0.001	0.347	0.591	0.999	30.011	0.313	0.283
12.0	0.813	0.08275	-0.020	0.001	0.377	0.056	0.999	9.827	0.318	0.274
13.0	0.767	0.09700	-0.019	0.001	0.413	0.036	0.999	7.906	0.269	0.274
14.0	0.712	0.11160	-0.018	0.001	0.453	0.026	0.999	6.376	0.251	0.275
15.0	0.653	0.12442	-0.019	0.001	0.476	0.028	0.999	5.245	0.239	0.278
16.0	0.592	0.13890	-0.019	0.000	0.512	0.030	0.999	4.262	0.240	0.283
17.0	0.533	0.15211	-0.020	0.001	0.554	0.031	0.999	3.503	0.239	0.287
18.0	0.477	0.16653	-0.020	0.001	0.587	0.033	0.999	2.867	0.238	0.293
19.0	0.427	0.18279	-0.021	0.001	0.626	0.034	0.999	2.333	0.242	0.299
20.0	0.381	0.20165	-0.021	0.000	0.671	0.033	0.999	1.887	0.243	0.306

Name = NACA 1408
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.19688	-0.005	0.582	0.001	1.000	0.034	-1.635	0.244	0.235
-19.0	-0.358	0.18113	-0.005	0.556	0.001	1.000	0.032	-1.977	0.244	0.236
-18.0	-0.398	0.16597	-0.005	0.515	0.001	1.000	0.030	-2.398	0.245	0.237
-17.0	-0.441	0.15570	-0.005	0.484	0.000	1.000	0.027	-2.832	0.245	0.238
-16.0	-0.486	0.13835	-0.006	0.453	0.000	1.000	0.026	-3.516	0.244	0.238
-15.0	-0.533	0.12637	-0.006	0.415	0.000	1.000	0.025	-4.214	0.244	0.239
-14.0	-0.577	0.11435	-0.006	0.399	0.000	1.000	0.024	-5.043	0.239	0.239
-13.0	-0.616	0.09829	-0.007	0.363	0.001	1.000	0.031	-6.271	0.232	0.239
-12.0	-0.646	0.08578	-0.008	0.348	0.001	1.000	0.035	-7.530	0.216	0.238
-11.0	-0.663	0.07348	-0.009	0.315	0.001	1.000	0.051	-9.022	0.151	0.237
-10.0	-0.697	0.04423	-0.013	0.299	0.002	1.000	0.287	-15.763	0.174	0.232
-9.0	-0.773	0.01288	-0.017	0.265	0.004	1.000	0.992	-60.055	-0.114	0.228
-8.0	-0.711	0.01203	-0.018	0.251	0.004	1.000	0.995	-59.144	0.262	0.225
-7.0	-0.634	0.01248	-0.019	0.217	0.004	1.000	0.998	-50.788	0.260	0.221
-6.0	-0.544	0.01184	-0.019	0.201	0.005	1.000	0.998	-45.929	0.259	0.214
-5.0	-0.443	0.01141	-0.020	0.171	0.005	1.000	0.998	-38.854	0.258	0.204
-4.0	-0.336	0.01094	-0.021	0.146	0.007	1.000	0.998	-30.684	0.258	0.187
-3.0	-0.223	0.01063	-0.022	0.129	0.011	1.000	0.998	-21.026	0.258	0.152
-2.0	-0.108	0.01044	-0.023	0.101	0.017	1.000	0.998	-10.390	0.258	0.040
-1.0	0.008	0.01040	-0.024	0.078	0.029	1.000	0.998	0.732	0.258	3.361
0.0	0.124	0.01043	-0.025	0.057	0.047	1.000	0.999	11.892	0.258	0.448
1.0	0.240	0.01052	-0.025	0.038	0.069	1.000	0.998	22.836	0.258	0.356
2.0	0.356	0.01081	-0.026	0.022	0.088	1.000	0.999	32.922	0.258	0.324
3.0	0.471	0.01116	-0.027	0.014	0.108	1.000	0.999	42.146	0.258	0.308
4.0	0.581	0.01157	-0.028	0.007	0.135	1.000	0.999	50.235	0.258	0.298
5.0	0.687	0.01218	-0.029	0.005	0.166	1.000	0.999	56.378	0.259	0.292
6.0	0.784	0.01286	-0.030	0.004	0.182	1.000	0.999	60.986	0.260	0.288
7.0	0.870	0.01370	-0.031	0.004	0.213	1.000	0.999	63.522	0.261	0.285
8.0	0.942	0.01317	-0.032	0.004	0.239	1.000	0.999	71.499	0.264	0.284
9.0	0.996	0.01412	-0.033	0.003	0.264	0.995	0.999	70.485	0.269	0.283
10.0	1.031	0.01405	-0.033	0.003	0.301	0.987	0.999	73.356	0.284	0.282
11.0	0.955	0.03026	-0.031	0.001	0.324	0.617	0.999	31.571	0.312	0.283
12.0	0.814	0.08221	-0.020	0.001	0.359	0.059	0.999	9.902	0.317	0.275
13.0	0.767	0.09606	-0.019	0.001	0.402	0.037	0.999	7.985	0.269	0.274
14.0	0.712	0.11147	-0.018	0.001	0.437	0.028	0.999	6.386	0.250	0.275
15.0	0.653	0.12322	-0.019	0.001	0.461	0.029	0.999	5.297	0.240	0.279
16.0	0.592	0.13803	-0.019	0.000	0.501	0.031	0.999	4.290	0.240	0.283
17.0	0.533	0.15132	-0.020	0.001	0.526	0.032	0.999	3.522	0.239	0.287
18.0	0.478	0.16616	-0.021	0.001	0.564	0.034	0.999	2.874	0.239	0.293
19.0	0.427	0.18426	-0.021	0.000	0.608	0.034	0.999	2.315	0.241	0.299
20.0	0.381	0.20245	-0.021	0.000	0.648	0.034	0.999	1.881	0.241	0.306

Name = NACA 1408
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.19491	-0.005	0.565	0.001	1.000	0.035	-1.652	0.243	0.235
-19.0	-0.358	0.18250	-0.005	0.531	0.001	1.000	0.033	-1.963	0.244	0.236
-18.0	-0.398	0.16653	-0.005	0.505	0.001	1.000	0.031	-2.391	0.245	0.237
-17.0	-0.441	0.15523	-0.005	0.465	0.000	1.000	0.027	-2.841	0.245	0.238
-16.0	-0.486	0.13617	-0.006	0.436	0.000	1.000	0.026	-3.572	0.244	0.238
-15.0	-0.533	0.12422	-0.006	0.406	0.000	1.000	0.025	-4.288	0.244	0.239
-14.0	-0.577	0.11158	-0.006	0.384	0.000	1.000	0.024	-5.169	0.238	0.239
-13.0	-0.617	0.09774	-0.007	0.356	0.001	1.000	0.032	-6.308	0.232	0.239
-12.0	-0.646	0.08527	-0.008	0.341	0.001	1.000	0.036	-7.577	0.215	0.238
-11.0	-0.663	0.07302	-0.009	0.307	0.001	1.000	0.055	-9.087	0.152	0.237
-10.0	-0.698	0.04370	-0.013	0.289	0.002	1.000	0.292	-15.974	0.174	0.232
-9.0	-0.773	0.01275	-0.017	0.259	0.004	1.000	0.992	-60.672	-0.134	0.228
-8.0	-0.711	0.01190	-0.018	0.237	0.004	1.000	0.996	-59.772	0.262	0.225
-7.0	-0.634	0.01237	-0.019	0.212	0.004	1.000	0.998	-51.238	0.260	0.221
-6.0	-0.544	0.01176	-0.019	0.186	0.005	1.000	0.998	-46.233	0.259	0.214
-5.0	-0.443	0.01125	-0.020	0.168	0.005	1.000	0.998	-39.413	0.258	0.204
-4.0	-0.336	0.01085	-0.021	0.139	0.007	1.000	0.998	-30.935	0.258	0.187
-3.0	-0.223	0.01057	-0.022	0.124	0.010	1.000	0.998	-21.129	0.258	0.152
-2.0	-0.108	0.01038	-0.023	0.098	0.017	1.000	0.998	-10.447	0.258	0.040
-1.0	0.008	0.01030	-0.024	0.074	0.028	1.000	0.998	0.739	0.258	3.361
0.0	0.124	0.01030	-0.025	0.054	0.046	1.000	0.999	12.035	0.258	0.448
1.0	0.240	0.01044	-0.025	0.035	0.065	1.000	0.998	23.023	0.258	0.356
2.0	0.356	0.01074	-0.026	0.021	0.083	1.000	0.999	33.155	0.258	0.324
3.0	0.471	0.01102	-0.027	0.013	0.105	1.000	0.999	42.697	0.258	0.308
4.0	0.581	0.01150	-0.028	0.007	0.132	1.000	0.999	50.545	0.258	0.298
5.0	0.687	0.01211	-0.029	0.005	0.153	1.000	0.999	56.732	0.259	0.292
6.0	0.784	0.01277	-0.030	0.004	0.177	1.000	0.999	61.404	0.260	0.288
7.0	0.870	0.01359	-0.031	0.004	0.209	1.000	0.999	64.009	0.261	0.285
8.0	0.942	0.01462	-0.032	0.004	0.226	1.000	0.999	64.418	0.264	0.284
9.0	0.996	0.01402	-0.033	0.003	0.258	0.995	0.999	71.035	0.269	0.283
10.0	1.031	0.01389	-0.033	0.003	0.289	0.989	0.999	74.202	0.282	0.282
11.0	0.958	0.02949	-0.031	0.001	0.312	0.630	0.999	32.493	0.307	0.283
12.0	0.818	0.07893	-0.021	0.001	0.351	0.081	0.999	10.369	0.316	0.276
13.0	0.767	0.09620	-0.019	0.001	0.386	0.039	0.999	7.976	0.279	0.275
14.0	0.712	0.11056	-0.018	0.001	0.415	0.029	0.999	6.440	0.251	0.276
15.0	0.653	0.12379	-0.019	0.001	0.453	0.029	0.999	5.274	0.240	0.279
16.0	0.592	0.13756	-0.020	0.000	0.476	0.032	0.999	4.306	0.240	0.283
17.0	0.533	0.15095	-0.020	0.001	0.511	0.033	0.999	3.531	0.240	0.288
18.0	0.478	0.16507	-0.021	0.000	0.553	0.034	0.999	2.893	0.240	0.293
19.0	0.427	0.18156	-0.021	0.000	0.580	0.035	1.000	2.350	0.241	0.299
20.0	0.381	0.19965	-0.021	0.000	0.619	0.035	0.999	1.907	0.241	0.306

Name = NACA 1408
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.322	0.19342	-0.005	0.556	0.001	1.000	0.035	-1.665	0.243	0.235
-19.0	-0.358	0.18081	-0.005	0.515	0.001	1.000	0.034	-1.982	0.244	0.236
-18.0	-0.398	0.16465	-0.005	0.488	0.001	1.000	0.032	-2.418	0.245	0.237
-17.0	-0.441	0.15346	-0.006	0.455	0.000	1.000	0.028	-2.874	0.246	0.238
-16.0	-0.486	0.13593	-0.006	0.418	0.000	1.000	0.026	-3.579	0.244	0.238
-15.0	-0.533	0.12440	-0.006	0.400	0.000	1.000	0.026	-4.282	0.243	0.239
-14.0	-0.577	0.11232	-0.006	0.368	0.000	1.000	0.025	-5.135	0.238	0.239
-13.0	-0.617	0.09650	-0.007	0.351	0.001	1.000	0.033	-6.390	0.231	0.239
-12.0	-0.646	0.08490	-0.008	0.321	0.001	1.000	0.038	-7.612	0.215	0.238
-11.0	-0.664	0.07239	-0.009	0.302	0.001	1.000	0.057	-9.170	0.145	0.237
-10.0	-0.690	0.04743	-0.012	0.272	0.002	1.000	0.243	-14.552	0.175	0.232
-9.0	-0.773	0.01259	-0.017	0.255	0.004	1.000	0.993	-61.443	-0.011	0.228
-8.0	-0.711	0.01181	-0.018	0.224	0.004	1.000	0.996	-60.257	0.262	0.225
-7.0	-0.634	0.01223	-0.019	0.209	0.004	1.000	0.998	-51.835	0.260	0.221
-6.0	-0.544	0.01163	-0.019	0.178	0.005	1.000	0.998	-46.742	0.259	0.214
-5.0	-0.443	0.01116	-0.020	0.165	0.005	1.000	0.998	-39.704	0.258	0.204
-4.0	-0.336	0.01074	-0.021	0.135	0.006	1.000	0.998	-31.244	0.258	0.187
-3.0	-0.223	0.01046	-0.022	0.114	0.010	1.000	0.998	-21.366	0.258	0.152
-2.0	-0.108	0.01033	-0.023	0.096	0.016	1.000	0.998	-10.505	0.258	0.040
-1.0	0.008	0.01025	-0.024	0.072	0.027	1.000	0.998	0.742	0.258	3.361
0.0	0.124	0.01026	-0.025	0.051	0.044	1.000	0.998	12.090	0.258	0.448
1.0	0.240	0.01040	-0.025	0.033	0.061	1.000	0.998	23.112	0.258	0.356
2.0	0.356	0.01062	-0.026	0.020	0.079	1.000	0.999	33.519	0.258	0.324
3.0	0.471	0.01096	-0.027	0.013	0.102	1.000	0.999	42.934	0.258	0.308
4.0	0.581	0.01136	-0.028	0.007	0.131	1.000	0.999	51.164	0.258	0.298
5.0	0.687	0.01204	-0.029	0.005	0.145	1.000	0.999	57.062	0.259	0.292
6.0	0.784	0.01266	-0.030	0.004	0.173	1.000	0.999	61.911	0.260	0.288
7.0	0.870	0.01342	-0.031	0.004	0.201	1.000	0.999	64.845	0.261	0.285
8.0	0.942	0.01450	-0.032	0.004	0.219	1.000	0.999	64.958	0.264	0.284
9.0	0.996	0.01384	-0.033	0.003	0.254	0.995	0.999	71.951	0.269	0.283
10.0	1.031	0.01525	-0.033	0.003	0.273	0.990	0.999	67.622	0.264	0.282
11.0	0.980	0.02518	-0.032	0.001	0.305	0.737	0.999	38.929	0.306	0.283
12.0	0.820	0.07799	-0.022	0.001	0.340	0.087	0.999	10.509	0.310	0.276
13.0	0.769	0.09348	-0.020	0.001	0.365	0.048	0.999	8.228	0.281	0.276
14.0	0.712	0.10990	-0.018	0.001	0.404	0.030	0.999	6.481	0.257	0.276
15.0	0.653	0.12322	-0.019	0.001	0.446	0.031	0.999	5.299	0.240	0.279
16.0	0.592	0.13557	-0.020	0.000	0.463	0.033	0.999	4.369	0.240	0.283
17.0	0.533	0.14882	-0.020	0.001	0.503	0.033	0.999	3.582	0.240	0.288
18.0	0.478	0.16575	-0.021	0.000	0.526	0.035	0.999	2.882	0.240	0.293
19.0	0.427	0.17946	-0.021	0.000	0.563	0.035	1.000	2.378	0.241	0.300
20.0	0.381	0.19750	-0.022	0.000	0.606	0.035	0.999	1.928	0.241	0.307


