Name = NACA 0010
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-20.0	-0.628	0.20410	0.010	0.609	0.001	1.000	0.035	-3.078	0.246	0.266
-19.0	-0.682	0.18313	0.010	0.567	0.001	1.000	0.038	-3.723	0.245	0.265
-18.0	-0.735	0.16394	0.010	0.534	0.001	1.000	0.041	-4.486	0.244	0.263
-17.0	-0.788	0.14555	0.009	0.505	0.001	1.000	0.045	-5.414	0.247	0.262
-16.0	-0.838	0.12788	0.009	0.466	0.001	1.000	0.057	-6.551	0.253	0.261
-15.0	-0.885	0.10706	0.010	0.444	0.001	1.000	0.092	-8.267	0.265	0.261
-14.0	-0.924	0.08045	0.011	0.407	0.002	1.000	0.197	-11.482	0.271	0.261
-13.0	-1.007	0.03821	0.012	0.377	0.003	1.000	0.566	-26.341	0.263	0.262
-12.0	-1.058	0.02274	0.012	0.352	0.003	1.000	0.858	-46.521	0.235	0.262
-11.0	-1.049	0.01921	0.011	0.318	0.003	1.000	0.954	-54.609	0.284	0.261
-10.0	-1.009	0.01711	0.011	0.299	0.004	1.000	0.981	-58.991	0.269	0.260
-9.0	-0.949	0.01367	0.010	0.264	0.004	1.000	0.990	-69.439	0.265	0.260
-8.0	-0.873	0.01275	0.009	0.251	0.004	1.000	0.992	-68.463	0.263	0.260
-7.0	-0.785	0.01202	0.007	0.216	0.004	1.000	0.994	-65.309	0.261	0.260
-6.0	-0.686	0.01139	0.006	0.192	0.006	1.000	0.996	-60.233	0.260	0.259
-5.0	-0.580	0.01089	0.005	0.170	0.009	1.000	0.997	-53.281	0.260	0.259
-4.0	-0.468	0.01166	0.004	0.142	0.013	1.000	0.997	-40.168	0.259	0.259
-3.0	-0.353	0.01122	0.003	0.127	0.018	1.000	0.998	-31.448	0.259	0.259
-2.0	-0.236	0.01099	0.002	0.100	0.028	1.000	0.998	-21.474	0.259	0.259
-1.0	-0.118	0.01086	0.001	0.077	0.044	1.000	0.998	-10.884	0.259	0.259
0.0	0.000	0.01082	-0.000	0.058	0.058	1.000	0.998	0.000	0.259	0.250
1.0	0.118	0.01086	-0.001	0.044	0.077	1.000	0.998	10.890	0.259	0.259
2.0	0.236	0.01099	-0.002	0.028	0.100	1.000	0.998	21.482	0.259	0.259
3.0	0.353	0.01122	-0.003	0.018	0.127	1.000	0.998	31.461	0.259	0.259
4.0	0.469	0.01166	-0.004	0.013	0.142	1.000	0.998	40.190	0.259	0.259
5.0	0.581	0.01089	-0.005	0.009	0.170	1.000	0.998	53.311	0.260	0.259
6.0	0.686	0.01139	-0.006	0.006	0.192	0.996	0.998	60.233	0.260	0.259
7.0	0.785	0.01202	-0.007	0.004	0.216	0.994	0.998	65.309	0.261	0.260
8.0	0.873	0.01275	-0.009	0.004	0.251	0.992	0.998	68.463	0.263	0.260
9.0	0.949	0.01367	-0.010	0.004	0.264	0.990	0.998	69.439	0.265	0.260
10.0	1.009	0.01711	-0.011	0.004	0.299	0.981	0.998	58.991	0.269	0.260
11.0	1.049	0.01921	-0.011	0.003	0.318	0.954	0.998	54.609	0.284	0.261
12.0	1.058	0.02274	-0.012	0.003	0.352	0.858	0.998	46.521	0.235	0.262
13.0	1.007	0.03821	-0.012	0.003	0.377	0.566	0.999	26.341	0.263	0.262
14.0	0.924	0.08045	-0.011	0.002	0.407	0.197	0.999	11.482	0.271	0.261
15.0	0.885	0.10706	-0.010	0.001	0.444	0.092	0.999	8.267	0.265	0.261
16.0	0.838	0.12788	-0.009	0.001	0.466	0.057	0.999	6.551	0.253	0.261
17.0	0.788	0.14555	-0.009	0.001	0.505	0.045	0.999	5.414	0.247	0.262
18.0	0.735	0.16394	-0.010	0.001	0.534	0.041	0.999	4.486	0.244	0.263
19.0	0.682	0.18313	-0.010	0.001	0.567	0.038	0.999	3.723	0.245	0.265
20.0	0.628	0.20410	-0.010	0.001	0.609	0.035	0.998	3.078	0.246	0.266

Name = NACA 0010
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.628	0.20089	0.010	0.583	0.001	1.000	0.035	-3.128	0.246	0.266
-19.0	-0.682	0.18043	0.010	0.556	0.001	1.000	0.039	-3.779	0.244	0.265
-18.0	-0.735	0.16232	0.010	0.514	0.001	1.000	0.041	-4.531	0.244	0.263
-17.0	-0.788	0.14532	0.009	0.486	0.001	1.000	0.045	-5.422	0.247	0.262
-16.0	-0.838	0.12770	0.009	0.455	0.001	1.000	0.058	-6.563	0.254	0.261
-15.0	-0.886	0.10612	0.010	0.419	0.001	1.000	0.095	-8.347	0.261	0.261
-14.0	-0.917	0.08455	0.010	0.399	0.002	1.000	0.167	-10.847	0.270	0.261
-13.0	-1.014	0.03587	0.012	0.362	0.003	1.000	0.599	-28.263	0.265	0.262
-12.0	-1.061	0.02222	0.012	0.346	0.003	1.000	0.871	-47.729	0.229	0.262
-11.0	-1.050	0.01899	0.011	0.308	0.003	1.000	0.956	-55.269	0.283	0.261
-10.0	-1.009	0.01301	0.011	0.287	0.004	1.000	0.982	-77.595	0.269	0.260
-9.0	-0.949	0.01348	0.010	0.258	0.004	1.000	0.990	-70.404	0.265	0.260
-8.0	-0.873	0.01260	0.009	0.232	0.004	1.000	0.992	-69.312	0.263	0.260
-7.0	-0.785	0.01188	0.007	0.212	0.004	1.000	0.994	-66.056	0.261	0.260
-6.0	-0.686	0.01129	0.006	0.182	0.006	1.000	0.996	-60.803	0.260	0.259
-5.0	-0.580	0.01083	0.005	0.167	0.009	1.000	0.997	-53.568	0.260	0.259
-4.0	-0.468	0.01152	0.004	0.137	0.013	1.000	0.998	-40.669	0.259	0.259
-3.0	-0.353	0.01119	0.003	0.116	0.017	1.000	0.998	-31.549	0.259	0.259
-2.0	-0.236	0.01090	0.002	0.098	0.027	1.000	0.998	-21.660	0.259	0.259
-1.0	-0.118	0.01076	0.001	0.074	0.041	1.000	0.998	-10.986	0.259	0.259
0.0	0.000	0.01067	-0.000	0.055	0.055	1.000	0.998	0.000	0.259	0.250
1.0	0.118	0.01076	-0.001	0.041	0.074	1.000	0.998	10.991	0.259	0.259
2.0	0.236	0.01090	-0.002	0.027	0.098	1.000	0.998	21.669	0.259	0.259
3.0	0.353	0.01119	-0.003	0.017	0.116	1.000	0.998	31.561	0.259	0.259
4.0	0.469	0.01152	-0.004	0.013	0.137	1.000	0.998	40.688	0.259	0.259
5.0	0.581	0.01083	-0.005	0.009	0.167	1.000	0.998	53.598	0.260	0.259
6.0	0.686	0.01129	-0.006	0.006	0.182	0.996	0.998	60.803	0.260	0.259
7.0	0.785	0.01188	-0.007	0.004	0.212	0.994	0.998	66.056	0.261	0.260
8.0	0.873	0.01260	-0.009	0.004	0.232	0.992	0.998	69.312	0.263	0.260
9.0	0.949	0.01348	-0.010	0.004	0.258	0.990	0.998	70.404	0.265	0.260
10.0	1.009	0.01301	-0.011	0.004	0.287	0.982	0.998	77.595	0.269	0.260
11.0	1.050	0.01899	-0.011	0.003	0.308	0.956	0.998	55.269	0.283	0.261
12.0	1.061	0.02222	-0.012	0.003	0.346	0.871	0.998	47.729	0.229	0.262
13.0	1.014	0.03587	-0.012	0.003	0.362	0.599	0.999	28.263	0.265	0.262
14.0	0.917	0.08455	-0.010	0.002	0.399	0.167	0.999	10.847	0.270	0.261
15.0	0.886	0.10612	-0.010	0.001	0.419	0.095	0.999	8.347	0.261	0.261
16.0	0.838	0.12770	-0.009	0.001	0.455	0.058	0.999	6.563	0.254	0.261
17.0	0.788	0.14532	-0.009	0.001	0.486	0.045	0.999	5.422	0.247	0.262
18.0	0.735	0.16232	-0.010	0.001	0.514	0.041	0.999	4.531	0.244	0.263
19.0	0.682	0.18043	-0.010	0.001	0.556	0.039	0.999	3.779	0.244	0.265
20.0	0.628	0.20089	-0.010	0.001	0.583	0.035	0.998	3.128	0.246	0.266

Name = NACA 0010
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.628	0.20228	0.010	0.565	0.001	1.000	0.036	-3.107	0.243	0.266
-19.0	-0.682	0.17978	0.010	0.532	0.001	1.000	0.038	-3.792	0.245	0.265
-18.0	-0.736	0.16006	0.010	0.505	0.001	1.000	0.043	-4.597	0.245	0.263
-17.0	-0.788	0.14430	0.009	0.467	0.001	1.000	0.046	-5.463	0.246	0.262
-16.0	-0.838	0.12680	0.009	0.448	0.001	1.000	0.058	-6.609	0.251	0.261
-15.0	-0.884	0.10818	0.009	0.408	0.001	1.000	0.085	-8.167	0.259	0.261
-14.0	-0.914	0.08639	0.010	0.384	0.002	1.000	0.155	-10.585	0.271	0.261
-13.0	-1.020	0.03391	0.012	0.354	0.003	1.000	0.628	-30.080	0.265	0.262
-12.0	-1.063	0.02179	0.012	0.325	0.003	1.000	0.881	-48.769	0.221	0.262
-11.0	-1.050	0.01876	0.012	0.303	0.003	1.000	0.958	-55.976	0.282	0.261
-10.0	-1.009	0.01287	0.011	0.271	0.004	1.000	0.982	-78.401	0.269	0.260
-9.0	-0.949	0.01339	0.010	0.254	0.004	1.000	0.990	-70.858	0.265	0.260
-8.0	-0.873	0.01254	0.009	0.222	0.004	1.000	0.992	-69.620	0.263	0.260
-7.0	-0.785	0.01176	0.007	0.208	0.004	1.000	0.994	-66.754	0.261	0.260
-6.0	-0.686	0.01120	0.006	0.176	0.006	1.000	0.996	-61.311	0.260	0.259
-5.0	-0.580	0.01191	0.005	0.160	0.008	1.000	0.997	-48.724	0.260	0.259
-4.0	-0.468	0.01143	0.004	0.135	0.013	1.000	0.998	-40.978	0.259	0.259
-3.0	-0.353	0.01110	0.003	0.110	0.016	1.000	0.998	-31.799	0.259	0.259
-2.0	-0.236	0.01080	0.002	0.097	0.026	1.000	0.998	-21.844	0.259	0.259
-1.0	-0.118	0.01065	0.001	0.072	0.038	1.000	0.998	-11.097	0.259	0.259
0.0	0.000	0.01061	-0.000	0.052	0.052	1.000	0.998	0.000	0.259	0.250
1.0	0.118	0.01065	-0.001	0.038	0.072	1.000	0.998	11.103	0.259	0.259
2.0	0.236	0.01080	-0.002	0.026	0.097	1.000	0.998	21.855	0.259	0.259
3.0	0.353	0.01110	-0.003	0.016	0.110	1.000	0.998	31.812	0.259	0.259
4.0	0.469	0.01143	-0.004	0.013	0.135	1.000	0.998	40.998	0.259	0.259
5.0	0.581	0.01191	-0.005	0.008	0.160	1.000	0.998	48.751	0.260	0.259
6.0	0.686	0.01120	-0.006	0.006	0.176	0.996	0.998	61.311	0.260	0.259
7.0	0.785	0.01176	-0.007	0.004	0.208	0.994	0.998	66.754	0.261	0.260
8.0	0.873	0.01254	-0.009	0.004	0.222	0.992	0.998	69.620	0.263	0.260
9.0	0.949	0.01339	-0.010	0.004	0.254	0.990	0.998	70.858	0.265	0.260
10.0	1.009	0.01287	-0.011	0.004	0.271	0.982	0.998	78.401	0.269	0.260
11.0	1.050	0.01876	-0.011	0.003	0.303	0.958	0.998	55.976	0.282	0.261
12.0	1.063	0.02179	-0.012	0.003	0.325	0.881	0.998	48.769	0.221	0.262
13.0	1.020	0.03391	-0.012	0.003	0.354	0.628	0.999	30.080	0.265	0.262
14.0	0.914	0.08639	-0.010	0.002	0.384	0.155	0.999	10.585	0.271	0.261
15.0	0.884	0.10818	-0.009	0.001	0.408	0.085	0.999	8.167	0.259	0.261
16.0	0.838	0.12680	-0.009	0.001	0.448	0.058	0.999	6.609	0.251	0.261
17.0	0.788	0.14430	-0.009	0.001	0.467	0.046	0.999	5.463	0.246	0.262
18.0	0.736	0.16006	-0.010	0.001	0.505	0.043	0.999	4.597	0.245	0.263
19.0	0.682	0.17978	-0.010	0.001	0.532	0.038	0.999	3.792	0.245	0.265
20.0	0.628	0.20228	-0.010	0.001	0.565	0.036	0.998	3.107	0.243	0.266

Name = NACA 0010
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.628	0.20169	0.010	0.556	0.001	1.000	0.036	-3.116	0.245	0.266
-19.0	-0.682	0.18119	0.010	0.515	0.001	1.000	0.039	-3.763	0.245	0.265
-18.0	-0.736	0.15878	0.010	0.491	0.001	1.000	0.043	-4.635	0.244	0.263
-17.0	-0.788	0.14503	0.009	0.457	0.000	1.000	0.045	-5.434	0.246	0.262
-16.0	-0.838	0.12622	0.009	0.424	0.001	1.000	0.060	-6.642	0.252	0.261
-15.0	-0.884	0.10749	0.010	0.402	0.001	1.000	0.088	-8.226	0.256	0.261
-14.0	-0.911	0.08856	0.010	0.367	0.001	1.000	0.140	-10.288	0.271	0.261
-13.0	-1.026	0.03226	0.012	0.349	0.003	1.000	0.653	-31.798	0.266	0.262
-12.0	-1.063	0.02160	0.012	0.314	0.003	1.000	0.884	-49.236	0.212	0.262
-11.0	-1.051	0.01855	0.012	0.299	0.003	1.000	0.961	-56.650	0.282	0.261
-10.0	-1.010	0.01273	0.011	0.263	0.004	1.000	0.983	-79.277	0.269	0.260
-9.0	-0.949	0.01324	0.010	0.251	0.004	1.000	0.990	-71.657	0.265	0.260
-8.0	-0.873	0.01241	0.009	0.217	0.004	1.000	0.993	-70.359	0.263	0.260
-7.0	-0.785	0.01167	0.007	0.199	0.004	1.000	0.994	-67.258	0.261	0.260
-6.0	-0.686	0.01109	0.006	0.172	0.006	1.000	0.996	-61.900	0.260	0.259
-5.0	-0.580	0.01188	0.005	0.149	0.008	1.000	0.997	-48.861	0.260	0.259
-4.0	-0.469	0.01135	0.004	0.132	0.013	1.000	0.998	-41.269	0.259	0.259
-3.0	-0.353	0.01105	0.003	0.105	0.016	1.000	0.998	-31.938	0.259	0.259
-2.0	-0.236	0.01076	0.002	0.091	0.026	1.000	0.998	-21.929	0.259	0.259
-1.0	-0.118	0.01062	0.001	0.070	0.036	1.000	0.998	-11.126	0.259	0.259
0.0	0.000	0.01057	-0.000	0.050	0.050	1.000	0.998	0.000	0.259	0.250
1.0	0.118	0.01062	-0.001	0.036	0.070	1.000	0.998	11.131	0.259	0.259
2.0	0.236	0.01076	-0.002	0.026	0.091	1.000	0.998	21.938	0.259	0.259
3.0	0.353	0.01105	-0.003	0.016	0.105	1.000	0.998	31.951	0.259	0.259
4.0	0.469	0.01135	-0.004	0.013	0.132	1.000	0.998	41.286	0.259	0.259
5.0	0.581	0.01187	-0.005	0.008	0.149	1.000	0.998	48.889	0.260	0.259
6.0	0.686	0.01109	-0.006	0.006	0.172	0.996	0.998	61.900	0.260	0.259
7.0	0.785	0.01167	-0.007	0.004	0.199	0.994	0.998	67.258	0.261	0.260
8.0	0.873	0.01241	-0.009	0.004	0.217	0.993	0.998	70.359	0.263	0.260
9.0	0.949	0.01324	-0.010	0.004	0.251	0.990	0.998	71.657	0.265	0.260
10.0	1.010	0.01273	-0.011	0.004	0.263	0.983	0.998	79.277	0.269	0.260
11.0	1.051	0.01855	-0.012	0.003	0.299	0.961	0.998	56.650	0.282	0.261
12.0	1.063	0.02160	-0.012	0.003	0.314	0.884	0.998	49.236	0.212	0.262
13.0	1.026	0.03226	-0.012	0.003	0.349	0.653	0.999	31.798	0.266	0.262
14.0	0.911	0.08856	-0.010	0.001	0.367	0.140	0.999	10.288	0.271	0.261
15.0	0.884	0.10749	-0.010	0.001	0.402	0.088	0.999	8.226	0.256	0.261
16.0	0.838	0.12622	-0.009	0.001	0.424	0.060	0.999	6.642	0.252	0.261
17.0	0.788	0.14503	-0.009	0.000	0.457	0.045	0.999	5.434	0.246	0.262
18.0	0.736	0.15878	-0.010	0.001	0.491	0.043	0.999	4.635	0.244	0.263
19.0	0.682	0.18119	-0.010	0.001	0.515	0.039	0.999	3.763	0.245	0.265
20.0	0.628	0.20169	-0.010	0.001	0.556	0.036	0.998	3.116	0.245	0.266


