Name = NACA 0009
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-20.0	-0.483	0.20496	0.009	0.618	0.001	1.000	0.033	-2.357	0.243	0.269
-19.0	-0.532	0.18536	0.009	0.580	0.001	1.000	0.034	-2.870	0.241	0.266
-18.0	-0.583	0.16945	0.008	0.554	0.001	1.000	0.031	-3.442	0.240	0.264
-17.0	-0.636	0.15481	0.008	0.512	0.001	1.000	0.028	-4.109	0.245	0.262
-16.0	-0.690	0.13510	0.008	0.477	0.001	1.000	0.037	-5.110	0.247	0.261
-15.0	-0.741	0.11930	0.007	0.452	0.001	1.000	0.041	-6.209	0.246	0.260
-14.0	-0.786	0.10456	0.007	0.413	0.001	1.000	0.051	-7.514	0.251	0.259
-13.0	-0.824	0.08794	0.007	0.392	0.001	1.000	0.083	-9.371	0.269	0.259
-12.0	-0.951	0.03045	0.010	0.355	0.003	1.000	0.642	-31.237	0.267	0.261
-11.0	-0.995	0.01936	0.010	0.326	0.003	1.000	0.941	-51.381	0.201	0.260
-10.0	-0.969	0.01324	0.010	0.302	0.004	1.000	0.984	-73.178	0.272	0.260
-9.0	-0.918	0.01354	0.009	0.269	0.004	1.000	0.992	-67.848	0.266	0.259
-8.0	-0.851	0.01269	0.008	0.252	0.004	1.000	0.994	-67.043	0.262	0.259
-7.0	-0.769	0.01196	0.007	0.218	0.004	1.000	0.996	-64.302	0.261	0.259
-6.0	-0.676	0.01268	0.006	0.198	0.005	1.000	0.997	-53.281	0.260	0.259
-5.0	-0.573	0.01205	0.005	0.172	0.006	1.000	0.997	-47.519	0.259	0.258
-4.0	-0.464	0.01147	0.004	0.143	0.010	1.000	0.998	-40.411	0.259	0.258
-3.0	-0.350	0.01109	0.003	0.128	0.015	1.000	0.998	-31.557	0.258	0.258
-2.0	-0.234	0.01084	0.002	0.100	0.024	1.000	0.998	-21.601	0.258	0.258
-1.0	-0.117	0.01069	0.001	0.076	0.038	1.000	0.998	-10.962	0.258	0.258
0.0	-0.000	0.01061	-0.000	0.056	0.056	1.000	0.998	-0.000	0.258	0.250
1.0	0.117	0.01069	-0.001	0.038	0.076	1.000	0.998	10.967	0.258	0.258
2.0	0.234	0.01084	-0.002	0.024	0.100	1.000	0.998	21.608	0.258	0.258
3.0	0.350	0.01109	-0.003	0.015	0.128	1.000	0.998	31.569	0.258	0.258
4.0	0.464	0.01147	-0.004	0.010	0.143	1.000	0.998	40.427	0.259	0.258
5.0	0.573	0.01205	-0.005	0.006	0.172	1.000	0.999	47.544	0.259	0.258
6.0	0.676	0.01268	-0.006	0.005	0.198	1.000	0.999	53.311	0.260	0.259
7.0	0.769	0.01196	-0.007	0.004	0.218	0.996	0.999	64.302	0.261	0.259
8.0	0.851	0.01269	-0.008	0.004	0.252	0.994	0.999	67.043	0.262	0.259
9.0	0.918	0.01354	-0.009	0.004	0.269	0.992	0.999	67.848	0.266	0.259
10.0	0.969	0.01324	-0.010	0.004	0.302	0.984	0.999	73.178	0.272	0.260
11.0	0.995	0.01936	-0.010	0.003	0.326	0.941	0.999	51.381	0.201	0.260
12.0	0.951	0.03045	-0.010	0.003	0.355	0.642	0.999	31.237	0.267	0.261
13.0	0.824	0.08794	-0.007	0.001	0.392	0.083	0.999	9.371	0.269	0.259
14.0	0.786	0.10456	-0.007	0.001	0.413	0.051	0.999	7.514	0.251	0.259
15.0	0.741	0.11930	-0.007	0.001	0.452	0.041	0.999	6.209	0.246	0.260
16.0	0.690	0.13510	-0.008	0.001	0.477	0.037	0.999	5.110	0.247	0.261
17.0	0.636	0.15481	-0.008	0.001	0.512	0.028	0.999	4.109	0.245	0.262
18.0	0.583	0.16945	-0.008	0.001	0.554	0.031	0.999	3.442	0.240	0.264
19.0	0.532	0.18536	-0.009	0.001	0.580	0.034	0.999	2.870	0.241	0.266
20.0	0.483	0.20496	-0.009	0.001	0.618	0.033	0.999	2.357	0.243	0.269

Name = NACA 0009
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.483	0.20155	0.009	0.605	0.001	1.000	0.033	-2.397	0.243	0.269
-19.0	-0.532	0.18234	0.009	0.562	0.001	1.000	0.034	-2.917	0.242	0.266
-18.0	-0.583	0.16914	0.008	0.525	0.001	1.000	0.032	-3.449	0.240	0.264
-17.0	-0.636	0.15418	0.008	0.502	0.001	1.000	0.029	-4.127	0.245	0.262
-16.0	-0.691	0.13469	0.008	0.461	0.001	1.000	0.038	-5.127	0.247	0.261
-15.0	-0.741	0.11977	0.007	0.432	0.001	1.000	0.041	-6.185	0.246	0.260
-14.0	-0.786	0.10368	0.007	0.403	0.001	1.000	0.053	-7.582	0.251	0.259
-13.0	-0.824	0.08754	0.007	0.369	0.001	1.000	0.085	-9.417	0.269	0.259
-12.0	-0.919	0.03981	0.010	0.349	0.002	1.000	0.484	-23.078	0.267	0.261
-11.0	-0.996	0.01906	0.010	0.312	0.003	1.000	0.947	-52.267	0.244	0.260
-10.0	-0.969	0.01306	0.010	0.298	0.004	1.000	0.985	-74.179	0.272	0.260
-9.0	-0.918	0.01336	0.009	0.261	0.004	1.000	0.992	-68.721	0.266	0.259
-8.0	-0.851	0.01260	0.008	0.239	0.004	1.000	0.994	-67.528	0.262	0.259
-7.0	-0.769	0.01182	0.007	0.213	0.004	1.000	0.996	-65.078	0.261	0.259
-6.0	-0.676	0.01252	0.006	0.185	0.005	1.000	0.997	-53.944	0.260	0.259
-5.0	-0.573	0.01188	0.005	0.168	0.006	1.000	0.998	-48.217	0.259	0.258
-4.0	-0.464	0.01138	0.004	0.138	0.010	1.000	0.998	-40.746	0.259	0.258
-3.0	-0.350	0.01101	0.003	0.117	0.015	1.000	0.998	-31.783	0.258	0.258
-2.0	-0.234	0.01075	0.002	0.098	0.023	1.000	0.998	-21.771	0.258	0.258
-1.0	-0.117	0.01059	0.001	0.074	0.036	1.000	0.998	-11.065	0.258	0.258
0.0	-0.000	0.01051	-0.000	0.052	0.052	1.000	0.998	-0.000	0.258	0.250
1.0	0.117	0.01059	-0.001	0.036	0.074	1.000	0.998	11.070	0.258	0.258
2.0	0.234	0.01075	-0.002	0.023	0.098	1.000	0.998	21.778	0.258	0.258
3.0	0.350	0.01101	-0.003	0.015	0.117	1.000	0.998	31.795	0.258	0.258
4.0	0.464	0.01138	-0.004	0.010	0.138	1.000	0.998	40.761	0.259	0.258
5.0	0.573	0.01188	-0.005	0.006	0.168	1.000	0.999	48.242	0.259	0.258
6.0	0.676	0.01252	-0.006	0.005	0.185	1.000	0.999	53.974	0.260	0.259
7.0	0.769	0.01182	-0.007	0.004	0.213	0.996	0.999	65.078	0.261	0.259
8.0	0.851	0.01260	-0.008	0.004	0.239	0.994	0.999	67.528	0.262	0.259
9.0	0.918	0.01336	-0.009	0.004	0.261	0.992	0.999	68.721	0.266	0.259
10.0	0.969	0.01306	-0.010	0.004	0.298	0.985	0.999	74.179	0.272	0.260
11.0	0.996	0.01906	-0.010	0.003	0.312	0.947	0.999	52.267	0.244	0.260
12.0	0.919	0.03981	-0.010	0.002	0.349	0.484	0.999	23.078	0.267	0.261
13.0	0.824	0.08754	-0.007	0.001	0.369	0.085	0.999	9.417	0.269	0.259
14.0	0.786	0.10368	-0.007	0.001	0.403	0.053	0.999	7.582	0.251	0.259
15.0	0.741	0.11977	-0.007	0.001	0.432	0.041	0.999	6.185	0.246	0.260
16.0	0.691	0.13469	-0.008	0.001	0.461	0.038	0.999	5.127	0.247	0.261
17.0	0.636	0.15418	-0.008	0.001	0.502	0.029	0.999	4.127	0.245	0.262
18.0	0.583	0.16914	-0.008	0.001	0.525	0.032	0.999	3.449	0.240	0.264
19.0	0.532	0.18234	-0.009	0.001	0.562	0.034	0.999	2.917	0.242	0.266
20.0	0.483	0.20155	-0.009	0.001	0.605	0.033	0.999	2.397	0.243	0.269

Name = NACA 0009
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.483	0.20290	0.009	0.576	0.001	1.000	0.034	-2.381	0.243	0.269
-19.0	-0.532	0.18319	0.009	0.553	0.001	1.000	0.035	-2.905	0.241	0.267
-18.0	-0.583	0.16793	0.008	0.510	0.001	1.000	0.032	-3.474	0.240	0.264
-17.0	-0.636	0.15184	0.008	0.477	0.001	1.000	0.030	-4.191	0.245	0.262
-16.0	-0.691	0.13383	0.008	0.453	0.001	1.000	0.038	-5.160	0.245	0.261
-15.0	-0.740	0.12016	0.007	0.415	0.001	1.000	0.037	-6.160	0.243	0.260
-14.0	-0.785	0.10584	0.007	0.398	0.001	1.000	0.045	-7.412	0.251	0.259
-13.0	-0.823	0.08846	0.007	0.358	0.001	1.000	0.078	-9.303	0.271	0.259
-12.0	-0.912	0.04197	0.010	0.337	0.002	1.000	0.452	-21.736	0.267	0.261
-11.0	-0.997	0.01879	0.010	0.306	0.003	1.000	0.952	-53.061	0.247	0.260
-10.0	-0.969	0.01292	0.010	0.278	0.004	1.000	0.986	-74.997	0.272	0.260
-9.0	-0.918	0.01320	0.009	0.256	0.004	1.000	0.992	-69.592	0.265	0.259
-8.0	-0.851	0.01246	0.008	0.226	0.004	1.000	0.994	-68.273	0.262	0.259
-7.0	-0.769	0.01172	0.007	0.209	0.004	1.000	0.996	-65.612	0.261	0.259
-6.0	-0.676	0.01246	0.006	0.178	0.004	1.000	0.997	-54.224	0.260	0.259
-5.0	-0.573	0.01179	0.005	0.164	0.006	1.000	0.998	-48.582	0.259	0.258
-4.0	-0.464	0.01130	0.004	0.135	0.009	1.000	0.998	-41.033	0.259	0.258
-3.0	-0.350	0.01097	0.003	0.110	0.014	1.000	0.998	-31.920	0.258	0.258
-2.0	-0.234	0.01066	0.002	0.096	0.022	1.000	0.998	-21.952	0.258	0.258
-1.0	-0.117	0.01050	0.001	0.071	0.034	1.000	0.998	-11.167	0.258	0.258
0.0	-0.000	0.01047	-0.000	0.050	0.050	1.000	0.998	-0.000	0.258	0.250
1.0	0.117	0.01050	-0.001	0.034	0.071	1.000	0.998	11.172	0.258	0.258
2.0	0.234	0.01066	-0.002	0.022	0.096	1.000	0.998	21.960	0.258	0.258
3.0	0.350	0.01097	-0.003	0.014	0.110	1.000	0.998	31.932	0.258	0.258
4.0	0.464	0.01130	-0.004	0.009	0.135	1.000	0.998	41.049	0.259	0.258
5.0	0.573	0.01179	-0.005	0.006	0.164	1.000	0.999	48.607	0.259	0.258
6.0	0.676	0.01246	-0.006	0.004	0.178	1.000	0.999	54.254	0.260	0.259
7.0	0.769	0.01172	-0.007	0.004	0.209	0.996	0.999	65.612	0.261	0.259
8.0	0.851	0.01246	-0.008	0.004	0.226	0.994	0.999	68.273	0.262	0.259
9.0	0.918	0.01320	-0.009	0.004	0.256	0.992	0.999	69.592	0.265	0.259
10.0	0.969	0.01292	-0.010	0.004	0.278	0.986	0.999	74.997	0.272	0.260
11.0	0.997	0.01879	-0.010	0.003	0.306	0.952	0.999	53.061	0.247	0.260
12.0	0.912	0.04197	-0.010	0.002	0.337	0.452	0.999	21.736	0.267	0.261
13.0	0.823	0.08846	-0.007	0.001	0.358	0.078	0.999	9.303	0.271	0.259
14.0	0.785	0.10584	-0.007	0.001	0.398	0.045	0.999	7.412	0.251	0.259
15.0	0.740	0.12016	-0.007	0.001	0.415	0.037	0.999	6.160	0.243	0.260
16.0	0.691	0.13383	-0.008	0.001	0.453	0.038	0.999	5.160	0.245	0.261
17.0	0.636	0.15184	-0.008	0.001	0.477	0.030	0.999	4.191	0.245	0.262
18.0	0.583	0.16793	-0.008	0.001	0.510	0.032	0.999	3.474	0.240	0.264
19.0	0.532	0.18319	-0.009	0.001	0.553	0.035	0.999	2.905	0.241	0.267
20.0	0.483	0.20290	-0.009	0.001	0.576	0.034	0.999	2.381	0.243	0.269

Name = NACA 0009
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.483	0.20060	0.009	0.562	0.001	1.000	0.035	-2.409	0.243	0.269
-19.0	-0.532	0.18115	0.009	0.525	0.001	1.000	0.036	-2.938	0.241	0.267
-18.0	-0.583	0.16582	0.008	0.503	0.001	1.000	0.033	-3.519	0.241	0.264
-17.0	-0.637	0.15064	0.008	0.463	0.001	1.000	0.034	-4.228	0.245	0.262
-16.0	-0.691	0.13327	0.008	0.441	0.001	1.000	0.038	-5.183	0.244	0.261
-15.0	-0.740	0.12019	0.007	0.406	0.001	1.000	0.038	-6.160	0.244	0.260
-14.0	-0.785	0.10489	0.007	0.377	0.001	1.000	0.047	-7.483	0.251	0.259
-13.0	-0.823	0.08827	0.007	0.352	0.001	1.000	0.078	-9.325	0.270	0.259
-12.0	-0.919	0.03936	0.010	0.319	0.002	1.000	0.487	-23.361	0.267	0.261
-11.0	-0.998	0.01853	0.010	0.301	0.003	1.000	0.957	-53.854	0.244	0.260
-10.0	-0.969	0.01280	0.010	0.267	0.004	1.000	0.987	-75.756	0.272	0.260
-9.0	-0.918	0.01311	0.009	0.253	0.004	1.000	0.992	-70.034	0.265	0.259
-8.0	-0.851	0.01234	0.008	0.219	0.004	1.000	0.994	-68.951	0.262	0.259
-7.0	-0.769	0.01160	0.007	0.207	0.004	1.000	0.997	-66.289	0.261	0.259
-6.0	-0.676	0.01230	0.006	0.174	0.004	1.000	0.997	-54.933	0.260	0.259
-5.0	-0.573	0.01169	0.005	0.151	0.005	1.000	0.998	-48.999	0.259	0.258
-4.0	-0.464	0.01117	0.004	0.132	0.009	1.000	0.998	-41.525	0.259	0.258
-3.0	-0.350	0.01085	0.003	0.106	0.014	1.000	0.998	-32.271	0.258	0.258
-2.0	-0.234	0.01058	0.002	0.089	0.021	1.000	0.998	-22.128	0.258	0.258
-1.0	-0.117	0.01040	0.001	0.070	0.033	1.000	0.998	-11.272	0.258	0.258
0.0	-0.000	0.01042	-0.000	0.049	0.049	1.000	0.998	-0.000	0.258	0.250
1.0	0.117	0.01040	-0.001	0.033	0.070	1.000	0.998	11.276	0.258	0.258
2.0	0.234	0.01058	-0.002	0.021	0.089	1.000	0.998	22.136	0.258	0.258
3.0	0.350	0.01085	-0.003	0.014	0.106	1.000	0.998	32.282	0.258	0.258
4.0	0.464	0.01117	-0.004	0.009	0.132	1.000	0.998	41.541	0.259	0.258
5.0	0.573	0.01169	-0.005	0.005	0.151	1.000	0.999	49.023	0.259	0.258
6.0	0.676	0.01230	-0.006	0.004	0.174	1.000	0.999	54.962	0.260	0.259
7.0	0.769	0.01160	-0.007	0.004	0.207	0.997	0.999	66.289	0.261	0.259
8.0	0.851	0.01234	-0.008	0.004	0.219	0.994	0.999	68.951	0.262	0.259
9.0	0.918	0.01311	-0.009	0.004	0.253	0.992	0.999	70.034	0.265	0.259
10.0	0.969	0.01280	-0.010	0.004	0.267	0.987	0.999	75.756	0.272	0.260
11.0	0.998	0.01853	-0.010	0.003	0.301	0.957	0.999	53.854	0.244	0.260
12.0	0.919	0.03936	-0.010	0.002	0.319	0.487	0.999	23.361	0.267	0.261
13.0	0.823	0.08827	-0.007	0.001	0.352	0.078	0.999	9.325	0.270	0.259
14.0	0.785	0.10489	-0.007	0.001	0.377	0.047	0.999	7.483	0.251	0.259
15.0	0.740	0.12019	-0.007	0.001	0.406	0.038	0.999	6.160	0.244	0.260
16.0	0.691	0.13327	-0.008	0.001	0.441	0.038	0.999	5.183	0.244	0.261
17.0	0.637	0.15064	-0.008	0.001	0.463	0.034	0.999	4.228	0.245	0.262
18.0	0.583	0.16582	-0.008	0.001	0.503	0.033	0.999	3.519	0.241	0.264
19.0	0.532	0.18115	-0.009	0.001	0.525	0.036	0.999	2.938	0.241	0.267
20.0	0.483	0.20060	-0.009	0.001	0.562	0.035	0.999	2.409	0.243	0.269


