Name = NACA 1412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
19.0	1.033	0.14902	-0.033	0.002	0.593	0.131	0.999	6.929	0.298	0.282
20.0	0.983	0.17666	-0.031	0.001	0.628	0.091	0.999	5.564	0.282	0.282

Name = NACA 1412
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.862	0.18256	-0.001	0.559	0.001	1.000	0.066	-4.720	0.233	0.249
-19.0	-0.895	0.16128	-0.002	0.521	0.001	1.000	0.078	-5.551	0.230	0.248
-18.0	-0.924	0.14012	-0.002	0.502	0.002	1.000	0.098	-6.597	0.224	0.247
-17.0	-0.954	0.11542	-0.003	0.459	0.003	1.000	0.148	-8.265	0.216	0.247
-16.0	-0.977	0.09475	-0.004	0.427	0.004	1.000	0.205	-10.317	0.207	0.246
-15.0	-1.004	0.07079	-0.005	0.404	0.004	1.000	0.314	-14.177	0.202	0.245
-14.0	-1.031	0.04758	-0.007	0.377	0.004	1.000	0.480	-21.675	0.195	0.243
-13.0	-1.057	0.02960	-0.008	0.354	0.004	1.000	0.697	-35.690	0.124	0.242
-12.0	-1.055	0.02165	-0.010	0.336	0.004	1.000	0.865	-48.722	0.320	0.241
-11.0	-1.018	0.01858	-0.011	0.306	0.005	1.000	0.945	-54.770	0.275	0.239
-10.0	-0.955	0.01684	-0.012	0.290	0.005	1.000	0.974	-56.726	0.267	0.237
-9.0	-0.876	0.01174	-0.013	0.259	0.005	1.000	0.984	-74.617	0.264	0.235
-8.0	-0.785	0.01230	-0.015	0.242	0.006	1.000	0.990	-63.820	0.263	0.231
-7.0	-0.685	0.01168	-0.016	0.213	0.007	1.000	0.992	-58.650	0.262	0.227
-6.0	-0.578	0.01112	-0.017	0.194	0.012	1.000	0.993	-51.936	0.261	0.220
-5.0	-0.464	0.01082	-0.018	0.170	0.014	1.000	0.994	-42.931	0.261	0.210
-4.0	-0.348	0.01054	-0.020	0.147	0.017	1.000	0.995	-33.003	0.261	0.194
-3.0	-0.230	0.01039	-0.021	0.131	0.024	1.000	0.997	-22.138	0.261	0.159
-2.0	-0.111	0.01047	-0.022	0.105	0.032	0.997	0.997	-10.564	0.261	0.049
-1.0	0.009	0.01024	-0.024	0.091	0.046	0.997	0.997	0.903	0.261	2.794
0.0	0.129	0.01023	-0.025	0.069	0.058	0.996	0.998	12.634	0.261	0.442
1.0	0.249	0.01027	-0.026	0.051	0.075	0.996	0.998	24.254	0.261	0.355
2.0	0.369	0.01040	-0.028	0.038	0.100	0.995	0.998	35.425	0.261	0.325
3.0	0.487	0.01063	-0.029	0.027	0.114	0.994	0.998	45.820	0.261	0.309
4.0	0.604	0.01099	-0.030	0.019	0.137	0.994	0.998	55.003	0.262	0.300
5.0	0.719	0.01141	-0.032	0.014	0.165	0.992	0.998	63.022	0.262	0.294
6.0	0.831	0.01194	-0.033	0.012	0.179	0.991	0.998	69.609	0.262	0.290
7.0	0.938	0.01255	-0.034	0.009	0.211	0.990	0.998	74.694	0.263	0.286
8.0	1.034	0.01193	-0.036	0.006	0.228	0.986	0.998	86.729	0.264	0.284
9.0	1.121	0.01720	-0.037	0.005	0.258	0.979	0.998	65.166	0.266	0.283
10.0	1.194	0.01873	-0.038	0.004	0.286	0.967	0.999	63.755	0.268	0.282
11.0	1.252	0.02060	-0.039	0.004	0.310	0.947	0.998	60.760	0.272	0.281
12.0	1.291	0.02285	-0.040	0.004	0.348	0.914	0.998	56.471	0.282	0.281
13.0	1.307	0.02633	-0.041	0.003	0.374	0.856	0.999	49.636	0.380	0.281
14.0	1.299	0.03188	-0.041	0.003	0.409	0.767	0.998	40.742	0.251	0.282
15.0	1.264	0.04283	-0.041	0.003	0.450	0.634	0.999	29.512	0.269	0.282
16.0	1.208	0.06260	-0.040	0.003	0.468	0.470	0.999	19.298	0.274	0.283
17.0	1.154	0.08503	-0.038	0.003	0.505	0.347	0.999	13.570	0.273	0.283
18.0	1.102	0.10689	-0.037	0.003	0.534	0.265	0.999	10.313	0.295	0.284
19.0	1.031	0.15049	-0.033	0.001	0.568	0.125	0.999	6.852	0.298	0.282
20.0	0.983	0.17563	-0.031	0.001	0.609	0.091	0.999	5.596	0.277	0.282

Name = NACA 1412
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.862	0.18023	-0.001	0.542	0.001	1.000	0.066	-4.782	0.233	0.249
-19.0	-0.895	0.16118	-0.002	0.509	0.001	1.000	0.079	-5.555	0.230	0.248
-18.0	-0.924	0.14024	-0.002	0.474	0.002	1.000	0.097	-6.589	0.224	0.247
-17.0	-0.950	0.11935	-0.003	0.451	0.002	1.000	0.131	-7.960	0.217	0.247
-16.0	-0.980	0.09292	-0.004	0.413	0.004	1.000	0.214	-10.542	0.211	0.246
-15.0	-1.007	0.06869	-0.005	0.399	0.004	1.000	0.328	-14.659	0.204	0.245
-14.0	-1.036	0.04568	-0.007	0.364	0.004	1.000	0.499	-22.674	0.196	0.243
-13.0	-1.061	0.02854	-0.008	0.349	0.004	1.000	0.715	-37.167	0.111	0.242
-12.0	-1.057	0.02126	-0.010	0.318	0.004	1.000	0.874	-49.711	0.314	0.241
-11.0	-1.018	0.01830	-0.011	0.301	0.005	1.000	0.948	-55.643	0.275	0.239
-10.0	-0.955	0.01663	-0.012	0.272	0.005	1.000	0.975	-57.457	0.267	0.237
-9.0	-0.876	0.01164	-0.013	0.254	0.005	1.000	0.985	-75.294	0.264	0.235
-8.0	-0.785	0.01213	-0.015	0.226	0.006	1.000	0.990	-64.766	0.263	0.231
-7.0	-0.685	0.01158	-0.016	0.209	0.007	1.000	0.992	-59.144	0.262	0.227
-6.0	-0.578	0.01098	-0.017	0.182	0.011	1.000	0.993	-52.614	0.261	0.220
-5.0	-0.464	0.01069	-0.018	0.167	0.014	1.000	0.995	-43.418	0.261	0.210
-4.0	-0.348	0.01044	-0.020	0.140	0.016	1.000	0.996	-33.324	0.261	0.194
-3.0	-0.230	0.01029	-0.021	0.128	0.023	1.000	0.997	-22.346	0.261	0.159
-2.0	-0.111	0.01038	-0.022	0.101	0.031	1.000	0.997	-10.654	0.261	0.049
-1.0	0.009	0.01017	-0.024	0.083	0.044	0.997	0.997	0.910	0.261	2.794
0.0	0.129	0.01010	-0.025	0.067	0.055	0.997	0.998	12.799	0.261	0.442
1.0	0.249	0.01018	-0.026	0.049	0.073	0.996	0.998	24.482	0.261	0.355
2.0	0.369	0.01026	-0.028	0.036	0.096	0.995	0.998	35.918	0.261	0.325
3.0	0.487	0.01054	-0.029	0.026	0.109	0.995	0.998	46.240	0.261	0.309
4.0	0.605	0.01083	-0.030	0.018	0.134	0.994	0.998	55.829	0.262	0.300
5.0	0.719	0.01132	-0.032	0.013	0.152	0.993	0.998	63.552	0.262	0.294
6.0	0.831	0.01177	-0.033	0.011	0.175	0.992	0.998	70.627	0.262	0.290
7.0	0.938	0.01250	-0.034	0.008	0.207	0.990	0.998	75.030	0.263	0.286
8.0	1.035	0.01184	-0.036	0.006	0.221	0.986	0.998	87.406	0.264	0.284
9.0	1.121	0.01695	-0.037	0.005	0.255	0.980	0.998	66.133	0.266	0.283
10.0	1.195	0.01851	-0.038	0.004	0.271	0.969	0.999	64.539	0.268	0.282
11.0	1.252	0.02035	-0.039	0.004	0.304	0.949	0.998	61.548	0.272	0.281
12.0	1.291	0.02266	-0.040	0.003	0.330	0.916	0.998	56.961	0.282	0.281
13.0	1.308	0.02587	-0.041	0.003	0.359	0.862	0.999	50.563	0.362	0.281
14.0	1.301	0.03118	-0.041	0.003	0.400	0.777	0.998	41.739	0.248	0.282
15.0	1.267	0.04161	-0.041	0.003	0.427	0.647	0.999	30.463	0.267	0.282
16.0	1.212	0.06059	-0.040	0.003	0.458	0.485	0.999	20.006	0.272	0.283
17.0	1.158	0.08246	-0.039	0.003	0.487	0.362	0.999	14.039	0.282	0.283
18.0	1.092	0.11495	-0.036	0.002	0.515	0.225	0.999	9.502	0.297	0.283
19.0	1.030	0.15193	-0.033	0.001	0.556	0.120	0.999	6.779	0.292	0.282
20.0	0.983	0.17650	-0.031	0.001	0.584	0.090	0.999	5.568	0.273	0.282

Name = NACA 1412
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.862	0.17930	-0.001	0.520	0.001	1.000	0.068	-4.808	0.233	0.249
-19.0	-0.896	0.15955	-0.002	0.502	0.001	1.000	0.080	-5.614	0.230	0.248
-18.0	-0.924	0.14033	-0.002	0.460	0.001	1.000	0.097	-6.584	0.224	0.247
-17.0	-0.949	0.12071	-0.003	0.431	0.002	1.000	0.126	-7.861	0.218	0.247
-16.0	-0.982	0.09106	-0.004	0.405	0.004	1.000	0.224	-10.782	0.212	0.246
-15.0	-1.010	0.06680	-0.005	0.385	0.004	1.000	0.341	-15.118	0.205	0.245
-14.0	-1.040	0.04384	-0.007	0.356	0.004	1.000	0.518	-23.721	0.197	0.243
-13.0	-1.064	0.02758	-0.008	0.346	0.004	1.000	0.730	-38.584	0.092	0.242
-12.0	-1.058	0.02091	-0.010	0.309	0.004	1.000	0.881	-50.618	0.308	0.241
-11.0	-1.018	0.01817	-0.011	0.297	0.004	1.000	0.949	-56.060	0.274	0.239
-10.0	-0.956	0.01640	-0.012	0.263	0.005	1.000	0.977	-58.268	0.267	0.237
-9.0	-0.876	0.01149	-0.013	0.252	0.005	1.000	0.986	-76.254	0.264	0.235
-8.0	-0.785	0.01209	-0.015	0.218	0.006	1.000	0.990	-64.954	0.263	0.231
-7.0	-0.685	0.01145	-0.016	0.206	0.006	1.000	0.992	-59.839	0.262	0.227
-6.0	-0.578	0.01095	-0.017	0.175	0.011	1.000	0.993	-52.738	0.261	0.220
-5.0	-0.464	0.01059	-0.018	0.165	0.014	1.000	0.995	-43.839	0.261	0.210
-4.0	-0.348	0.01041	-0.020	0.135	0.016	1.000	0.996	-33.441	0.261	0.194
-3.0	-0.230	0.01021	-0.021	0.120	0.022	1.000	0.997	-22.520	0.261	0.159
-2.0	-0.111	0.01027	-0.022	0.099	0.029	1.000	0.997	-10.776	0.261	0.049
-1.0	0.009	0.01008	-0.024	0.078	0.041	0.997	0.998	0.917	0.261	2.794
0.0	0.129	0.01008	-0.025	0.066	0.053	0.997	0.998	12.825	0.261	0.442
1.0	0.249	0.01012	-0.026	0.047	0.071	0.996	0.998	24.628	0.261	0.355
2.0	0.369	0.01025	-0.028	0.033	0.088	0.995	0.998	35.967	0.261	0.325
3.0	0.487	0.01049	-0.029	0.026	0.106	0.995	0.998	46.454	0.261	0.309
4.0	0.605	0.01078	-0.030	0.017	0.132	0.994	0.998	56.073	0.262	0.300
5.0	0.719	0.01117	-0.032	0.013	0.145	0.993	0.998	64.435	0.262	0.294
6.0	0.831	0.01171	-0.033	0.011	0.172	0.992	0.998	71.007	0.262	0.290
7.0	0.938	0.01235	-0.034	0.008	0.191	0.990	0.998	75.931	0.263	0.286
8.0	1.035	0.01171	-0.036	0.005	0.216	0.987	0.998	88.396	0.264	0.284
9.0	1.121	0.01679	-0.037	0.005	0.246	0.981	0.998	66.781	0.266	0.283
10.0	1.195	0.01831	-0.038	0.004	0.264	0.970	0.999	65.258	0.268	0.282
11.0	1.253	0.02007	-0.039	0.004	0.300	0.951	0.998	62.407	0.272	0.281
12.0	1.292	0.02235	-0.040	0.003	0.316	0.919	0.998	57.790	0.282	0.281
13.0	1.310	0.02548	-0.041	0.003	0.352	0.868	0.999	51.400	0.353	0.281
14.0	1.304	0.03053	-0.041	0.003	0.383	0.785	0.998	42.700	0.246	0.282
15.0	1.271	0.04049	-0.041	0.003	0.411	0.659	0.999	31.382	0.266	0.282
16.0	1.216	0.05884	-0.040	0.003	0.451	0.498	0.999	20.664	0.271	0.283
17.0	1.161	0.08022	-0.039	0.003	0.468	0.375	0.999	14.475	0.290	0.283
18.0	1.083	0.12262	-0.035	0.001	0.505	0.189	0.999	8.831	0.298	0.282
19.0	1.030	0.15218	-0.032	0.001	0.533	0.120	0.999	6.767	0.284	0.282
20.0	0.983	0.17638	-0.031	0.001	0.565	0.089	0.999	5.571	0.273	0.282

Name = NACA 1412
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.862	0.17870	-0.001	0.510	0.001	1.000	0.069	-4.825	0.233	0.249
-19.0	-0.896	0.16008	-0.002	0.478	0.001	1.000	0.080	-5.595	0.230	0.248
-18.0	-0.925	0.13947	-0.002	0.453	0.001	1.000	0.100	-6.629	0.224	0.247
-17.0	-0.950	0.11999	-0.003	0.416	0.002	1.000	0.129	-7.914	0.218	0.247
-16.0	-0.984	0.08941	-0.004	0.400	0.004	1.000	0.232	-11.003	0.213	0.246
-15.0	-1.013	0.06497	-0.006	0.368	0.004	1.000	0.354	-15.591	0.207	0.245
-14.0	-1.044	0.04225	-0.007	0.352	0.004	1.000	0.535	-24.706	0.194	0.243
-13.0	-1.064	0.02757	-0.008	0.326	0.004	1.000	0.729	-38.578	0.069	0.242
-12.0	-1.060	0.02055	-0.010	0.304	0.004	1.000	0.888	-51.570	0.310	0.241
-11.0	-1.019	0.01794	-0.011	0.284	0.004	1.000	0.952	-56.794	0.274	0.239
-10.0	-0.956	0.01624	-0.012	0.258	0.005	1.000	0.977	-58.830	0.267	0.237
-9.0	-0.876	0.01141	-0.013	0.242	0.005	1.000	0.986	-76.800	0.264	0.235
-8.0	-0.785	0.01199	-0.015	0.213	0.006	1.000	0.990	-65.490	0.263	0.231
-7.0	-0.685	0.01141	-0.016	0.199	0.006	1.000	0.992	-60.049	0.262	0.227
-6.0	-0.578	0.01087	-0.017	0.171	0.010	1.000	0.993	-53.125	0.261	0.220
-5.0	-0.464	0.01054	-0.018	0.155	0.013	1.000	0.995	-44.075	0.261	0.210
-4.0	-0.348	0.01027	-0.020	0.133	0.015	1.000	0.996	-33.900	0.261	0.194
-3.0	-0.230	0.01020	-0.021	0.112	0.020	1.000	0.997	-22.537	0.261	0.159
-2.0	-0.111	0.01095	-0.022	0.097	0.029	1.000	0.997	-10.104	0.261	0.049
-1.0	0.009	0.01006	-0.024	0.074	0.039	0.997	0.998	0.920	0.261	2.794
0.0	0.129	0.00994	-0.025	0.063	0.051	0.997	0.998	13.000	0.261	0.442
1.0	0.249	0.00997	-0.026	0.045	0.070	0.996	0.998	24.993	0.261	0.355
2.0	0.369	0.01013	-0.028	0.032	0.083	0.996	0.998	36.388	0.261	0.325
3.0	0.487	0.01034	-0.029	0.025	0.103	0.995	0.998	47.147	0.261	0.309
4.0	0.605	0.01068	-0.030	0.016	0.128	0.994	0.998	56.578	0.262	0.300
5.0	0.719	0.01112	-0.032	0.013	0.141	0.993	0.998	64.715	0.262	0.294
6.0	0.831	0.01158	-0.033	0.011	0.169	0.992	0.998	71.771	0.262	0.290
7.0	0.938	0.01224	-0.034	0.007	0.183	0.991	0.998	76.625	0.263	0.286
8.0	1.035	0.01161	-0.036	0.005	0.213	0.988	0.998	89.144	0.264	0.284
9.0	1.121	0.01668	-0.037	0.004	0.231	0.981	0.998	67.231	0.266	0.283
10.0	1.195	0.01815	-0.038	0.004	0.258	0.971	0.999	65.826	0.268	0.282
11.0	1.253	0.01988	-0.039	0.004	0.285	0.954	0.998	63.056	0.273	0.281
12.0	1.293	0.02210	-0.040	0.003	0.309	0.922	0.998	58.498	0.282	0.281
13.0	1.311	0.02510	-0.041	0.003	0.346	0.873	0.999	52.245	0.357	0.281
14.0	1.304	0.03038	-0.041	0.003	0.366	0.786	0.998	42.919	0.243	0.282
15.0	1.274	0.03949	-0.041	0.003	0.403	0.670	0.999	32.251	0.264	0.282
16.0	1.219	0.05716	-0.040	0.003	0.436	0.511	0.999	21.333	0.270	0.283
17.0	1.164	0.07819	-0.039	0.003	0.459	0.387	0.999	14.890	0.292	0.284
18.0	1.080	0.12519	-0.034	0.001	0.493	0.178	0.999	8.627	0.300	0.282
19.0	1.029	0.15291	-0.032	0.001	0.516	0.117	0.999	6.730	0.279	0.281
20.0	0.983	0.17557	-0.032	0.001	0.556	0.092	0.999	5.600	0.268	0.282


