Name = NACA 2418
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.340	0.11536	-0.011	0.482	0.005	0.994	0.287	-11.614	1.018	0.242
-19.0	-1.338	0.09949	-0.012	0.454	0.005	0.994	0.322	-13.450	0.582	0.241
-18.0	-1.331	0.08300	-0.014	0.420	0.006	0.994	0.371	-16.039	0.398	0.240
-17.0	-1.317	0.06831	-0.015	0.404	0.005	0.994	0.430	-19.276	0.349	0.238
-16.0	-1.296	0.05413	-0.017	0.389	0.006	0.994	0.505	-23.947	0.324	0.237
-15.0	-1.266	0.04240	-0.019	0.359	0.006	0.994	0.587	-29.851	0.308	0.235
-14.0	-1.227	0.03266	-0.021	0.348	0.007	0.994	0.682	-37.564	0.297	0.233
-13.0	-1.175	0.02589	-0.023	0.320	0.007	0.993	0.773	-45.367	0.285	0.230
-12.0	-1.104	0.02150	-0.026	0.302	0.008	0.993	0.850	-51.335	0.278	0.227
-11.0	-1.021	0.01816	-0.028	0.291	0.014	0.993	0.914	-56.211	0.273	0.223
-10.0	-0.923	0.01660	-0.030	0.259	0.015	0.993	0.943	-55.598	0.269	0.218
-9.0	-0.817	0.01535	-0.032	0.249	0.015	0.993	0.960	-53.240	0.268	0.211
-8.0	-0.706	0.01435	-0.034	0.219	0.016	0.993	0.972	-49.174	0.268	0.202
-7.0	-0.590	0.01348	-0.036	0.206	0.018	0.992	0.979	-43.742	0.267	0.189
-6.0	-0.470	0.00948	-0.038	0.182	0.023	0.992	0.983	-49.576	0.267	0.170
-5.0	-0.348	0.00929	-0.040	0.167	0.030	0.992	0.988	-37.466	0.267	0.136
-4.0	-0.225	0.00999	-0.042	0.150	0.033	0.991	0.990	-22.501	0.267	0.064
-3.0	-0.100	0.00985	-0.044	0.130	0.039	0.991	0.991	-10.189	0.267	-0.189
-2.0	0.025	0.00979	-0.046	0.119	0.050	0.990	0.992	2.533	0.267	2.112
-1.0	0.150	0.00994	-0.048	0.097	0.057	0.990	0.992	15.118	0.267	0.572
0.0	0.275	0.00893	-0.051	0.088	0.074	0.989	0.993	30.837	0.268	0.434
1.0	0.400	0.00909	-0.053	0.069	0.082	0.987	0.994	43.986	0.268	0.382
2.0	0.524	0.00919	-0.055	0.062	0.103	0.984	0.995	56.990	0.268	0.355
3.0	0.647	0.01325	-0.057	0.045	0.114	0.981	0.996	48.845	0.268	0.338
4.0	0.769	0.01397	-0.059	0.040	0.137	0.978	0.996	55.090	0.268	0.327
5.0	0.890	0.01501	-0.062	0.028	0.149	0.973	0.997	59.289	0.268	0.319
6.0	1.008	0.01639	-0.064	0.024	0.174	0.966	0.997	61.508	0.269	0.313
7.0	1.123	0.01743	-0.066	0.022	0.189	0.959	0.998	64.398	0.269	0.309
8.0	1.233	0.01889	-0.068	0.015	0.216	0.947	0.998	65.256	0.269	0.305
9.0	1.339	0.02043	-0.070	0.012	0.234	0.934	0.998	65.535	0.270	0.302
10.0	1.436	0.02212	-0.072	0.011	0.260	0.917	0.998	64.913	0.271	0.300
11.0	1.525	0.02409	-0.074	0.010	0.285	0.897	0.998	63.317	0.272	0.299
12.0	1.606	0.02642	-0.076	0.009	0.310	0.874	0.998	60.791	0.273	0.297
13.0	1.677	0.02922	-0.078	0.009	0.347	0.845	0.998	57.379	0.274	0.296
14.0	1.732	0.03389	-0.079	0.005	0.371	0.801	0.998	51.118	0.275	0.296
15.0	1.778	0.03899	-0.080	0.004	0.410	0.758	0.998	45.599	0.278	0.295
16.0	1.812	0.04531	-0.081	0.003	0.451	0.711	0.998	39.995	0.290	0.295
17.0	1.825	0.05319	-0.082	0.003	0.465	0.660	0.998	34.309	0.371	0.295
18.0	1.825	0.06245	-0.083	0.002	0.501	0.611	0.998	29.222	0.135	0.295
19.0	1.814	0.07314	-0.083	0.002	0.522	0.564	0.998	24.797	0.222	0.296
20.0	1.791	0.08603	-0.084	0.002	0.559	0.515	0.999	20.819	0.234	0.297

Name = NACA 2418
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.341	0.11377	-0.011	0.464	0.005	0.994	0.292	-11.789	1.218	0.242
-19.0	-1.340	0.09791	-0.012	0.443	0.005	0.994	0.328	-13.684	0.573	0.241
-18.0	-1.333	0.08211	-0.014	0.410	0.005	0.994	0.376	-16.228	0.404	0.240
-17.0	-1.319	0.06684	-0.016	0.400	0.005	0.994	0.438	-19.740	0.349	0.238
-16.0	-1.297	0.05344	-0.017	0.370	0.005	0.994	0.509	-24.279	0.322	0.237
-15.0	-1.267	0.04181	-0.019	0.353	0.006	0.994	0.592	-30.311	0.309	0.235
-14.0	-1.228	0.03209	-0.021	0.345	0.006	0.994	0.688	-38.278	0.297	0.233
-13.0	-1.176	0.02553	-0.023	0.310	0.007	0.993	0.779	-46.071	0.284	0.230
-12.0	-1.104	0.02132	-0.026	0.299	0.008	0.993	0.853	-51.785	0.277	0.227
-11.0	-1.020	0.01827	-0.028	0.271	0.012	0.993	0.913	-55.865	0.273	0.223
-10.0	-0.923	0.01641	-0.030	0.254	0.014	0.993	0.944	-56.239	0.270	0.218
-9.0	-0.817	0.01519	-0.032	0.242	0.015	0.993	0.961	-53.812	0.268	0.211
-8.0	-0.706	0.01418	-0.034	0.213	0.016	0.993	0.973	-49.782	0.268	0.202
-7.0	-0.590	0.01335	-0.036	0.204	0.017	0.992	0.979	-44.184	0.267	0.189
-6.0	-0.470	0.00940	-0.038	0.174	0.022	0.992	0.984	-50.005	0.267	0.170
-5.0	-0.348	0.00915	-0.040	0.164	0.029	0.992	0.988	-38.050	0.267	0.136
-4.0	-0.225	0.00999	-0.042	0.140	0.032	0.991	0.990	-22.507	0.267	0.064
-3.0	-0.100	0.00972	-0.044	0.127	0.037	0.991	0.991	-10.317	0.267	-0.189
-2.0	0.025	0.00971	-0.046	0.108	0.050	0.990	0.992	2.554	0.267	2.112
-1.0	0.150	0.00982	-0.048	0.094	0.055	0.990	0.992	15.295	0.267	0.572
0.0	0.275	0.00889	-0.051	0.079	0.073	0.989	0.993	30.975	0.268	0.434
1.0	0.400	0.00900	-0.053	0.067	0.079	0.987	0.994	44.422	0.268	0.382
2.0	0.524	0.00918	-0.055	0.055	0.101	0.985	0.995	57.111	0.268	0.355
3.0	0.647	0.01319	-0.057	0.044	0.110	0.981	0.996	49.073	0.268	0.338
4.0	0.770	0.01383	-0.059	0.040	0.135	0.979	0.996	55.657	0.268	0.327
5.0	0.890	0.01485	-0.062	0.027	0.144	0.973	0.997	59.907	0.268	0.319
6.0	1.008	0.01624	-0.064	0.023	0.172	0.967	0.997	62.077	0.269	0.313
7.0	1.123	0.01727	-0.066	0.022	0.183	0.960	0.998	65.034	0.269	0.309
8.0	1.233	0.01870	-0.068	0.014	0.213	0.949	0.998	65.954	0.269	0.305
9.0	1.339	0.02023	-0.070	0.012	0.226	0.936	0.998	66.204	0.270	0.302
10.0	1.437	0.02189	-0.072	0.011	0.256	0.919	0.998	65.626	0.271	0.300
11.0	1.526	0.02381	-0.074	0.010	0.272	0.900	0.998	64.095	0.272	0.299
12.0	1.607	0.02607	-0.076	0.009	0.304	0.877	0.998	61.651	0.273	0.297
13.0	1.677	0.02913	-0.078	0.008	0.326	0.846	0.998	57.567	0.274	0.296
14.0	1.733	0.03356	-0.079	0.005	0.358	0.804	0.998	51.655	0.275	0.296
15.0	1.780	0.03850	-0.080	0.004	0.400	0.761	0.998	46.227	0.279	0.295
16.0	1.814	0.04475	-0.081	0.003	0.434	0.714	0.998	40.523	0.291	0.295
17.0	1.827	0.05225	-0.082	0.003	0.457	0.666	0.998	34.966	0.368	0.295
18.0	1.827	0.06137	-0.083	0.002	0.480	0.617	0.998	29.774	0.145	0.295
19.0	1.815	0.07217	-0.083	0.002	0.510	0.567	0.998	25.150	0.221	0.296
20.0	1.793	0.08451	-0.084	0.002	0.546	0.521	0.999	21.221	0.229	0.297

Name = NACA 2418
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.342	0.11313	-0.011	0.456	0.004	0.994	0.293	-11.858	14.316	0.242
-19.0	-1.341	0.09650	-0.012	0.423	0.005	0.994	0.333	-13.902	0.651	0.241
-18.0	-1.334	0.08070	-0.014	0.405	0.005	0.994	0.382	-16.536	0.410	0.240
-17.0	-1.322	0.06548	-0.016	0.396	0.005	0.994	0.446	-20.186	0.351	0.238
-16.0	-1.300	0.05229	-0.017	0.360	0.005	0.994	0.518	-24.859	0.322	0.237
-15.0	-1.269	0.04087	-0.019	0.350	0.006	0.994	0.600	-31.058	0.308	0.235
-14.0	-1.231	0.03143	-0.021	0.327	0.006	0.994	0.696	-39.149	0.296	0.233
-13.0	-1.177	0.02518	-0.024	0.305	0.007	0.993	0.783	-46.742	0.284	0.230
-12.0	-1.105	0.02107	-0.026	0.296	0.007	0.993	0.856	-52.441	0.277	0.227
-11.0	-1.020	0.01823	-0.028	0.262	0.010	0.993	0.912	-55.975	0.273	0.223
-10.0	-0.924	0.01623	-0.030	0.251	0.014	0.993	0.946	-56.908	0.270	0.218
-9.0	-0.818	0.01503	-0.032	0.225	0.015	0.993	0.963	-54.411	0.268	0.211
-8.0	-0.706	0.01408	-0.034	0.209	0.015	0.993	0.973	-50.137	0.268	0.202
-7.0	-0.590	0.01321	-0.036	0.197	0.017	0.992	0.980	-44.645	0.267	0.189
-6.0	-0.470	0.00932	-0.038	0.170	0.021	0.992	0.985	-50.418	0.267	0.170
-5.0	-0.348	0.00906	-0.040	0.162	0.029	0.992	0.989	-38.459	0.267	0.136
-4.0	-0.225	0.00978	-0.042	0.134	0.031	0.992	0.990	-22.992	0.267	0.064
-3.0	-0.100	0.00971	-0.044	0.125	0.036	0.991	0.991	-10.333	0.267	-0.189
-2.0	0.025	0.00961	-0.046	0.103	0.049	0.991	0.992	2.581	0.267	2.112
-1.0	0.150	0.00971	-0.048	0.093	0.054	0.990	0.993	15.470	0.267	0.572
0.0	0.275	0.00880	-0.051	0.074	0.070	0.989	0.994	31.291	0.268	0.434
1.0	0.400	0.00890	-0.053	0.066	0.078	0.987	0.994	44.949	0.268	0.382
2.0	0.524	0.00912	-0.055	0.051	0.096	0.985	0.995	57.483	0.268	0.355
3.0	0.647	0.00940	-0.057	0.043	0.108	0.982	0.996	68.849	0.268	0.338
4.0	0.770	0.01369	-0.059	0.036	0.129	0.979	0.997	56.201	0.268	0.327
5.0	0.890	0.01472	-0.062	0.026	0.141	0.974	0.997	60.461	0.268	0.319
6.0	1.008	0.01603	-0.064	0.023	0.167	0.968	0.997	62.877	0.269	0.313
7.0	1.123	0.01706	-0.066	0.020	0.179	0.961	0.998	65.849	0.269	0.309
8.0	1.233	0.01855	-0.068	0.013	0.208	0.950	0.998	66.506	0.269	0.305
9.0	1.339	0.02000	-0.070	0.011	0.220	0.937	0.998	66.971	0.270	0.302
10.0	1.437	0.02164	-0.072	0.010	0.254	0.921	0.998	66.415	0.271	0.300
11.0	1.527	0.02354	-0.074	0.010	0.266	0.903	0.998	64.875	0.272	0.299
12.0	1.608	0.02576	-0.076	0.009	0.301	0.879	0.998	62.426	0.273	0.297
13.0	1.677	0.02908	-0.078	0.006	0.315	0.846	0.998	57.669	0.274	0.296
14.0	1.734	0.03328	-0.079	0.004	0.351	0.807	0.998	52.109	0.276	0.296
15.0	1.781	0.03805	-0.080	0.003	0.383	0.765	0.998	46.807	0.279	0.295
16.0	1.815	0.04425	-0.081	0.003	0.414	0.717	0.998	41.013	0.291	0.295
17.0	1.829	0.05162	-0.082	0.002	0.452	0.670	0.998	35.423	0.366	0.295
18.0	1.829	0.06033	-0.083	0.002	0.466	0.622	0.998	30.322	0.130	0.295
19.0	1.818	0.07101	-0.084	0.002	0.503	0.573	0.998	25.594	0.219	0.296
20.0	1.796	0.08321	-0.084	0.002	0.523	0.527	0.999	21.582	0.229	0.297

Name = NACA 2418
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.343	0.11190	-0.011	0.450	0.004	0.994	0.298	-12.003	1.544	0.242
-19.0	-1.342	0.09601	-0.012	0.413	0.004	0.994	0.335	-13.978	0.682	0.241
-18.0	-1.336	0.07941	-0.014	0.401	0.005	0.994	0.388	-16.829	0.413	0.240
-17.0	-1.323	0.06496	-0.016	0.377	0.005	0.994	0.449	-20.360	0.352	0.238
-16.0	-1.302	0.05125	-0.017	0.355	0.005	0.994	0.526	-25.407	0.324	0.237
-15.0	-1.272	0.04003	-0.019	0.346	0.006	0.994	0.608	-31.764	0.307	0.235
-14.0	-1.232	0.03105	-0.021	0.314	0.006	0.994	0.700	-39.671	0.295	0.233
-13.0	-1.179	0.02475	-0.024	0.300	0.007	0.993	0.789	-47.616	0.283	0.230
-12.0	-1.106	0.02088	-0.026	0.282	0.007	0.993	0.859	-52.948	0.276	0.227
-11.0	-1.021	0.01812	-0.028	0.257	0.010	0.993	0.913	-56.331	0.273	0.223
-10.0	-0.924	0.01603	-0.030	0.248	0.014	0.993	0.948	-57.634	0.270	0.218
-9.0	-0.818	0.01493	-0.032	0.217	0.015	0.993	0.963	-54.765	0.268	0.211
-8.0	-0.706	0.01390	-0.034	0.206	0.015	0.993	0.974	-50.778	0.268	0.202
-7.0	-0.590	0.01319	-0.036	0.183	0.016	0.992	0.980	-44.724	0.267	0.189
-6.0	-0.470	0.00925	-0.038	0.167	0.020	0.992	0.985	-50.804	0.267	0.170
-5.0	-0.348	0.00899	-0.040	0.155	0.029	0.992	0.989	-38.739	0.267	0.136
-4.0	-0.225	0.00976	-0.042	0.131	0.031	0.992	0.990	-23.030	0.267	0.064
-3.0	-0.100	0.00960	-0.044	0.124	0.034	0.991	0.991	-10.448	0.267	-0.189
-2.0	0.025	0.00959	-0.046	0.099	0.049	0.991	0.992	2.587	0.267	2.112
-1.0	0.150	0.00969	-0.048	0.092	0.053	0.990	0.993	15.506	0.267	0.572
0.0	0.275	0.00877	-0.051	0.071	0.065	0.990	0.994	31.399	0.268	0.434
1.0	0.400	0.00883	-0.053	0.065	0.077	0.988	0.994	45.291	0.268	0.382
2.0	0.524	0.00907	-0.055	0.048	0.089	0.985	0.995	57.782	0.268	0.355
3.0	0.647	0.00927	-0.057	0.042	0.106	0.982	0.996	69.872	0.268	0.338
4.0	0.770	0.01368	-0.059	0.032	0.121	0.979	0.997	56.257	0.268	0.327
5.0	0.890	0.01509	-0.062	0.025	0.139	0.975	0.997	58.996	0.268	0.319
6.0	1.008	0.01592	-0.064	0.023	0.155	0.969	0.997	63.332	0.269	0.313
7.0	1.123	0.01699	-0.066	0.018	0.176	0.962	0.998	66.123	0.269	0.309
8.0	1.234	0.01839	-0.068	0.012	0.194	0.951	0.998	67.101	0.269	0.305
9.0	1.340	0.01982	-0.070	0.011	0.217	0.938	0.998	67.583	0.270	0.302
10.0	1.438	0.02144	-0.072	0.010	0.237	0.923	0.998	67.060	0.271	0.300
11.0	1.528	0.02329	-0.074	0.009	0.261	0.905	0.998	65.597	0.272	0.299
12.0	1.609	0.02548	-0.076	0.009	0.285	0.881	0.998	63.129	0.273	0.297
13.0	1.677	0.02896	-0.078	0.005	0.309	0.847	0.998	57.912	0.274	0.296
14.0	1.735	0.03290	-0.079	0.004	0.344	0.809	0.998	52.744	0.276	0.296
15.0	1.782	0.03766	-0.080	0.003	0.366	0.768	0.998	47.318	0.279	0.295
16.0	1.817	0.04360	-0.081	0.003	0.404	0.722	0.998	41.667	0.291	0.295
17.0	1.830	0.05081	-0.082	0.002	0.448	0.674	0.998	36.022	0.369	0.295
18.0	1.831	0.05969	-0.083	0.002	0.458	0.625	0.998	30.665	0.127	0.295
19.0	1.819	0.06988	-0.084	0.002	0.487	0.578	0.998	26.038	0.219	0.296
20.0	1.797	0.08245	-0.084	0.002	0.512	0.530	0.999	21.793	0.232	0.297


