Name = NACA 2412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
19.0	1.133	0.12109	-0.058	0.002	0.620	0.262	0.999	9.358	0.316	0.302
20.0	1.052	0.16714	-0.052	0.001	0.666	0.128	0.999	6.296	0.336	0.299

Name = NACA 2412
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.793	0.18479	-0.016	0.535	0.001	0.996	0.058	-4.293	0.232	0.230
-19.0	-0.832	0.16557	-0.016	0.508	0.001	0.996	0.063	-5.024	0.222	0.230
-18.0	-0.854	0.14696	-0.017	0.469	0.002	0.996	0.074	-5.815	0.186	0.230
-17.0	-0.873	0.12505	-0.019	0.442	0.003	0.996	0.100	-6.982	0.138	0.228
-16.0	-0.890	0.10161	-0.021	0.410	0.004	0.996	0.155	-8.759	0.069	0.226
-15.0	-0.897	0.08372	-0.023	0.398	0.005	0.997	0.207	-10.713	-0.266	0.224
-14.0	-0.898	0.06614	-0.026	0.365	0.005	0.997	0.283	-13.579	-0.079	0.221
-13.0	-0.916	0.03975	-0.030	0.351	0.005	0.997	0.502	-23.040	-0.077	0.218
-12.0	-0.920	0.02414	-0.033	0.328	0.005	0.997	0.734	-38.134	0.589	0.214
-11.0	-0.899	0.01775	-0.036	0.305	0.005	0.997	0.920	-50.616	0.298	0.210
-10.0	-0.836	0.01563	-0.037	0.291	0.005	0.997	0.973	-53.507	0.269	0.206
-9.0	-0.755	0.01089	-0.038	0.259	0.006	0.997	0.986	-69.322	0.264	0.199
-8.0	-0.662	0.01124	-0.039	0.249	0.006	0.997	0.991	-58.898	0.262	0.190
-7.0	-0.560	0.01074	-0.041	0.215	0.007	0.997	0.992	-52.102	0.261	0.177
-6.0	-0.451	0.01020	-0.042	0.205	0.010	0.997	0.994	-44.182	0.261	0.157
-5.0	-0.337	0.00991	-0.043	0.173	0.014	0.997	0.995	-34.007	0.261	0.122
-4.0	-0.220	0.00960	-0.044	0.161	0.016	0.997	0.997	-22.914	0.261	0.048
-3.0	-0.101	0.01045	-0.046	0.132	0.021	0.996	0.997	-9.694	0.261	-0.201
-2.0	0.018	0.01024	-0.047	0.112	0.030	0.996	0.998	1.788	0.261	2.817
-1.0	0.138	0.01015	-0.048	0.096	0.040	0.995	0.998	13.638	0.261	0.599
0.0	0.258	0.01023	-0.050	0.072	0.053	0.995	0.998	25.257	0.261	0.442
1.0	0.378	0.01030	-0.051	0.057	0.073	0.995	0.998	36.684	0.261	0.385
2.0	0.497	0.01054	-0.052	0.042	0.089	0.994	0.998	47.172	0.262	0.355
3.0	0.616	0.01086	-0.054	0.028	0.108	0.993	0.998	56.670	0.262	0.337
4.0	0.733	0.01125	-0.055	0.021	0.135	0.993	0.998	65.121	0.262	0.325
5.0	0.847	0.01182	-0.057	0.014	0.151	0.991	0.998	71.644	0.262	0.317
6.0	0.958	0.01245	-0.058	0.011	0.177	0.991	0.999	76.945	0.263	0.311
7.0	1.064	0.01161	-0.059	0.010	0.210	0.988	0.999	91.671	0.264	0.306
8.0	1.159	0.01244	-0.061	0.006	0.224	0.982	0.999	93.230	0.265	0.302
9.0	1.244	0.01833	-0.062	0.004	0.258	0.975	0.999	67.883	0.267	0.300
10.0	1.315	0.01998	-0.063	0.004	0.284	0.961	0.999	65.794	0.269	0.298
11.0	1.369	0.02196	-0.064	0.003	0.312	0.942	0.999	62.342	0.274	0.297
12.0	1.405	0.02435	-0.065	0.003	0.353	0.913	0.999	57.710	0.284	0.297
13.0	1.421	0.02737	-0.066	0.003	0.400	0.873	0.999	51.924	0.381	0.297
14.0	1.414	0.03218	-0.067	0.003	0.445	0.806	0.999	43.928	0.244	0.297
15.0	1.386	0.03902	-0.066	0.003	0.461	0.724	0.999	35.526	0.261	0.298
16.0	1.340	0.04988	-0.066	0.003	0.495	0.622	0.999	26.862	0.270	0.299
17.0	1.279	0.06602	-0.064	0.003	0.519	0.508	0.999	19.376	0.278	0.300
18.0	1.209	0.08932	-0.062	0.002	0.559	0.386	0.999	13.536	0.299	0.301
19.0	1.123	0.12946	-0.057	0.001	0.604	0.224	0.999	8.675	0.317	0.300
20.0	1.052	0.16676	-0.051	0.001	0.638	0.127	0.999	6.309	0.323	0.299

Name = NACA 2412
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.794	0.18331	-0.016	0.517	0.001	0.996	0.059	-4.329	0.230	0.230
-19.0	-0.832	0.16322	-0.017	0.495	0.001	0.996	0.066	-5.100	0.222	0.230
-18.0	-0.855	0.14616	-0.018	0.456	0.001	0.996	0.075	-5.848	0.189	0.229
-17.0	-0.873	0.12500	-0.019	0.421	0.002	0.996	0.100	-6.984	0.139	0.228
-16.0	-0.890	0.10167	-0.021	0.403	0.004	0.997	0.153	-8.750	0.075	0.226
-15.0	-0.899	0.08214	-0.024	0.382	0.005	0.997	0.215	-10.941	-0.158	0.224
-14.0	-0.901	0.06448	-0.026	0.357	0.005	0.997	0.295	-13.968	-0.111	0.221
-13.0	-0.915	0.03982	-0.030	0.347	0.005	0.997	0.499	-22.992	-0.052	0.218
-12.0	-0.925	0.02314	-0.033	0.314	0.005	0.997	0.756	-39.960	0.632	0.214
-11.0	-0.900	0.01745	-0.036	0.300	0.005	0.997	0.927	-51.568	0.294	0.210
-10.0	-0.837	0.01547	-0.037	0.272	0.005	0.997	0.975	-54.097	0.268	0.206
-9.0	-0.755	0.01079	-0.038	0.254	0.005	0.997	0.987	-69.985	0.264	0.199
-8.0	-0.662	0.01122	-0.039	0.230	0.006	0.997	0.991	-58.991	0.262	0.190
-7.0	-0.560	0.01061	-0.041	0.210	0.007	0.997	0.993	-52.764	0.261	0.177
-6.0	-0.451	0.01015	-0.042	0.189	0.010	0.997	0.994	-44.414	0.261	0.157
-5.0	-0.337	0.00979	-0.043	0.169	0.014	0.997	0.996	-34.426	0.261	0.122
-4.0	-0.220	0.00960	-0.044	0.146	0.016	0.997	0.997	-22.924	0.261	0.048
-3.0	-0.101	0.01033	-0.046	0.129	0.020	0.996	0.998	-9.806	0.261	-0.201
-2.0	0.018	0.01017	-0.047	0.105	0.030	0.996	0.998	1.801	0.261	2.817
-1.0	0.138	0.01011	-0.048	0.094	0.038	0.995	0.998	13.689	0.261	0.599
0.0	0.258	0.01012	-0.050	0.069	0.052	0.995	0.998	25.519	0.261	0.442
1.0	0.378	0.01026	-0.051	0.052	0.071	0.995	0.998	36.839	0.261	0.385
2.0	0.497	0.01044	-0.052	0.041	0.084	0.994	0.998	47.616	0.262	0.355
3.0	0.616	0.01076	-0.054	0.026	0.105	0.994	0.998	57.229	0.262	0.337
4.0	0.733	0.01114	-0.055	0.019	0.133	0.993	0.998	65.754	0.262	0.325
5.0	0.847	0.01171	-0.057	0.013	0.145	0.992	0.998	72.364	0.262	0.317
6.0	0.958	0.01231	-0.058	0.011	0.173	0.991	0.999	77.837	0.263	0.311
7.0	1.064	0.01153	-0.059	0.009	0.194	0.988	0.999	92.267	0.264	0.306
8.0	1.159	0.01233	-0.061	0.006	0.218	0.982	0.999	94.016	0.265	0.302
9.0	1.244	0.01809	-0.062	0.004	0.254	0.976	0.999	68.766	0.267	0.300
10.0	1.315	0.01981	-0.063	0.003	0.271	0.963	0.999	66.390	0.269	0.298
11.0	1.370	0.02173	-0.064	0.003	0.304	0.944	0.999	63.013	0.274	0.297
12.0	1.406	0.02401	-0.065	0.003	0.338	0.917	0.999	58.564	0.284	0.297
13.0	1.423	0.02698	-0.066	0.003	0.375	0.877	0.999	52.717	0.373	0.297
14.0	1.415	0.03163	-0.067	0.003	0.416	0.812	0.999	44.755	0.244	0.297
15.0	1.387	0.03868	-0.066	0.002	0.453	0.726	0.999	35.854	0.259	0.298
16.0	1.343	0.04855	-0.066	0.003	0.472	0.632	0.999	27.657	0.268	0.299
17.0	1.283	0.06411	-0.065	0.003	0.507	0.521	0.999	20.011	0.277	0.300
18.0	1.213	0.08698	-0.062	0.002	0.542	0.399	0.999	13.941	0.306	0.302
19.0	1.116	0.13530	-0.055	0.001	0.573	0.199	0.999	8.251	0.319	0.300
20.0	1.051	0.16752	-0.051	0.001	0.614	0.124	0.999	6.277	0.313	0.299

Name = NACA 2412
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.794	0.18224	-0.016	0.508	0.001	0.996	0.060	-4.356	0.232	0.230
-19.0	-0.832	0.16408	-0.017	0.470	0.001	0.996	0.065	-5.073	0.223	0.230
-18.0	-0.855	0.14626	-0.018	0.449	0.001	0.996	0.074	-5.843	0.190	0.229
-17.0	-0.872	0.12623	-0.019	0.411	0.002	0.997	0.097	-6.911	0.141	0.228
-16.0	-0.886	0.10534	-0.021	0.399	0.003	0.997	0.136	-8.412	0.080	0.226
-15.0	-0.901	0.08057	-0.024	0.367	0.005	0.997	0.224	-11.179	-0.050	0.224
-14.0	-0.903	0.06273	-0.026	0.352	0.005	0.997	0.308	-14.401	-0.065	0.221
-13.0	-0.920	0.03791	-0.030	0.338	0.005	0.997	0.522	-24.270	-0.038	0.217
-12.0	-0.928	0.02232	-0.033	0.307	0.005	0.997	0.776	-41.606	0.549	0.214
-11.0	-0.901	0.01721	-0.036	0.297	0.005	0.997	0.933	-52.339	0.291	0.210
-10.0	-0.837	0.01527	-0.037	0.262	0.005	0.997	0.976	-54.801	0.268	0.206
-9.0	-0.755	0.01065	-0.038	0.250	0.005	0.997	0.987	-70.910	0.264	0.199
-8.0	-0.662	0.01115	-0.039	0.220	0.005	0.997	0.991	-59.372	0.262	0.190
-7.0	-0.560	0.01056	-0.041	0.207	0.007	0.997	0.993	-53.001	0.261	0.177
-6.0	-0.451	0.01005	-0.042	0.179	0.009	0.997	0.994	-44.863	0.261	0.157
-5.0	-0.337	0.00970	-0.043	0.166	0.014	0.997	0.996	-34.753	0.261	0.122
-4.0	-0.220	0.00957	-0.044	0.139	0.015	0.997	0.997	-22.984	0.261	0.048
-3.0	-0.101	0.01025	-0.046	0.127	0.019	0.997	0.998	-9.890	0.261	-0.201
-2.0	0.018	0.01008	-0.047	0.101	0.029	0.996	0.998	1.816	0.261	2.817
-1.0	0.138	0.01004	-0.048	0.088	0.036	0.996	0.998	13.790	0.261	0.599
0.0	0.258	0.01008	-0.050	0.067	0.051	0.995	0.998	25.626	0.261	0.442
1.0	0.378	0.01012	-0.051	0.049	0.069	0.995	0.998	37.368	0.261	0.385
2.0	0.497	0.01035	-0.052	0.039	0.080	0.994	0.998	48.035	0.262	0.355
3.0	0.616	0.01071	-0.054	0.026	0.103	0.994	0.998	57.512	0.262	0.337
4.0	0.733	0.01106	-0.055	0.019	0.122	0.993	0.998	66.229	0.262	0.325
5.0	0.847	0.01160	-0.057	0.013	0.140	0.992	0.998	73.022	0.262	0.317
6.0	0.958	0.01222	-0.058	0.011	0.171	0.991	0.999	78.425	0.263	0.311
7.0	1.064	0.01144	-0.059	0.009	0.185	0.989	0.999	93.078	0.264	0.306
8.0	1.160	0.01221	-0.061	0.005	0.214	0.983	0.999	94.987	0.265	0.302
9.0	1.245	0.01792	-0.062	0.004	0.238	0.977	0.999	69.433	0.267	0.300
10.0	1.315	0.01957	-0.063	0.003	0.263	0.964	0.999	67.208	0.269	0.298
11.0	1.370	0.02149	-0.065	0.003	0.300	0.946	0.999	63.765	0.274	0.297
12.0	1.407	0.02373	-0.066	0.003	0.319	0.919	0.999	59.293	0.285	0.297
13.0	1.424	0.02660	-0.066	0.003	0.359	0.881	0.999	53.517	0.368	0.297
14.0	1.417	0.03108	-0.067	0.003	0.403	0.818	0.999	45.602	0.241	0.297
15.0	1.389	0.03787	-0.067	0.002	0.448	0.735	0.999	36.684	0.258	0.298
16.0	1.346	0.04739	-0.066	0.003	0.461	0.643	0.999	28.398	0.267	0.299
17.0	1.286	0.06241	-0.065	0.003	0.498	0.532	0.999	20.610	0.280	0.300
18.0	1.209	0.08913	-0.062	0.002	0.519	0.385	0.999	13.562	0.307	0.301
19.0	1.116	0.13536	-0.055	0.001	0.558	0.197	0.999	8.244	0.319	0.299
20.0	1.051	0.16786	-0.051	0.001	0.598	0.124	0.999	6.263	0.312	0.299

Name = NACA 2412
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.794	0.18228	-0.016	0.502	0.001	0.996	0.059	-4.353	0.229	0.230
-19.0	-0.833	0.16349	-0.017	0.458	0.001	0.996	0.066	-5.092	0.221	0.230
-18.0	-0.855	0.14519	-0.018	0.426	0.001	0.996	0.076	-5.889	0.190	0.229
-17.0	-0.873	0.12539	-0.019	0.405	0.002	0.997	0.098	-6.960	0.144	0.228
-16.0	-0.885	0.10637	-0.021	0.394	0.003	0.997	0.132	-8.321	0.084	0.226
-15.0	-0.902	0.07916	-0.024	0.359	0.005	0.997	0.233	-11.400	-0.015	0.223
-14.0	-0.906	0.06103	-0.026	0.349	0.005	0.997	0.321	-14.845	-0.033	0.221
-13.0	-0.924	0.03631	-0.030	0.320	0.005	0.997	0.542	-25.450	-0.027	0.217
-12.0	-0.932	0.02159	-0.034	0.303	0.005	0.997	0.793	-43.159	0.496	0.214
-11.0	-0.902	0.01698	-0.036	0.283	0.005	0.997	0.937	-53.087	0.288	0.210
-10.0	-0.837	0.01513	-0.037	0.258	0.005	0.997	0.977	-55.329	0.268	0.206
-9.0	-0.755	0.01056	-0.038	0.248	0.005	0.997	0.988	-71.528	0.264	0.199
-8.0	-0.662	0.01100	-0.039	0.214	0.005	0.997	0.991	-60.158	0.262	0.190
-7.0	-0.560	0.01038	-0.041	0.204	0.006	0.997	0.993	-53.906	0.261	0.177
-6.0	-0.451	0.01003	-0.042	0.174	0.009	0.997	0.994	-44.974	0.261	0.157
-5.0	-0.337	0.00959	-0.043	0.164	0.014	0.997	0.996	-35.151	0.261	0.122
-4.0	-0.220	0.00942	-0.044	0.134	0.015	0.997	0.997	-23.347	0.261	0.048
-3.0	-0.101	0.01013	-0.046	0.126	0.018	0.997	0.998	-10.006	0.261	-0.201
-2.0	0.018	0.01000	-0.047	0.098	0.029	0.996	0.998	1.831	0.261	2.817
-1.0	0.138	0.00996	-0.048	0.080	0.035	0.996	0.998	13.904	0.261	0.599
0.0	0.258	0.00992	-0.050	0.066	0.050	0.996	0.998	26.037	0.261	0.442
1.0	0.378	0.01012	-0.051	0.047	0.064	0.995	0.998	37.339	0.261	0.385
2.0	0.497	0.01027	-0.052	0.036	0.078	0.994	0.998	48.432	0.262	0.355
3.0	0.616	0.01055	-0.054	0.025	0.102	0.994	0.998	58.358	0.262	0.337
4.0	0.733	0.01098	-0.055	0.017	0.116	0.993	0.998	66.762	0.262	0.325
5.0	0.847	0.01149	-0.057	0.012	0.138	0.992	0.998	73.734	0.262	0.317
6.0	0.958	0.01210	-0.058	0.011	0.165	0.991	0.999	79.214	0.263	0.311
7.0	1.064	0.01136	-0.059	0.008	0.180	0.989	0.999	93.689	0.264	0.306
8.0	1.160	0.01211	-0.061	0.005	0.211	0.983	0.999	95.731	0.265	0.302
9.0	1.245	0.01777	-0.062	0.004	0.227	0.977	0.999	70.059	0.267	0.300
10.0	1.316	0.01937	-0.063	0.003	0.259	0.965	0.999	67.915	0.269	0.298
11.0	1.371	0.02125	-0.065	0.003	0.284	0.948	0.999	64.512	0.274	0.297
12.0	1.407	0.02352	-0.066	0.003	0.310	0.921	0.999	59.841	0.285	0.297
13.0	1.425	0.02626	-0.066	0.003	0.350	0.884	0.999	54.248	0.361	0.297
14.0	1.419	0.03061	-0.067	0.003	0.392	0.824	0.999	46.348	0.239	0.297
15.0	1.392	0.03718	-0.067	0.002	0.422	0.742	0.999	37.431	0.257	0.298
16.0	1.348	0.04634	-0.066	0.003	0.454	0.652	0.999	29.102	0.266	0.299
17.0	1.289	0.06091	-0.065	0.003	0.475	0.542	0.999	21.165	0.286	0.301
18.0	1.200	0.09448	-0.061	0.001	0.508	0.353	0.999	12.701	0.311	0.301
19.0	1.112	0.13896	-0.054	0.001	0.545	0.182	0.999	8.002	0.316	0.299
20.0	1.051	0.16804	-0.051	0.001	0.573	0.123	0.999	6.255	0.303	0.299


