Name = NACA 6412
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.551	0.18630	-0.068	0.451	0.001	0.992	0.043	-2.955	0.183	0.127
-19.0	-0.568	0.16998	-0.069	0.416	0.001	0.992	0.046	-3.343	0.177	0.129
-18.0	-0.580	0.15325	-0.070	0.405	0.001	0.992	0.048	-3.787	0.135	0.130
-17.0	-0.586	0.13807	-0.071	0.398	0.001	0.992	0.051	-4.242	-1.081	0.129
-16.0	-0.583	0.12205	-0.073	0.369	0.002	0.992	0.057	-4.775	0.578	0.125
-15.0	-0.570	0.10577	-0.076	0.356	0.003	0.992	0.069	-5.387	0.424	0.117
-14.0	-0.540	0.09075	-0.080	0.348	0.005	0.992	0.088	-5.947	0.365	0.101
-13.0	-0.499	0.07846	-0.084	0.344	0.006	0.992	0.107	-6.361	0.344	0.081
-12.0	-0.449	0.06662	-0.089	0.311	0.006	0.992	0.137	-6.746	0.336	0.052
-11.0	-0.389	0.05656	-0.094	0.299	0.006	0.992	0.169	-6.886	0.334	0.010
-10.0	-0.321	0.04614	-0.100	0.293	0.006	0.992	0.224	-6.958	0.415	-0.061
-9.0	-0.253	0.02669	-0.116	0.259	0.006	0.992	0.460	-9.470	0.507	-0.209
-8.0	-0.178	0.01000	-0.136	0.249	0.007	0.992	0.989	-17.830	0.367	-0.515
-7.0	-0.068	0.00975	-0.138	0.229	0.007	0.992	0.992	-6.926	0.262	-1.791
-6.0	0.048	0.00954	-0.139	0.207	0.008	0.992	0.995	5.044	0.262	3.141
-5.0	0.167	0.01017	-0.141	0.199	0.010	0.992	0.997	16.422	0.262	1.091
-4.0	0.288	0.01007	-0.142	0.169	0.016	0.992	0.997	28.578	0.262	0.743
-3.0	0.409	0.01017	-0.143	0.159	0.018	0.992	0.998	40.251	0.262	0.601
-2.0	0.531	0.01039	-0.145	0.131	0.021	0.992	0.998	51.052	0.263	0.523
-1.0	0.651	0.01055	-0.147	0.120	0.032	0.991	0.998	61.658	0.263	0.475
0.0	0.769	0.01102	-0.148	0.094	0.039	0.991	0.998	69.795	0.264	0.443
1.0	0.888	0.01144	-0.150	0.080	0.054	0.990	0.998	77.614	0.264	0.419
2.0	1.006	0.01042	-0.151	0.060	0.068	0.989	0.998	96.529	0.264	0.401
3.0	1.123	0.01101	-0.153	0.040	0.085	0.986	0.999	101.981	0.264	0.386
4.0	1.239	0.01166	-0.155	0.026	0.108	0.982	0.999	106.222	0.265	0.375
5.0	1.353	0.01750	-0.157	0.018	0.127	0.978	0.999	77.300	0.265	0.366
6.0	1.461	0.01887	-0.158	0.010	0.150	0.972	0.999	77.419	0.266	0.358
7.0	1.562	0.02029	-0.160	0.008	0.179	0.966	0.999	77.012	0.267	0.352
8.0	1.657	0.02190	-0.162	0.006	0.207	0.958	0.999	75.659	0.269	0.348
9.0	1.734	0.02392	-0.163	0.003	0.235	0.945	1.000	72.490	0.272	0.344
10.0	1.797	0.02613	-0.165	0.002	0.272	0.932	1.000	68.770	0.277	0.342
11.0	1.842	0.02855	-0.166	0.001	0.322	0.915	1.000	64.515	0.288	0.340
12.0	1.868	0.03119	-0.167	0.001	0.462	0.896	1.000	59.911	0.325	0.340
13.0	1.875	0.03443	-0.169	0.001	0.481	0.874	1.000	54.460	-0.075	0.340
14.0	1.862	0.03814	-0.170	0.001	0.511	0.848	1.000	48.818	0.210	0.341
15.0	1.829	0.04257	-0.170	0.001	0.554	0.818	1.000	42.970	0.234	0.343
16.0	1.779	0.04776	-0.171	0.001	0.605	0.783	1.000	37.251	0.244	0.346
17.0	1.714	0.05459	-0.171	0.000	0.674	0.742	1.000	31.393	0.249	0.350
18.0	1.638	0.06176	-0.171	0.001	0.998	0.701	0.999	26.525	0.253	0.354
19.0	1.553	0.07164	-0.171	0.001	0.998	0.652	0.999	21.672	0.258	0.360
20.0	1.461	0.08404	-0.170	0.001	0.998	0.599	0.999	17.387	0.260	0.366

Name = NACA 6412
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.551	0.18515	-0.068	0.429	0.001	0.992	0.043	-2.974	0.193	0.127
-19.0	-0.568	0.16853	-0.069	0.409	0.001	0.992	0.046	-3.371	0.178	0.129
-18.0	-0.581	0.15240	-0.070	0.402	0.001	0.992	0.049	-3.809	0.135	0.129
-17.0	-0.586	0.13700	-0.071	0.389	0.001	0.992	0.051	-4.275	-1.054	0.129
-16.0	-0.583	0.12114	-0.073	0.361	0.002	0.992	0.057	-4.811	0.578	0.125
-15.0	-0.570	0.10632	-0.076	0.352	0.002	0.992	0.069	-5.358	0.406	0.117
-14.0	-0.539	0.09139	-0.080	0.346	0.004	0.992	0.085	-5.899	0.374	0.102
-13.0	-0.500	0.07774	-0.085	0.324	0.006	0.992	0.111	-6.426	0.354	0.080
-12.0	-0.450	0.06638	-0.089	0.304	0.006	0.992	0.138	-6.773	0.336	0.052
-11.0	-0.390	0.05593	-0.094	0.296	0.006	0.992	0.174	-6.972	0.339	0.009
-10.0	-0.322	0.04530	-0.100	0.271	0.006	0.992	0.233	-7.103	0.443	-0.062
-9.0	-0.257	0.02289	-0.120	0.253	0.006	0.992	0.537	-11.235	0.501	-0.216
-8.0	-0.178	0.00984	-0.136	0.245	0.007	0.992	0.989	-18.125	0.345	-0.515
-7.0	-0.068	0.00963	-0.138	0.216	0.007	0.992	0.993	-7.012	0.262	-1.791
-6.0	0.048	0.00952	-0.139	0.203	0.008	0.992	0.995	5.059	0.262	3.141
-5.0	0.167	0.01013	-0.141	0.186	0.010	0.992	0.997	16.492	0.262	1.091
-4.0	0.288	0.01003	-0.142	0.164	0.015	0.992	0.997	28.710	0.262	0.743
-3.0	0.409	0.01013	-0.143	0.156	0.018	0.992	0.998	40.419	0.262	0.601
-2.0	0.531	0.01030	-0.145	0.126	0.021	0.992	0.998	51.520	0.263	0.523
-1.0	0.651	0.01051	-0.147	0.116	0.030	0.991	0.998	61.898	0.263	0.475
0.0	0.769	0.01089	-0.148	0.091	0.038	0.991	0.998	70.590	0.264	0.443
1.0	0.888	0.01138	-0.150	0.071	0.054	0.990	0.998	78.015	0.264	0.419
2.0	1.006	0.01031	-0.151	0.058	0.065	0.989	0.998	97.550	0.264	0.401
3.0	1.123	0.01089	-0.153	0.038	0.083	0.986	0.999	103.097	0.264	0.386
4.0	1.239	0.01157	-0.155	0.024	0.107	0.982	0.999	107.082	0.265	0.375
5.0	1.353	0.01731	-0.157	0.017	0.122	0.979	0.999	78.186	0.265	0.366
6.0	1.461	0.01868	-0.158	0.010	0.146	0.973	0.999	78.196	0.266	0.358
7.0	1.563	0.02004	-0.160	0.007	0.176	0.966	0.999	77.955	0.267	0.352
8.0	1.657	0.02166	-0.162	0.006	0.196	0.959	0.999	76.510	0.269	0.348
9.0	1.735	0.02365	-0.163	0.003	0.227	0.947	1.000	73.348	0.272	0.344
10.0	1.797	0.02583	-0.165	0.002	0.264	0.933	1.000	69.579	0.277	0.342
11.0	1.843	0.02818	-0.166	0.001	0.307	0.917	1.000	65.394	0.288	0.340
12.0	1.870	0.03080	-0.167	0.001	0.456	0.899	1.000	60.693	0.325	0.340
13.0	1.876	0.03400	-0.169	0.001	0.469	0.877	1.000	55.183	-0.065	0.340
14.0	1.863	0.03773	-0.170	0.001	0.501	0.850	1.000	49.375	0.209	0.341
15.0	1.831	0.04193	-0.170	0.001	0.526	0.822	1.000	43.655	0.232	0.343
16.0	1.781	0.04708	-0.171	0.001	0.570	0.788	1.000	37.831	0.243	0.346
17.0	1.716	0.05375	-0.171	0.000	0.627	0.747	1.000	31.916	0.248	0.350
18.0	1.640	0.06100	-0.171	0.001	0.717	0.707	1.000	26.887	0.252	0.354
19.0	1.555	0.07034	-0.171	0.001	0.998	0.658	0.999	22.101	0.267	0.360
20.0	1.454	0.08819	-0.168	0.000	0.998	0.575	0.999	16.484	0.276	0.366

Name = NACA 6412
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.551	0.18758	-0.068	0.417	0.001	0.992	0.044	-2.936	0.194	0.127
-19.0	-0.568	0.16788	-0.069	0.405	0.001	0.992	0.046	-3.385	0.178	0.129
-18.0	-0.581	0.15188	-0.070	0.399	0.001	0.992	0.049	-3.823	0.136	0.129
-17.0	-0.586	0.13656	-0.071	0.371	0.001	0.992	0.051	-4.289	-0.983	0.129
-16.0	-0.583	0.12178	-0.073	0.356	0.001	0.992	0.056	-4.784	0.566	0.125
-15.0	-0.570	0.10577	-0.076	0.349	0.002	0.992	0.069	-5.386	0.393	0.117
-14.0	-0.539	0.09236	-0.079	0.344	0.003	0.992	0.080	-5.831	0.381	0.103
-13.0	-0.500	0.07707	-0.085	0.311	0.006	0.992	0.114	-6.487	0.370	0.080
-12.0	-0.450	0.06578	-0.090	0.300	0.006	0.992	0.142	-6.841	0.336	0.051
-11.0	-0.390	0.05522	-0.095	0.294	0.006	0.992	0.179	-7.070	0.340	0.008
-10.0	-0.322	0.04453	-0.101	0.260	0.006	0.992	0.241	-7.238	0.473	-0.064
-9.0	-0.262	0.01935	-0.123	0.249	0.006	0.992	0.621	-13.539	0.495	-0.221
-8.0	-0.178	0.00976	-0.136	0.237	0.007	0.992	0.990	-18.269	0.325	-0.515
-7.0	-0.068	0.00956	-0.138	0.209	0.007	0.992	0.993	-7.062	0.262	-1.791
-6.0	0.048	0.00943	-0.139	0.200	0.008	0.992	0.996	5.108	0.262	3.141
-5.0	0.167	0.01004	-0.141	0.173	0.009	0.992	0.997	16.645	0.262	1.091
-4.0	0.288	0.00999	-0.142	0.161	0.015	0.992	0.997	28.805	0.262	0.743
-3.0	0.409	0.01001	-0.143	0.139	0.018	0.992	0.998	40.903	0.262	0.601
-2.0	0.531	0.01020	-0.145	0.123	0.021	0.992	0.998	52.044	0.263	0.523
-1.0	0.651	0.01047	-0.147	0.103	0.029	0.991	0.998	62.114	0.263	0.475
0.0	0.769	0.01080	-0.148	0.088	0.037	0.991	0.998	71.232	0.264	0.443
1.0	0.888	0.01126	-0.150	0.066	0.053	0.991	0.998	78.860	0.264	0.419
2.0	1.006	0.01027	-0.152	0.054	0.062	0.990	0.998	97.974	0.264	0.401
3.0	1.123	0.01081	-0.153	0.037	0.081	0.987	0.999	103.911	0.264	0.386
4.0	1.239	0.01145	-0.155	0.023	0.103	0.983	0.999	108.199	0.265	0.375
5.0	1.353	0.01718	-0.157	0.016	0.118	0.979	0.999	78.764	0.265	0.366
6.0	1.461	0.01847	-0.158	0.009	0.144	0.974	0.999	79.095	0.266	0.358
7.0	1.563	0.01985	-0.160	0.007	0.169	0.967	0.999	78.718	0.267	0.352
8.0	1.657	0.02144	-0.162	0.005	0.189	0.960	0.999	77.306	0.269	0.348
9.0	1.735	0.02342	-0.163	0.003	0.222	0.948	1.000	74.075	0.272	0.344
10.0	1.798	0.02553	-0.165	0.002	0.259	0.935	1.000	70.443	0.277	0.342
11.0	1.843	0.02790	-0.166	0.001	0.293	0.919	1.000	66.080	0.288	0.340
12.0	1.870	0.03048	-0.168	0.001	0.451	0.901	1.000	61.354	0.326	0.340
13.0	1.877	0.03357	-0.169	0.001	0.461	0.879	1.000	55.919	-0.091	0.340
14.0	1.864	0.03724	-0.170	0.001	0.481	0.853	1.000	50.049	0.208	0.341
15.0	1.832	0.04127	-0.171	0.001	0.511	0.825	1.000	44.390	0.231	0.343
16.0	1.782	0.04641	-0.171	0.001	0.553	0.792	1.000	38.404	0.243	0.346
17.0	1.717	0.05295	-0.171	0.000	0.602	0.752	1.000	32.432	0.247	0.350
18.0	1.642	0.06002	-0.172	0.001	0.660	0.712	1.000	27.352	0.252	0.355
19.0	1.556	0.06935	-0.171	0.001	0.785	0.664	1.000	22.445	0.271	0.360
20.0	1.450	0.09007	-0.168	0.000	0.998	0.564	0.999	16.100	0.284	0.366

Name = NACA 6412
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.551	0.18717	-0.068	0.411	0.001	0.992	0.044	-2.943	0.194	0.126
-19.0	-0.568	0.16751	-0.069	0.402	0.001	0.992	0.047	-3.393	0.184	0.128
-18.0	-0.581	0.15119	-0.070	0.397	0.001	0.992	0.049	-3.840	0.146	0.129
-17.0	-0.586	0.13596	-0.071	0.362	0.001	0.992	0.051	-4.308	-0.983	0.129
-16.0	-0.583	0.12126	-0.073	0.352	0.001	0.992	0.056	-4.805	0.576	0.125
-15.0	-0.570	0.10592	-0.076	0.347	0.002	0.992	0.069	-5.379	0.390	0.116
-14.0	-0.538	0.09264	-0.079	0.330	0.003	0.992	0.080	-5.813	0.386	0.104
-13.0	-0.500	0.07644	-0.086	0.305	0.006	0.992	0.117	-6.546	0.379	0.079
-12.0	-0.450	0.06509	-0.090	0.297	0.006	0.992	0.146	-6.921	0.337	0.050
-11.0	-0.391	0.05456	-0.095	0.278	0.006	0.992	0.185	-7.165	0.341	0.006
-10.0	-0.323	0.04382	-0.102	0.255	0.006	0.992	0.248	-7.369	0.480	-0.065
-9.0	-0.264	0.01822	-0.124	0.246	0.006	0.992	0.652	-14.471	0.490	-0.222
-8.0	-0.178	0.00972	-0.137	0.220	0.007	0.992	0.990	-18.351	0.318	-0.515
-7.0	-0.068	0.00945	-0.138	0.205	0.007	0.992	0.993	-7.145	0.262	-1.791
-6.0	0.048	0.00933	-0.139	0.198	0.008	0.992	0.996	5.160	0.262	3.141
-5.0	0.167	0.01000	-0.141	0.167	0.009	0.992	0.997	16.700	0.262	1.091
-4.0	0.288	0.00983	-0.142	0.158	0.014	0.992	0.997	29.289	0.262	0.743
-3.0	0.409	0.01000	-0.143	0.131	0.018	0.992	0.998	40.951	0.262	0.601
-2.0	0.531	0.01014	-0.145	0.121	0.020	0.992	0.998	52.345	0.263	0.523
-1.0	0.651	0.01040	-0.147	0.097	0.028	0.992	0.998	62.561	0.263	0.475
0.0	0.769	0.01074	-0.148	0.087	0.036	0.991	0.998	71.573	0.264	0.443
1.0	0.888	0.01123	-0.150	0.063	0.051	0.991	0.998	79.040	0.264	0.419
2.0	1.006	0.01021	-0.152	0.048	0.061	0.990	0.998	98.535	0.264	0.401
3.0	1.123	0.01072	-0.153	0.036	0.080	0.987	0.999	104.740	0.264	0.386
4.0	1.239	0.01137	-0.155	0.022	0.097	0.984	0.999	108.945	0.265	0.375
5.0	1.353	0.01702	-0.157	0.014	0.115	0.980	0.999	79.532	0.266	0.366
6.0	1.461	0.01831	-0.158	0.009	0.142	0.975	0.999	79.831	0.266	0.358
7.0	1.563	0.01967	-0.160	0.007	0.160	0.968	0.999	79.489	0.267	0.352
8.0	1.658	0.02125	-0.162	0.005	0.185	0.961	0.999	78.010	0.269	0.348
9.0	1.735	0.02320	-0.163	0.002	0.218	0.949	1.000	74.815	0.272	0.344
10.0	1.799	0.02530	-0.165	0.001	0.246	0.937	1.000	71.098	0.277	0.342
11.0	1.844	0.02760	-0.166	0.001	0.278	0.921	1.000	66.827	0.288	0.340
12.0	1.871	0.03021	-0.168	0.001	0.325	0.903	1.000	61.935	0.326	0.340
13.0	1.878	0.03318	-0.169	0.001	0.456	0.882	1.000	56.603	-0.120	0.340
14.0	1.865	0.03680	-0.170	0.001	0.470	0.856	1.000	50.675	0.207	0.341
15.0	1.833	0.04072	-0.171	0.001	0.502	0.828	1.000	45.018	0.232	0.343
16.0	1.783	0.04601	-0.171	0.001	0.529	0.794	1.000	38.754	0.242	0.346
17.0	1.719	0.05220	-0.172	0.000	0.571	0.756	1.000	32.928	0.246	0.350
18.0	1.644	0.05923	-0.172	0.001	0.623	0.717	1.000	27.748	0.251	0.355
19.0	1.558	0.06832	-0.171	0.001	0.697	0.669	1.000	22.807	0.274	0.360
20.0	1.448	0.09084	-0.167	0.000	0.998	0.557	0.999	15.939	0.289	0.365


