Name = NACA 2421
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.547	0.09835	-0.005	0.458	0.005	0.993	0.377	-15.733	0.328	0.247
-19.0	-1.528	0.08393	-0.006	0.429	0.006	0.993	0.418	-18.207	0.317	0.246
-18.0	-1.500	0.07027	-0.008	0.407	0.006	0.992	0.467	-21.350	0.300	0.245
-17.0	-1.459	0.05838	-0.010	0.398	0.006	0.992	0.519	-24.999	0.292	0.243
-16.0	-1.412	0.04782	-0.012	0.366	0.007	0.992	0.579	-29.530	0.289	0.242
-15.0	-1.358	0.03880	-0.014	0.352	0.008	0.992	0.644	-34.994	0.288	0.240
-14.0	-1.298	0.03066	-0.016	0.343	0.012	0.992	0.724	-42.340	0.285	0.238
-13.0	-1.227	0.02519	-0.018	0.308	0.014	0.992	0.794	-48.682	0.279	0.235
-12.0	-1.141	0.02197	-0.021	0.298	0.015	0.992	0.842	-51.942	0.276	0.232
-11.0	-1.047	0.01964	-0.023	0.270	0.016	0.992	0.882	-53.301	0.274	0.228
-10.0	-0.944	0.01783	-0.025	0.254	0.017	0.991	0.913	-52.959	0.273	0.223
-9.0	-0.834	0.01634	-0.028	0.244	0.019	0.991	0.937	-51.050	0.272	0.217
-8.0	-0.719	0.01514	-0.030	0.213	0.022	0.991	0.954	-47.454	0.271	0.208
-7.0	-0.599	0.01410	-0.033	0.204	0.029	0.990	0.965	-42.495	0.271	0.195
-6.0	-0.477	0.01338	-0.035	0.177	0.031	0.990	0.973	-35.628	0.271	0.176
-5.0	-0.352	0.01284	-0.038	0.165	0.034	0.990	0.978	-27.424	0.270	0.143
-4.0	-0.226	0.01152	-0.040	0.148	0.042	0.989	0.982	-19.622	0.270	0.072
-3.0	-0.099	0.00827	-0.043	0.130	0.051	0.987	0.985	-11.981	0.271	-0.183
-2.0	0.029	0.00826	-0.046	0.123	0.056	0.985	0.988	3.461	0.271	1.844
-1.0	0.157	0.00902	-0.048	0.099	0.073	0.983	0.990	17.376	0.271	0.558
0.0	0.284	0.01241	-0.051	0.091	0.078	0.981	0.991	22.874	0.271	0.429
1.0	0.411	0.01289	-0.054	0.073	0.091	0.978	0.991	31.890	0.271	0.380
2.0	0.537	0.01339	-0.056	0.065	0.107	0.976	0.992	40.141	0.271	0.355
3.0	0.663	0.01409	-0.059	0.054	0.118	0.970	0.993	47.037	0.272	0.339
4.0	0.787	0.01493	-0.062	0.043	0.139	0.964	0.993	52.706	0.272	0.328
5.0	0.909	0.01581	-0.064	0.039	0.150	0.959	0.994	57.520	0.272	0.321
6.0	1.029	0.01695	-0.067	0.030	0.175	0.949	0.994	60.724	0.272	0.315
7.0	1.146	0.01816	-0.070	0.025	0.187	0.939	0.995	63.140	0.273	0.311
8.0	1.260	0.01949	-0.072	0.023	0.214	0.927	0.996	64.654	0.273	0.307
9.0	1.369	0.02103	-0.075	0.021	0.227	0.913	0.996	65.116	0.273	0.305
10.0	1.472	0.02323	-0.077	0.014	0.257	0.893	0.997	63.359	0.274	0.302
11.0	1.569	0.02561	-0.079	0.011	0.271	0.871	0.997	61.254	0.274	0.301
12.0	1.659	0.02845	-0.082	0.011	0.304	0.846	0.997	58.315	0.275	0.299
13.0	1.740	0.03155	-0.084	0.010	0.320	0.819	0.998	55.144	0.277	0.298
14.0	1.810	0.03506	-0.086	0.009	0.353	0.790	0.998	51.621	0.280	0.297
15.0	1.870	0.03929	-0.088	0.009	0.387	0.758	0.998	47.596	0.282	0.297
16.0	1.920	0.04450	-0.089	0.008	0.417	0.724	0.998	43.161	0.284	0.297
17.0	1.955	0.05281	-0.091	0.005	0.453	0.675	0.997	37.020	0.289	0.296
18.0	1.983	0.06136	-0.092	0.003	0.469	0.633	0.998	32.321	0.301	0.296
19.0	2.002	0.07095	-0.093	0.003	0.504	0.593	0.998	28.218	0.323	0.296
20.0	2.013	0.08181	-0.094	0.002	0.525	0.554	0.998	24.601	0.347	0.297

Name = NACA 2421
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.549	0.09681	-0.005	0.451	0.005	0.993	0.382	-16.002	0.327	0.247
-19.0	-1.530	0.08282	-0.006	0.416	0.005	0.993	0.422	-18.470	0.316	0.246
-18.0	-1.501	0.06944	-0.008	0.403	0.006	0.992	0.470	-21.621	0.300	0.245
-17.0	-1.461	0.05764	-0.010	0.387	0.006	0.992	0.523	-25.346	0.292	0.243
-16.0	-1.414	0.04716	-0.012	0.358	0.007	0.992	0.583	-29.972	0.289	0.242
-15.0	-1.359	0.03844	-0.014	0.348	0.007	0.992	0.647	-35.340	0.287	0.240
-14.0	-1.297	0.03082	-0.016	0.321	0.010	0.992	0.721	-42.098	0.285	0.238
-13.0	-1.228	0.02477	-0.018	0.303	0.014	0.992	0.799	-49.576	0.280	0.235
-12.0	-1.142	0.02164	-0.021	0.295	0.015	0.992	0.846	-52.782	0.276	0.232
-11.0	-1.048	0.01940	-0.023	0.261	0.015	0.992	0.885	-54.011	0.274	0.228
-10.0	-0.945	0.01761	-0.025	0.250	0.016	0.991	0.915	-53.637	0.273	0.223
-9.0	-0.834	0.01618	-0.028	0.226	0.018	0.991	0.938	-51.562	0.272	0.217
-8.0	-0.719	0.01500	-0.030	0.209	0.021	0.991	0.955	-47.929	0.271	0.208
-7.0	-0.599	0.01390	-0.033	0.202	0.029	0.990	0.966	-43.118	0.271	0.195
-6.0	-0.477	0.01329	-0.035	0.171	0.031	0.990	0.974	-35.869	0.271	0.176
-5.0	-0.352	0.01263	-0.038	0.162	0.033	0.990	0.979	-27.881	0.270	0.143
-4.0	-0.226	0.00835	-0.040	0.139	0.039	0.989	0.982	-27.071	0.270	0.072
-3.0	-0.099	0.00822	-0.043	0.127	0.050	0.987	0.985	-12.062	0.271	-0.183
-2.0	0.029	0.00822	-0.046	0.113	0.054	0.985	0.988	3.477	0.271	1.844
-1.0	0.157	0.00893	-0.048	0.096	0.067	0.984	0.990	17.546	0.271	0.558
0.0	0.284	0.01220	-0.051	0.090	0.077	0.981	0.991	23.282	0.271	0.429
1.0	0.411	0.01280	-0.054	0.070	0.086	0.979	0.991	32.115	0.271	0.380
2.0	0.537	0.01326	-0.056	0.064	0.105	0.977	0.992	40.544	0.271	0.355
3.0	0.663	0.01403	-0.059	0.049	0.113	0.971	0.993	47.231	0.272	0.339
4.0	0.787	0.01471	-0.062	0.042	0.137	0.965	0.994	53.493	0.272	0.328
5.0	0.909	0.01559	-0.064	0.039	0.146	0.960	0.994	58.347	0.272	0.321
6.0	1.029	0.01677	-0.067	0.028	0.172	0.950	0.995	61.387	0.272	0.315
7.0	1.147	0.01799	-0.070	0.024	0.181	0.940	0.995	63.727	0.273	0.311
8.0	1.261	0.01929	-0.072	0.022	0.212	0.929	0.996	65.359	0.273	0.307
9.0	1.370	0.02079	-0.075	0.021	0.222	0.915	0.996	65.901	0.273	0.305
10.0	1.472	0.02305	-0.077	0.013	0.253	0.894	0.997	63.862	0.274	0.302
11.0	1.569	0.02531	-0.080	0.011	0.265	0.873	0.997	62.002	0.274	0.301
12.0	1.660	0.02814	-0.082	0.010	0.298	0.850	0.997	59.001	0.275	0.299
13.0	1.741	0.03116	-0.084	0.009	0.312	0.822	0.998	55.873	0.277	0.298
14.0	1.811	0.03463	-0.086	0.009	0.348	0.793	0.998	52.303	0.280	0.297
15.0	1.872	0.03882	-0.088	0.009	0.368	0.762	0.998	48.215	0.282	0.297
16.0	1.920	0.04448	-0.089	0.007	0.405	0.724	0.998	43.177	0.284	0.297
17.0	1.956	0.05236	-0.091	0.004	0.448	0.677	0.998	37.360	0.290	0.296
18.0	1.985	0.06055	-0.092	0.003	0.460	0.637	0.998	32.778	0.301	0.296
19.0	2.004	0.07006	-0.093	0.003	0.488	0.597	0.998	28.601	0.324	0.296
20.0	2.014	0.08080	-0.094	0.002	0.512	0.558	0.998	24.930	0.348	0.297

Name = NACA 2421
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.550	0.09605	-0.005	0.436	0.005	0.993	0.385	-16.140	0.332	0.247
-19.0	-1.532	0.08147	-0.006	0.409	0.005	0.993	0.428	-18.803	0.317	0.246
-18.0	-1.503	0.06824	-0.008	0.399	0.006	0.993	0.476	-22.030	0.300	0.245
-17.0	-1.463	0.05660	-0.010	0.369	0.006	0.992	0.529	-25.844	0.292	0.243
-16.0	-1.415	0.04654	-0.012	0.353	0.006	0.992	0.587	-30.398	0.288	0.242
-15.0	-1.360	0.03791	-0.014	0.345	0.007	0.992	0.651	-35.871	0.286	0.240
-14.0	-1.298	0.03071	-0.016	0.311	0.009	0.992	0.722	-42.251	0.285	0.238
-13.0	-1.229	0.02434	-0.018	0.300	0.014	0.992	0.804	-50.510	0.280	0.235
-12.0	-1.143	0.02132	-0.021	0.277	0.015	0.992	0.851	-53.619	0.276	0.232
-11.0	-1.048	0.01916	-0.023	0.256	0.015	0.992	0.888	-54.705	0.274	0.228
-10.0	-0.945	0.01744	-0.025	0.248	0.016	0.991	0.917	-54.190	0.273	0.223
-9.0	-0.835	0.01605	-0.028	0.216	0.018	0.991	0.940	-52.014	0.272	0.217
-8.0	-0.719	0.01492	-0.030	0.206	0.019	0.991	0.955	-48.183	0.271	0.208
-7.0	-0.599	0.01386	-0.033	0.186	0.027	0.990	0.967	-43.231	0.271	0.195
-6.0	-0.477	0.01312	-0.035	0.168	0.030	0.990	0.975	-36.353	0.271	0.176
-5.0	-0.352	0.01259	-0.038	0.161	0.032	0.990	0.979	-27.964	0.270	0.143
-4.0	-0.226	0.00832	-0.040	0.133	0.037	0.989	0.982	-27.192	0.271	0.072
-3.0	-0.099	0.00815	-0.043	0.125	0.050	0.987	0.986	-12.168	0.271	-0.183
-2.0	0.029	0.00812	-0.046	0.105	0.053	0.986	0.989	3.520	0.271	1.844
-1.0	0.157	0.00898	-0.048	0.094	0.062	0.984	0.990	17.453	0.271	0.558
0.0	0.284	0.01220	-0.051	0.083	0.076	0.981	0.991	23.280	0.271	0.429
1.0	0.411	0.01270	-0.054	0.068	0.083	0.979	0.991	32.374	0.271	0.380
2.0	0.537	0.01311	-0.056	0.063	0.104	0.977	0.992	41.000	0.271	0.355
3.0	0.663	0.01388	-0.059	0.046	0.110	0.971	0.993	47.756	0.272	0.339
4.0	0.787	0.01461	-0.062	0.041	0.136	0.966	0.994	53.866	0.272	0.328
5.0	0.910	0.01546	-0.064	0.038	0.142	0.960	0.994	58.840	0.272	0.321
6.0	1.030	0.01665	-0.067	0.027	0.166	0.951	0.995	61.852	0.272	0.315
7.0	1.147	0.01783	-0.070	0.024	0.178	0.941	0.995	64.341	0.273	0.311
8.0	1.261	0.01912	-0.072	0.022	0.198	0.930	0.996	65.964	0.273	0.307
9.0	1.370	0.02072	-0.075	0.018	0.218	0.915	0.996	66.129	0.273	0.305
10.0	1.473	0.02289	-0.077	0.012	0.237	0.896	0.997	64.351	0.274	0.302
11.0	1.570	0.02538	-0.080	0.010	0.261	0.875	0.997	61.859	0.274	0.301
12.0	1.661	0.02780	-0.082	0.010	0.280	0.852	0.997	59.734	0.275	0.299
13.0	1.742	0.03080	-0.084	0.009	0.307	0.825	0.998	56.557	0.277	0.298
14.0	1.813	0.03414	-0.086	0.009	0.330	0.797	0.998	53.094	0.280	0.297
15.0	1.873	0.03823	-0.088	0.009	0.358	0.765	0.998	48.997	0.281	0.297
16.0	1.920	0.04465	-0.089	0.005	0.398	0.722	0.998	42.993	0.284	0.297
17.0	1.957	0.05187	-0.091	0.004	0.423	0.680	0.998	37.739	0.291	0.296
18.0	1.986	0.05984	-0.092	0.003	0.454	0.640	0.998	33.193	0.302	0.296
19.0	2.005	0.06927	-0.093	0.002	0.471	0.600	0.998	28.949	0.324	0.296
20.0	2.016	0.07958	-0.094	0.002	0.505	0.563	0.998	25.338	0.348	0.297

Name = NACA 2421
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.552	0.09479	-0.005	0.420	0.005	0.993	0.390	-16.372	0.333	0.247
-19.0	-1.534	0.08018	-0.006	0.405	0.005	0.993	0.434	-19.128	0.316	0.246
-18.0	-1.504	0.06766	-0.008	0.397	0.005	0.993	0.479	-22.236	0.299	0.245
-17.0	-1.464	0.05602	-0.010	0.361	0.006	0.992	0.533	-26.132	0.292	0.243
-16.0	-1.416	0.04602	-0.012	0.349	0.006	0.992	0.591	-30.768	0.288	0.242
-15.0	-1.361	0.03746	-0.014	0.331	0.007	0.992	0.655	-36.328	0.286	0.240
-14.0	-1.298	0.03044	-0.016	0.305	0.008	0.993	0.725	-42.653	0.284	0.238
-13.0	-1.228	0.02464	-0.018	0.297	0.012	0.992	0.799	-49.824	0.280	0.235
-12.0	-1.144	0.02113	-0.021	0.266	0.014	0.992	0.854	-54.156	0.276	0.232
-11.0	-1.049	0.01895	-0.023	0.253	0.015	0.992	0.891	-55.352	0.274	0.228
-10.0	-0.945	0.01723	-0.025	0.240	0.016	0.991	0.920	-54.889	0.272	0.223
-9.0	-0.835	0.01588	-0.028	0.211	0.017	0.991	0.941	-52.569	0.272	0.217
-8.0	-0.719	0.01476	-0.030	0.204	0.019	0.991	0.957	-48.718	0.271	0.208
-7.0	-0.599	0.01382	-0.033	0.176	0.025	0.991	0.967	-43.358	0.271	0.195
-6.0	-0.477	0.01305	-0.035	0.166	0.030	0.990	0.976	-36.554	0.271	0.176
-5.0	-0.352	0.01244	-0.038	0.151	0.032	0.990	0.979	-28.304	0.270	0.143
-4.0	-0.226	0.00825	-0.040	0.131	0.035	0.989	0.983	-27.424	0.270	0.072
-3.0	-0.099	0.00809	-0.043	0.124	0.049	0.988	0.986	-12.253	0.271	-0.183
-2.0	0.029	0.00812	-0.046	0.100	0.052	0.986	0.989	3.519	0.271	1.844
-1.0	0.157	0.00881	-0.048	0.092	0.059	0.984	0.990	17.775	0.271	0.558
0.0	0.284	0.00885	-0.051	0.076	0.075	0.982	0.991	32.104	0.271	0.429
1.0	0.411	0.01256	-0.054	0.066	0.080	0.979	0.992	32.719	0.271	0.380
2.0	0.538	0.01297	-0.056	0.062	0.103	0.977	0.992	41.459	0.271	0.355
3.0	0.663	0.01380	-0.059	0.045	0.108	0.972	0.993	48.041	0.272	0.339
4.0	0.787	0.01452	-0.062	0.040	0.127	0.967	0.994	54.199	0.272	0.328
5.0	0.910	0.01534	-0.064	0.034	0.140	0.961	0.994	59.291	0.272	0.321
6.0	1.030	0.01655	-0.067	0.025	0.155	0.952	0.995	62.249	0.272	0.315
7.0	1.147	0.01761	-0.070	0.023	0.176	0.942	0.996	65.126	0.273	0.311
8.0	1.262	0.01891	-0.072	0.022	0.190	0.932	0.996	66.726	0.273	0.307
9.0	1.370	0.02061	-0.075	0.016	0.216	0.916	0.996	66.487	0.273	0.305
10.0	1.473	0.02266	-0.077	0.011	0.228	0.897	0.997	65.027	0.274	0.302
11.0	1.571	0.02510	-0.080	0.010	0.258	0.877	0.997	62.572	0.275	0.301
12.0	1.662	0.02753	-0.082	0.010	0.271	0.854	0.997	60.357	0.276	0.299
13.0	1.743	0.03042	-0.084	0.009	0.304	0.828	0.998	57.293	0.278	0.298
14.0	1.814	0.03371	-0.086	0.009	0.318	0.800	0.998	53.803	0.280	0.297
15.0	1.875	0.03773	-0.088	0.009	0.352	0.769	0.998	49.691	0.281	0.297
16.0	1.920	0.04459	-0.089	0.004	0.379	0.722	0.998	43.060	0.284	0.297
17.0	1.958	0.05145	-0.091	0.003	0.410	0.682	0.998	38.061	0.291	0.296
18.0	1.988	0.05915	-0.092	0.003	0.450	0.644	0.998	33.602	0.302	0.296
19.0	2.007	0.06848	-0.093	0.002	0.462	0.603	0.998	29.301	0.325	0.296
20.0	2.018	0.07876	-0.094	0.002	0.500	0.566	0.998	25.620	0.348	0.297


