Name = NACA 2410
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
19.0	0.799	0.18138	-0.038	0.000	0.661	0.041	0.999	4.403	0.261	0.297
20.0	0.733	0.20363	-0.038	0.000	0.712	0.037	0.999	3.598	0.253	0.301

Name = NACA 2410
Mach = 0; Re = 5230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.531	0.20773	-0.015	0.559	0.000	0.996	0.028	-2.555	0.241	0.221
-19.0	-0.572	0.18908	-0.016	0.521	0.000	0.996	0.029	-3.026	0.237	0.222
-18.0	-0.614	0.16699	-0.017	0.501	0.001	0.997	0.032	-3.676	0.232	0.223
-17.0	-0.654	0.14977	-0.017	0.457	0.001	0.997	0.037	-4.365	0.228	0.224
-16.0	-0.690	0.13027	-0.018	0.421	0.001	0.997	0.042	-5.294	0.226	0.224
-15.0	-0.718	0.11584	-0.019	0.403	0.001	0.997	0.046	-6.199	0.200	0.224
-14.0	-0.739	0.10007	-0.021	0.379	0.001	0.997	0.065	-7.388	0.072	0.222
-13.0	-0.748	0.07923	-0.024	0.356	0.003	1.000	0.125	-9.435	-0.456	0.218
-12.0	-0.750	0.05638	-0.029	0.346	0.004	1.000	0.256	-13.310	0.009	0.212
-11.0	-0.797	0.02187	-0.036	0.312	0.004	1.000	0.732	-36.429	-0.075	0.205
-10.0	-0.783	0.01598	-0.039	0.298	0.004	1.000	0.972	-48.965	0.300	0.200
-9.0	-0.716	0.01245	-0.040	0.266	0.004	1.000	0.990	-57.559	0.264	0.194
-8.0	-0.635	0.01169	-0.041	0.251	0.005	1.000	0.992	-54.265	0.261	0.185
-7.0	-0.542	0.01117	-0.042	0.220	0.006	1.000	0.995	-48.481	0.260	0.172
-6.0	-0.440	0.01072	-0.043	0.206	0.006	1.000	0.997	-41.009	0.260	0.152
-5.0	-0.331	0.01144	-0.044	0.176	0.007	1.000	0.998	-28.940	0.259	0.117
-4.0	-0.218	0.01112	-0.045	0.164	0.013	1.000	0.998	-19.563	0.259	0.043
-3.0	-0.101	0.01096	-0.046	0.134	0.016	1.000	0.998	-9.230	0.259	-0.206
-2.0	0.017	0.01085	-0.047	0.113	0.023	1.000	0.998	1.524	0.259	3.105
-1.0	0.135	0.01088	-0.048	0.095	0.033	1.000	0.998	12.387	0.259	0.608
0.0	0.253	0.01097	-0.049	0.070	0.049	1.000	0.998	23.077	0.259	0.445
1.0	0.371	0.01017	-0.051	0.050	0.070	1.000	0.999	36.507	0.259	0.386
2.0	0.489	0.01038	-0.052	0.034	0.085	0.997	0.999	47.070	0.260	0.356
3.0	0.605	0.01072	-0.053	0.023	0.107	0.997	0.999	56.417	0.260	0.337
4.0	0.720	0.01114	-0.054	0.014	0.135	0.997	0.999	64.613	0.260	0.325
5.0	0.831	0.01167	-0.055	0.011	0.155	0.996	0.999	71.229	0.261	0.316
6.0	0.935	0.01239	-0.056	0.006	0.178	0.994	0.999	75.459	0.262	0.310
7.0	1.031	0.01312	-0.057	0.004	0.212	0.993	0.999	78.593	0.263	0.306
8.0	1.116	0.01408	-0.059	0.003	0.233	0.991	0.999	79.240	0.265	0.303
9.0	1.186	0.01355	-0.060	0.003	0.263	0.985	0.999	87.494	0.268	0.300
10.0	1.239	0.01935	-0.061	0.003	0.301	0.976	0.999	64.058	0.273	0.299
11.0	1.273	0.02121	-0.062	0.003	0.327	0.958	0.999	60.036	0.287	0.298
12.0	1.285	0.02371	-0.062	0.003	0.372	0.924	0.999	54.180	-0.342	0.299
13.0	1.271	0.02738	-0.063	0.002	0.418	0.862	0.999	46.432	0.258	0.299
14.0	1.227	0.03467	-0.062	0.002	0.455	0.741	0.999	35.395	0.299	0.301
15.0	1.103	0.07190	-0.055	0.001	0.477	0.358	0.999	15.348	0.329	0.299
16.0	1.009	0.11572	-0.045	0.001	0.511	0.122	0.999	8.720	0.333	0.294
17.0	0.936	0.14027	-0.041	0.001	0.554	0.069	0.999	6.672	0.288	0.293
18.0	0.868	0.16003	-0.039	0.000	0.587	0.055	0.999	5.423	0.267	0.295
19.0	0.799	0.17996	-0.038	0.000	0.627	0.043	0.999	4.441	0.262	0.298
20.0	0.733	0.20352	-0.038	0.000	0.675	0.038	0.999	3.601	0.256	0.302

Name = NACA 2410
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.531	0.20491	-0.016	0.541	0.000	0.996	0.029	-2.590	0.241	0.221
-19.0	-0.572	0.18647	-0.016	0.509	0.000	0.996	0.029	-3.069	0.237	0.222
-18.0	-0.614	0.16747	-0.017	0.472	0.001	0.997	0.033	-3.666	0.233	0.223
-17.0	-0.654	0.14830	-0.017	0.446	0.001	0.997	0.037	-4.408	0.229	0.224
-16.0	-0.690	0.13100	-0.018	0.411	0.001	0.997	0.043	-5.265	0.224	0.224
-15.0	-0.718	0.11618	-0.019	0.398	0.001	0.997	0.047	-6.183	0.204	0.224
-14.0	-0.739	0.10025	-0.020	0.365	0.001	0.997	0.062	-7.370	0.078	0.222
-13.0	-0.746	0.08094	-0.024	0.351	0.003	1.000	0.115	-9.217	-0.300	0.218
-12.0	-0.754	0.05406	-0.029	0.328	0.004	1.000	0.277	-13.952	0.034	0.212
-11.0	-0.805	0.02062	-0.036	0.305	0.004	1.000	0.779	-39.029	-0.096	0.205
-10.0	-0.783	0.01575	-0.039	0.289	0.004	1.000	0.975	-49.734	0.291	0.200
-9.0	-0.716	0.01235	-0.040	0.259	0.004	1.000	0.990	-58.014	0.263	0.194
-8.0	-0.635	0.01159	-0.041	0.248	0.005	1.000	0.992	-54.757	0.261	0.185
-7.0	-0.542	0.01104	-0.042	0.214	0.005	1.000	0.995	-49.045	0.260	0.172
-6.0	-0.440	0.01068	-0.043	0.201	0.006	1.000	0.997	-41.188	0.260	0.152
-5.0	-0.331	0.01134	-0.044	0.171	0.007	1.000	0.998	-29.182	0.259	0.117
-4.0	-0.218	0.01099	-0.045	0.151	0.012	1.000	0.998	-19.790	0.259	0.043
-3.0	-0.101	0.01084	-0.046	0.130	0.016	1.000	0.998	-9.332	0.259	-0.206
-2.0	0.017	0.01079	-0.047	0.106	0.022	1.000	0.998	1.533	0.259	3.105
-1.0	0.135	0.01077	-0.048	0.093	0.032	1.000	0.998	12.516	0.259	0.608
0.0	0.253	0.01082	-0.049	0.068	0.048	1.000	0.998	23.385	0.259	0.445
1.0	0.371	0.01107	-0.051	0.048	0.065	1.000	0.999	33.529	0.259	0.386
2.0	0.489	0.01034	-0.052	0.032	0.081	0.997	0.999	47.266	0.260	0.356
3.0	0.605	0.01062	-0.053	0.021	0.104	1.000	0.999	56.990	0.260	0.337
4.0	0.720	0.01107	-0.054	0.013	0.132	0.997	0.999	65.019	0.260	0.325
5.0	0.831	0.01156	-0.055	0.011	0.147	0.996	0.999	71.914	0.261	0.316
6.0	0.935	0.01231	-0.056	0.006	0.174	0.994	0.999	75.943	0.262	0.310
7.0	1.031	0.01304	-0.057	0.004	0.204	0.993	0.999	79.091	0.263	0.306
8.0	1.116	0.01399	-0.059	0.003	0.223	0.991	0.999	79.721	0.265	0.303
9.0	1.186	0.01337	-0.060	0.003	0.257	0.986	0.999	88.691	0.268	0.300
10.0	1.239	0.01909	-0.061	0.003	0.284	0.977	0.999	64.939	0.273	0.299
11.0	1.274	0.02093	-0.062	0.003	0.313	0.960	0.999	60.856	0.287	0.298
12.0	1.285	0.02347	-0.063	0.002	0.355	0.927	0.999	54.771	-2.133	0.299
13.0	1.273	0.02691	-0.063	0.002	0.402	0.869	0.999	47.310	0.255	0.299
14.0	1.230	0.03370	-0.062	0.002	0.449	0.755	0.999	36.509	0.300	0.301
15.0	1.101	0.07294	-0.054	0.001	0.463	0.348	0.999	15.093	0.331	0.299
16.0	1.008	0.11692	-0.044	0.001	0.501	0.115	0.999	8.617	0.336	0.294
17.0	0.935	0.14086	-0.040	0.001	0.525	0.064	0.999	6.635	0.284	0.293
18.0	0.868	0.15941	-0.040	0.000	0.564	0.055	0.999	5.444	0.262	0.296
19.0	0.799	0.17927	-0.038	0.000	0.608	0.044	0.999	4.458	0.261	0.298
20.0	0.733	0.20018	-0.038	0.000	0.653	0.039	0.999	3.662	0.255	0.302

Name = NACA 2410
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.531	0.20660	-0.016	0.520	0.000	0.996	0.030	-2.570	0.241	0.220
-19.0	-0.572	0.18770	-0.016	0.502	0.000	0.997	0.030	-3.049	0.238	0.222
-18.0	-0.614	0.16548	-0.017	0.458	0.000	0.997	0.033	-3.710	0.231	0.223
-17.0	-0.654	0.14638	-0.018	0.423	0.001	0.997	0.039	-4.469	0.228	0.223
-16.0	-0.690	0.12977	-0.018	0.405	0.001	0.997	0.043	-5.315	0.223	0.223
-15.0	-0.719	0.11488	-0.019	0.385	0.001	0.997	0.051	-6.259	0.201	0.223
-14.0	-0.740	0.09904	-0.021	0.357	0.001	0.997	0.066	-7.467	0.086	0.222
-13.0	-0.746	0.08093	-0.024	0.348	0.002	1.000	0.113	-9.212	-0.228	0.218
-12.0	-0.758	0.05237	-0.029	0.314	0.004	1.000	0.296	-14.464	0.049	0.211
-11.0	-0.811	0.01952	-0.037	0.300	0.004	1.000	0.816	-41.546	-0.124	0.205
-10.0	-0.783	0.01559	-0.039	0.271	0.004	1.000	0.976	-50.255	0.285	0.200
-9.0	-0.716	0.01220	-0.040	0.254	0.004	1.000	0.990	-58.727	0.263	0.194
-8.0	-0.635	0.01150	-0.041	0.228	0.005	1.000	0.993	-55.211	0.261	0.185
-7.0	-0.542	0.01095	-0.042	0.210	0.005	1.000	0.995	-49.455	0.260	0.172
-6.0	-0.440	0.01059	-0.043	0.185	0.006	1.000	0.997	-41.505	0.260	0.152
-5.0	-0.331	0.01121	-0.044	0.168	0.007	1.000	0.998	-29.522	0.259	0.117
-4.0	-0.218	0.01092	-0.045	0.142	0.011	1.000	0.998	-19.914	0.259	0.043
-3.0	-0.101	0.01075	-0.046	0.128	0.015	1.000	0.998	-9.416	0.259	-0.206
-2.0	0.017	0.01069	-0.047	0.102	0.021	1.000	0.998	1.547	0.259	3.105
-1.0	0.135	0.01071	-0.048	0.084	0.031	1.000	0.998	12.582	0.259	0.608
0.0	0.253	0.01077	-0.049	0.066	0.047	1.000	0.998	23.508	0.259	0.445
1.0	0.371	0.01102	-0.051	0.046	0.061	1.000	0.999	33.674	0.260	0.386
2.0	0.489	0.01137	-0.052	0.030	0.078	1.000	0.999	42.996	0.260	0.356
3.0	0.605	0.01054	-0.053	0.020	0.102	1.000	0.999	57.445	0.260	0.337
4.0	0.720	0.01098	-0.054	0.013	0.123	0.997	0.999	65.558	0.260	0.325
5.0	0.831	0.01143	-0.055	0.010	0.142	0.996	0.999	72.675	0.261	0.316
6.0	0.935	0.01215	-0.056	0.006	0.172	0.995	0.999	76.991	0.262	0.310
7.0	1.031	0.01293	-0.057	0.004	0.191	0.993	0.999	79.722	0.263	0.306
8.0	1.116	0.01381	-0.059	0.003	0.218	0.991	0.999	80.766	0.265	0.303
9.0	1.186	0.01325	-0.060	0.003	0.253	0.987	0.999	89.523	0.268	0.300
10.0	1.240	0.01886	-0.061	0.003	0.271	0.978	0.999	65.750	0.273	0.299
11.0	1.274	0.02069	-0.062	0.003	0.305	0.962	0.999	61.581	0.288	0.298
12.0	1.286	0.02317	-0.063	0.002	0.344	0.930	0.999	55.527	-35.494	0.299
13.0	1.274	0.02661	-0.063	0.002	0.384	0.872	0.999	47.873	0.252	0.299
14.0	1.234	0.03289	-0.062	0.002	0.422	0.767	0.999	37.508	0.301	0.301
15.0	1.099	0.07382	-0.054	0.001	0.455	0.340	0.999	14.887	0.330	0.299
16.0	1.008	0.11607	-0.044	0.001	0.478	0.118	0.999	8.686	0.334	0.294
17.0	0.935	0.14035	-0.040	0.001	0.510	0.066	0.999	6.664	0.285	0.293
18.0	0.868	0.15909	-0.040	0.000	0.553	0.055	0.999	5.455	0.266	0.296
19.0	0.799	0.17977	-0.038	0.000	0.582	0.043	0.999	4.445	0.262	0.298
20.0	0.733	0.20083	-0.038	0.000	0.621	0.038	0.999	3.649	0.254	0.302

Name = NACA 2410
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.531	0.20535	-0.016	0.510	0.000	0.996	0.030	-2.585	0.240	0.220
-19.0	-0.572	0.18502	-0.016	0.475	0.000	0.997	0.031	-3.094	0.237	0.222
-18.0	-0.614	0.16678	-0.017	0.450	0.000	0.997	0.034	-3.682	0.231	0.223
-17.0	-0.654	0.14526	-0.018	0.412	0.001	0.997	0.040	-4.504	0.230	0.223
-16.0	-0.690	0.12922	-0.018	0.400	0.001	0.997	0.043	-5.338	0.222	0.223
-15.0	-0.719	0.11391	-0.019	0.369	0.001	0.997	0.053	-6.314	0.200	0.223
-14.0	-0.740	0.09912	-0.021	0.353	0.001	0.997	0.066	-7.462	0.090	0.222
-13.0	-0.745	0.08160	-0.024	0.340	0.002	1.000	0.110	-9.131	-0.160	0.218
-12.0	-0.762	0.05007	-0.030	0.307	0.004	1.000	0.319	-15.211	0.059	0.211
-11.0	-0.816	0.01869	-0.037	0.298	0.004	1.000	0.844	-43.638	-0.171	0.205
-10.0	-0.784	0.01543	-0.039	0.262	0.004	1.000	0.978	-50.783	0.280	0.200
-9.0	-0.716	0.01214	-0.040	0.251	0.004	1.000	0.990	-59.007	0.263	0.194
-8.0	-0.635	0.01146	-0.041	0.219	0.005	1.000	0.993	-55.403	0.261	0.185
-7.0	-0.542	0.01082	-0.042	0.206	0.005	1.000	0.995	-50.053	0.260	0.172
-6.0	-0.440	0.01052	-0.043	0.177	0.006	1.000	0.997	-41.799	0.260	0.152
-5.0	-0.331	0.01112	-0.044	0.165	0.007	1.000	0.998	-29.757	0.259	0.117
-4.0	-0.218	0.01087	-0.045	0.136	0.011	1.000	0.998	-20.017	0.259	0.043
-3.0	-0.101	0.01067	-0.046	0.127	0.015	1.000	0.998	-9.479	0.259	-0.206
-2.0	0.017	0.01060	-0.047	0.099	0.020	1.000	0.998	1.561	0.259	3.105
-1.0	0.135	0.01063	-0.048	0.078	0.030	1.000	0.998	12.676	0.259	0.608
0.0	0.253	0.01065	-0.049	0.065	0.046	1.000	0.998	23.775	0.259	0.445
1.0	0.371	0.01089	-0.051	0.044	0.058	1.000	0.999	34.067	0.260	0.386
2.0	0.489	0.01018	-0.052	0.029	0.076	1.000	0.999	48.032	0.260	0.356
3.0	0.605	0.01170	-0.053	0.019	0.100	1.000	0.999	51.748	0.260	0.337
4.0	0.720	0.01084	-0.054	0.012	0.116	0.997	0.999	66.365	0.260	0.325
5.0	0.831	0.01135	-0.055	0.010	0.139	0.996	0.999	73.215	0.261	0.316
6.0	0.935	0.01200	-0.056	0.005	0.169	0.995	0.999	77.934	0.262	0.310
7.0	1.031	0.01279	-0.057	0.004	0.183	0.994	0.999	80.625	0.263	0.306
8.0	1.116	0.01370	-0.059	0.003	0.214	0.991	0.999	81.459	0.265	0.303
9.0	1.186	0.01315	-0.060	0.003	0.238	0.987	0.999	90.208	0.268	0.300
10.0	1.240	0.01867	-0.061	0.003	0.263	0.978	0.999	66.420	0.274	0.299
11.0	1.274	0.02046	-0.062	0.003	0.300	0.963	0.999	62.290	0.288	0.298
12.0	1.287	0.02288	-0.063	0.002	0.323	0.934	0.999	56.260	1.328	0.299
13.0	1.275	0.02624	-0.063	0.002	0.363	0.878	0.999	48.598	0.250	0.299
14.0	1.236	0.03217	-0.063	0.002	0.407	0.777	0.999	38.429	0.300	0.301
15.0	1.101	0.07252	-0.054	0.001	0.450	0.349	0.999	15.185	0.334	0.299
16.0	1.004	0.11951	-0.043	0.001	0.465	0.101	0.999	8.401	0.332	0.293
17.0	0.936	0.13895	-0.041	0.001	0.502	0.069	0.999	6.736	0.276	0.293
18.0	0.868	0.15821	-0.040	0.000	0.526	0.055	0.999	5.486	0.266	0.296
19.0	0.799	0.17846	-0.038	0.000	0.563	0.044	0.999	4.479	0.261	0.298
20.0	0.733	0.20058	-0.038	0.000	0.607	0.039	0.999	3.654	0.257	0.302


