Name = NACA 0008
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-20.0	-0.351	0.19976	0.008	0.633	0.000	1.000	0.033	-1.755	0.243	0.273
-19.0	-0.392	0.18406	0.008	0.602	0.001	1.000	0.034	-2.128	0.242	0.270
-18.0	-0.437	0.16556	0.007	0.561	0.001	1.000	0.032	-2.639	0.240	0.267
-17.0	-0.486	0.15366	0.007	0.520	0.000	1.000	0.028	-3.161	0.241	0.264
-16.0	-0.538	0.14027	0.006	0.496	0.000	1.000	0.028	-3.835	0.244	0.262
-15.0	-0.592	0.12391	0.006	0.457	0.001	1.000	0.029	-4.775	0.242	0.260
-14.0	-0.643	0.11178	0.006	0.421	0.000	1.000	0.025	-5.750	0.245	0.259
-13.0	-0.691	0.09690	0.006	0.399	0.001	1.000	0.036	-7.127	0.246	0.258
-12.0	-0.727	0.08622	0.005	0.360	0.001	1.000	0.038	-8.427	0.253	0.257
-11.0	-0.757	0.06874	0.006	0.339	0.001	1.000	0.094	-11.016	0.267	0.258
-10.0	-0.922	0.01723	0.009	0.305	0.003	1.000	0.980	-53.519	0.265	0.259
-9.0	-0.883	0.01355	0.008	0.275	0.004	1.000	0.993	-65.186	0.267	0.259
-8.0	-0.825	0.01265	0.007	0.254	0.004	1.000	0.996	-65.247	0.263	0.258
-7.0	-0.751	0.01327	0.006	0.221	0.004	1.000	0.998	-56.626	0.260	0.258
-6.0	-0.663	0.01246	0.005	0.205	0.004	1.000	0.998	-53.249	0.259	0.258
-5.0	-0.565	0.01186	0.004	0.172	0.005	1.000	0.998	-47.614	0.258	0.258
-4.0	-0.458	0.01137	0.003	0.145	0.007	1.000	0.998	-40.310	0.258	0.258
-3.0	-0.347	0.01094	0.003	0.130	0.012	1.000	0.998	-31.702	0.258	0.258
-2.0	-0.232	0.01070	0.002	0.100	0.020	1.000	0.998	-21.686	0.258	0.258
-1.0	-0.116	0.01053	0.001	0.075	0.034	1.000	0.998	-11.040	0.258	0.258
0.0	0.000	0.01045	-0.000	0.053	0.053	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01052	-0.001	0.034	0.075	1.000	0.998	11.057	0.258	0.258
2.0	0.232	0.01071	-0.002	0.020	0.100	1.000	0.998	21.688	0.258	0.258
3.0	0.347	0.01091	-0.003	0.012	0.130	1.000	0.999	31.806	0.258	0.258
4.0	0.458	0.01139	-0.003	0.007	0.145	1.000	0.998	40.261	0.258	0.258
5.0	0.565	0.01186	-0.004	0.005	0.172	1.000	0.999	47.636	0.258	0.258
6.0	0.664	0.01247	-0.005	0.004	0.205	1.000	0.999	53.218	0.259	0.258
7.0	0.752	0.01329	-0.006	0.004	0.221	1.000	0.999	56.540	0.260	0.258
8.0	0.825	0.01266	-0.007	0.004	0.254	0.996	0.999	65.190	0.263	0.258
9.0	0.883	0.01359	-0.008	0.004	0.275	0.993	0.999	64.986	0.267	0.259
10.0	0.922	0.01717	-0.009	0.003	0.305	0.981	0.999	53.718	0.265	0.259
11.0	0.757	0.06874	-0.006	0.001	0.339	0.094	0.999	11.016	0.267	0.258
12.0	0.727	0.08623	-0.005	0.001	0.360	0.038	0.999	8.426	0.253	0.257
13.0	0.691	0.09690	-0.006	0.001	0.399	0.036	0.999	7.127	0.246	0.258
14.0	0.643	0.11178	-0.006	0.000	0.422	0.025	0.999	5.750	0.245	0.259
15.0	0.592	0.12392	-0.006	0.001	0.457	0.029	0.999	4.774	0.242	0.260
16.0	0.538	0.14027	-0.006	0.000	0.496	0.028	0.999	3.835	0.244	0.262
17.0	0.486	0.15366	-0.007	0.000	0.520	0.028	0.999	3.161	0.241	0.264
18.0	0.437	0.16557	-0.007	0.001	0.561	0.032	0.999	2.638	0.240	0.267
19.0	0.392	0.18406	-0.008	0.001	0.602	0.034	0.999	2.128	0.242	0.270
20.0	0.351	0.19975	-0.008	0.000	0.633	0.033	0.999	1.755	0.243	0.273

Name = NACA 0008
Mach = 0; Re = 5630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.351	0.20068	0.008	0.612	0.000	1.000	0.034	-1.747	0.242	0.273
-19.0	-0.392	0.18212	0.008	0.572	0.000	1.000	0.034	-2.150	0.242	0.270
-18.0	-0.437	0.16530	0.007	0.542	0.001	1.000	0.033	-2.643	0.240	0.267
-17.0	-0.486	0.15318	0.007	0.507	0.000	1.000	0.029	-3.172	0.241	0.264
-16.0	-0.538	0.13966	0.007	0.469	0.000	1.000	0.029	-3.853	0.243	0.262
-15.0	-0.592	0.12285	0.006	0.449	0.001	1.000	0.029	-4.816	0.242	0.260
-14.0	-0.643	0.11258	0.006	0.408	0.000	1.000	0.026	-5.710	0.245	0.259
-13.0	-0.691	0.09604	0.006	0.380	0.001	1.000	0.037	-7.193	0.246	0.258
-12.0	-0.727	0.08550	0.005	0.352	0.001	1.000	0.039	-8.500	0.252	0.257
-11.0	-0.757	0.06885	0.006	0.319	0.001	1.000	0.093	-10.994	0.266	0.258
-10.0	-0.921	0.01728	0.009	0.300	0.002	1.000	0.977	-53.314	0.265	0.259
-9.0	-0.884	0.01337	0.008	0.264	0.004	1.000	0.994	-66.081	0.267	0.259
-8.0	-0.826	0.01252	0.007	0.249	0.004	1.000	0.997	-65.941	0.263	0.258
-7.0	-0.751	0.01309	0.006	0.215	0.004	1.000	0.998	-57.386	0.260	0.258
-6.0	-0.663	0.01239	0.005	0.188	0.004	1.000	0.998	-53.517	0.259	0.258
-5.0	-0.565	0.01175	0.004	0.169	0.005	1.000	0.998	-48.062	0.258	0.258
-4.0	-0.458	0.01123	0.003	0.139	0.007	1.000	0.998	-40.813	0.258	0.258
-3.0	-0.347	0.01086	0.003	0.119	0.012	1.000	0.998	-31.923	0.258	0.258
-2.0	-0.232	0.01063	0.002	0.098	0.019	1.000	0.998	-21.832	0.258	0.258
-1.0	-0.116	0.01043	0.001	0.072	0.033	1.000	0.998	-11.144	0.258	0.258
0.0	0.000	0.01040	-0.000	0.050	0.050	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01045	-0.001	0.033	0.072	1.000	0.998	11.134	0.258	0.258
2.0	0.232	0.01060	-0.002	0.019	0.098	1.000	0.998	21.908	0.258	0.258
3.0	0.347	0.01088	-0.003	0.012	0.119	1.000	0.999	31.882	0.258	0.258
4.0	0.458	0.01123	-0.003	0.007	0.139	1.000	0.998	40.804	0.258	0.258
5.0	0.565	0.01179	-0.004	0.005	0.169	1.000	0.999	47.907	0.258	0.258
6.0	0.664	0.01239	-0.005	0.004	0.188	1.000	0.999	53.572	0.259	0.258
7.0	0.752	0.01310	-0.006	0.004	0.215	1.000	0.999	57.389	0.260	0.258
8.0	0.825	0.01254	-0.007	0.004	0.249	0.996	0.999	65.840	0.263	0.258
9.0	0.884	0.01339	-0.008	0.004	0.264	0.994	0.999	65.965	0.267	0.259
10.0	0.921	0.01722	-0.009	0.002	0.300	0.977	0.999	53.513	0.265	0.259
11.0	0.757	0.06886	-0.006	0.001	0.319	0.093	0.999	10.994	0.266	0.258
12.0	0.727	0.08551	-0.005	0.001	0.352	0.039	0.999	8.499	0.252	0.257
13.0	0.691	0.09604	-0.006	0.001	0.380	0.037	0.999	7.193	0.246	0.258
14.0	0.643	0.11257	-0.006	0.000	0.408	0.026	0.999	5.710	0.245	0.259
15.0	0.592	0.12285	-0.006	0.001	0.449	0.029	0.999	4.816	0.242	0.260
16.0	0.538	0.13966	-0.007	0.000	0.469	0.029	0.999	3.853	0.243	0.262
17.0	0.486	0.15318	-0.007	0.000	0.507	0.029	0.999	3.172	0.241	0.264
18.0	0.437	0.16529	-0.007	0.001	0.542	0.033	0.999	2.643	0.240	0.267
19.0	0.392	0.18212	-0.008	0.000	0.572	0.034	0.999	2.150	0.242	0.270
20.0	0.351	0.20068	-0.008	0.000	0.612	0.034	0.999	1.747	0.242	0.273

Name = NACA 0008
Mach = 0; Re = 6030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.351	0.19819	0.008	0.594	0.000	1.000	0.034	-1.770	0.242	0.273
-19.0	-0.392	0.17976	0.008	0.559	0.000	1.000	0.034	-2.179	0.241	0.270
-18.0	-0.437	0.16425	0.007	0.519	0.000	1.000	0.033	-2.660	0.241	0.267
-17.0	-0.486	0.15313	0.007	0.496	0.000	1.000	0.030	-3.174	0.241	0.264
-16.0	-0.538	0.13750	0.007	0.458	0.000	1.000	0.029	-3.914	0.243	0.262
-15.0	-0.592	0.12231	0.006	0.424	0.001	1.000	0.030	-4.838	0.242	0.261
-14.0	-0.643	0.11187	0.006	0.400	0.000	1.000	0.027	-5.748	0.245	0.259
-13.0	-0.691	0.09544	0.006	0.364	0.001	1.000	0.038	-7.240	0.246	0.258
-12.0	-0.727	0.08495	0.005	0.347	0.001	1.000	0.040	-8.557	0.252	0.257
-11.0	-0.757	0.06858	0.006	0.309	0.001	1.000	0.095	-11.044	0.266	0.258
-10.0	-0.920	0.01730	0.009	0.289	0.002	1.000	0.972	-53.216	0.265	0.259
-9.0	-0.884	0.01328	0.008	0.258	0.003	1.000	0.994	-66.550	0.267	0.259
-8.0	-0.826	0.01246	0.007	0.231	0.004	1.000	0.997	-66.259	0.263	0.258
-7.0	-0.751	0.01300	0.006	0.211	0.004	1.000	0.998	-57.793	0.260	0.258
-6.0	-0.663	0.01222	0.005	0.180	0.004	1.000	0.998	-54.262	0.259	0.258
-5.0	-0.565	0.01167	0.004	0.166	0.005	1.000	0.998	-48.388	0.258	0.258
-4.0	-0.458	0.01117	0.003	0.135	0.007	1.000	0.998	-41.010	0.258	0.258
-3.0	-0.347	0.01078	0.003	0.111	0.012	1.000	0.998	-32.176	0.258	0.258
-2.0	-0.232	0.01049	0.002	0.097	0.018	1.000	0.998	-22.121	0.258	0.258
-1.0	-0.116	0.01034	0.001	0.071	0.031	1.000	0.998	-11.251	0.258	0.258
0.0	0.000	0.01031	-0.000	0.049	0.049	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01035	-0.001	0.031	0.071	1.000	0.998	11.238	0.258	0.258
2.0	0.232	0.01050	-0.002	0.018	0.097	1.000	0.998	22.125	0.258	0.258
3.0	0.347	0.01075	-0.003	0.012	0.111	1.000	0.999	32.270	0.258	0.258
4.0	0.458	0.01115	-0.003	0.007	0.135	1.000	0.998	41.107	0.258	0.258
5.0	0.565	0.01168	-0.004	0.005	0.166	1.000	0.999	48.359	0.258	0.258
6.0	0.664	0.01225	-0.005	0.004	0.180	1.000	0.999	54.181	0.259	0.258
7.0	0.752	0.01300	-0.006	0.004	0.211	1.000	0.999	57.792	0.260	0.258
8.0	0.825	0.01242	-0.007	0.004	0.231	0.996	0.999	66.481	0.263	0.258
9.0	0.884	0.01332	-0.008	0.003	0.258	0.994	0.999	66.343	0.267	0.259
10.0	0.920	0.01730	-0.009	0.002	0.289	0.972	0.999	53.191	0.265	0.259
11.0	0.757	0.06856	-0.006	0.001	0.309	0.095	0.999	11.048	0.266	0.258
12.0	0.727	0.08495	-0.005	0.001	0.347	0.040	0.999	8.557	0.252	0.257
13.0	0.691	0.09544	-0.006	0.001	0.364	0.038	0.999	7.240	0.246	0.258
14.0	0.643	0.11189	-0.006	0.000	0.401	0.027	0.999	5.747	0.245	0.259
15.0	0.592	0.12231	-0.006	0.001	0.424	0.030	0.999	4.838	0.242	0.261
16.0	0.538	0.13750	-0.007	0.000	0.458	0.029	0.999	3.914	0.243	0.262
17.0	0.486	0.15313	-0.007	0.000	0.496	0.030	0.999	3.174	0.241	0.264
18.0	0.437	0.16426	-0.007	0.000	0.519	0.033	0.999	2.660	0.241	0.267
19.0	0.392	0.17976	-0.008	0.000	0.559	0.034	0.999	2.179	0.241	0.270
20.0	0.351	0.19820	-0.008	0.000	0.593	0.034	0.999	1.769	0.242	0.273

Name = NACA 0008
Mach = 0; Re = 6430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-0.351	0.19627	0.008	0.570	0.000	1.000	0.035	-1.787	0.242	0.273
-19.0	-0.392	0.18113	0.008	0.542	0.000	1.000	0.035	-2.163	0.242	0.270
-18.0	-0.437	0.16495	0.007	0.508	0.000	1.000	0.034	-2.650	0.240	0.267
-17.0	-0.486	0.15116	0.007	0.471	0.000	1.000	0.031	-3.215	0.241	0.264
-16.0	-0.538	0.13747	0.007	0.451	0.000	1.000	0.030	-3.916	0.243	0.262
-15.0	-0.592	0.12204	0.006	0.411	0.001	1.000	0.031	-4.851	0.242	0.261
-14.0	-0.643	0.11035	0.006	0.392	0.000	1.000	0.028	-5.828	0.244	0.259
-13.0	-0.691	0.09517	0.006	0.355	0.001	1.000	0.038	-7.260	0.248	0.258
-12.0	-0.728	0.08342	0.006	0.329	0.001	1.000	0.048	-8.732	0.254	0.258
-11.0	-0.759	0.06740	0.006	0.304	0.001	1.000	0.104	-11.263	0.265	0.258
-10.0	-0.920	0.01728	0.009	0.272	0.002	1.000	0.969	-53.239	0.264	0.259
-9.0	-0.884	0.01312	0.008	0.254	0.003	1.000	0.994	-67.346	0.267	0.259
-8.0	-0.826	0.01232	0.007	0.222	0.004	1.000	0.997	-66.997	0.263	0.258
-7.0	-0.751	0.01280	0.006	0.208	0.004	1.000	0.998	-58.682	0.260	0.258
-6.0	-0.663	0.01215	0.005	0.175	0.004	1.000	0.998	-54.581	0.259	0.258
-5.0	-0.565	0.01155	0.004	0.155	0.005	1.000	0.998	-48.888	0.258	0.258
-4.0	-0.458	0.01103	0.003	0.132	0.007	1.000	0.998	-41.550	0.258	0.258
-3.0	-0.347	0.01069	0.003	0.106	0.011	1.000	0.998	-32.426	0.258	0.258
-2.0	-0.232	0.01043	0.002	0.088	0.018	1.000	0.998	-22.249	0.258	0.258
-1.0	-0.116	0.01027	0.001	0.069	0.030	1.000	0.998	-11.323	0.258	0.258
0.0	0.000	0.01020	-0.000	0.047	0.047	1.000	0.998	0.000	0.258	0.250
1.0	0.116	0.01026	-0.001	0.030	0.069	1.000	0.998	11.341	0.258	0.258
2.0	0.232	0.01046	-0.002	0.018	0.088	1.000	0.998	22.203	0.258	0.258
3.0	0.347	0.01070	-0.003	0.011	0.106	1.000	0.999	32.421	0.258	0.258
4.0	0.458	0.01099	-0.003	0.007	0.132	1.000	0.999	41.714	0.258	0.258
5.0	0.565	0.01154	-0.004	0.005	0.155	1.000	0.999	48.950	0.258	0.258
6.0	0.664	0.01215	-0.005	0.004	0.175	1.000	0.999	54.589	0.259	0.258
7.0	0.752	0.01282	-0.006	0.004	0.208	1.000	0.999	58.636	0.260	0.258
8.0	0.826	0.01234	-0.007	0.004	0.222	0.997	0.999	66.891	0.263	0.258
9.0	0.884	0.01312	-0.008	0.003	0.254	0.994	0.999	67.348	0.267	0.259
10.0	0.920	0.01727	-0.009	0.002	0.272	0.970	0.999	53.284	0.264	0.259
11.0	0.759	0.06741	-0.006	0.001	0.304	0.104	0.999	11.262	0.265	0.258
12.0	0.728	0.08342	-0.006	0.001	0.329	0.048	0.999	8.732	0.254	0.258
13.0	0.691	0.09516	-0.006	0.001	0.355	0.038	0.999	7.261	0.248	0.258
14.0	0.643	0.11035	-0.006	0.000	0.392	0.028	0.999	5.828	0.244	0.259
15.0	0.592	0.12203	-0.006	0.001	0.411	0.031	0.999	4.851	0.242	0.261
16.0	0.538	0.13748	-0.007	0.000	0.451	0.030	0.999	3.915	0.243	0.262
17.0	0.486	0.15116	-0.007	0.000	0.471	0.031	0.999	3.215	0.241	0.264
18.0	0.437	0.16495	-0.007	0.000	0.508	0.034	0.999	2.650	0.240	0.267
19.0	0.392	0.18113	-0.008	0.000	0.542	0.035	0.999	2.163	0.242	0.270
20.0	0.351	0.19627	-0.008	0.000	0.570	0.035	0.999	1.787	0.242	0.273


